"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"441","11.855201480","ipcas_21:73:31","203","1","8","LIED12MEAS/LLN0$Measurement","312","311","309"
"492","12.897177040","ipcas_21:73:31","149","1","9","LIED12CTRL/LLN0$Status","1","1","0"
"493","12.898236949","ipcas_21:73:31","146","1","9","LIED12PROT/LLN0$Alarm","1","",""
"494","12.898243341","ipcas_21:73:31","203","1","9","LIED12MEAS/LLN0$Measurement","310","305","312"
"546","13.953446084","ipcas_21:73:31","149","1","10","LIED12CTRL/LLN0$Status","1","1","0"
"547","13.953451599","ipcas_21:73:31","146","1","10","LIED12PROT/LLN0$Alarm","1","",""
"548","13.953452142","ipcas_21:73:31","203","1","10","LIED12MEAS/LLN0$Measurement","307","306","310"
"599","15.015533833","ipcas_21:73:31","149","1","11","LIED12CTRL/LLN0$Status","1","1","0"
"600","15.016979730","ipcas_21:73:31","146","1","11","LIED12PROT/LLN0$Alarm","1","",""
"601","15.016985369","ipcas_21:73:31","203","1","11","LIED12MEAS/LLN0$Measurement","305","308","308"
"653","16.073514809","ipcas_21:73:31","149","1","12","LIED12CTRL/LLN0$Status","1","1","0"
"654","16.073621367","ipcas_21:73:31","146","1","12","LIED12PROT/LLN0$Alarm","1","",""
"655","16.073624141","ipcas_21:73:31","203","1","12","LIED12MEAS/LLN0$Measurement","313","312","310"
"706","17.130304741","ipcas_21:73:31","149","1","13","LIED12CTRL/LLN0$Status","1","1","0"
"707","17.130307726","ipcas_21:73:31","146","1","13","LIED12PROT/LLN0$Alarm","1","",""
"708","17.130308453","ipcas_21:73:31","203","1","13","LIED12MEAS/LLN0$Measurement","311","308","309"
"759","18.192254381","ipcas_21:73:31","149","1","14","LIED12CTRL/LLN0$Status","1","1","0"
"760","18.195590945","ipcas_21:73:31","146","1","14","LIED12PROT/LLN0$Alarm","1","",""
"761","18.195596568","ipcas_21:73:31","203","1","14","LIED12MEAS/LLN0$Measurement","312","307","305"
"784","18.944812681","ipcas_21:73:31","149","5","15","LIED12CTRL/LLN0$Status","1","1","0"
"814","19.237246159","ipcas_21:73:31","149","1","15","LIED12CTRL/LLN0$Status","1","1","0"
"815","19.237734232","ipcas_21:73:31","146","1","15","LIED12PROT/LLN0$Alarm","1","",""
"816","19.237737272","ipcas_21:73:31","203","1","15","LIED12MEAS/LLN0$Measurement","313","308","305"
"867","20.288962202","ipcas_21:73:31","149","1","16","LIED12CTRL/LLN0$Status","1","1","0"
"868","20.288965149","ipcas_21:73:31","146","1","16","LIED12PROT/LLN0$Alarm","1","",""
"869","20.289089556","ipcas_21:73:31","203","1","16","LIED12MEAS/LLN0$Measurement","313","312","313"
"920","21.332763441","ipcas_21:73:31","149","1","17","LIED12CTRL/LLN0$Status","1","1","0"
"921","21.333930927","ipcas_21:73:31","146","1","17","LIED12PROT/LLN0$Alarm","1","",""
"922","21.333932740","ipcas_21:73:31","203","1","17","LIED12MEAS/LLN0$Measurement","307","312","313"
"975","22.390225692","ipcas_21:73:31","149","1","18","LIED12CTRL/LLN0$Status","1","1","0"
"976","22.390230981","ipcas_21:73:31","146","1","18","LIED12PROT/LLN0$Alarm","1","",""
"977","22.390232124","ipcas_21:73:31","203","1","18","LIED12MEAS/LLN0$Measurement","315","312","309"
"1028","23.443591005","ipcas_21:73:31","149","1","19","LIED12CTRL/LLN0$Status","1","1","0"
"1029","23.443596879","ipcas_21:73:31","146","1","19","LIED12PROT/LLN0$Alarm","1","",""
"1030","23.443598028","ipcas_21:73:31","203","1","19","LIED12MEAS/LLN0$Measurement","309","314","306"
"1083","24.485187680","ipcas_21:73:31","149","1","20","LIED12CTRL/LLN0$Status","1","1","0"
"1084","24.485191943","ipcas_21:73:31","146","1","20","LIED12PROT/LLN0$Alarm","1","",""
"1085","24.485193006","ipcas_21:73:31","203","1","20","LIED12MEAS/LLN0$Measurement","309","311","310"
"1136","25.559509773","ipcas_21:73:31","149","1","21","LIED12CTRL/LLN0$Status","1","1","0"
"1137","25.560485858","ipcas_21:73:31","146","1","21","LIED12PROT/LLN0$Alarm","1","",""
"1138","25.561146291","ipcas_21:73:31","203","1","21","LIED12MEAS/LLN0$Measurement","306","309","309"
"1189","26.613589071","ipcas_21:73:31","149","1","22","LIED12CTRL/LLN0$Status","1","1","0"
"1190","26.613591176","ipcas_21:73:31","146","1","22","LIED12PROT/LLN0$Alarm","1","",""
"1191","26.613591665","ipcas_21:73:31","203","1","22","LIED12MEAS/LLN0$Measurement","314","305","307"
"1242","27.664610210","ipcas_21:73:31","149","1","23","LIED12CTRL/LLN0$Status","1","1","0"
"1243","27.664614774","ipcas_21:73:31","146","1","23","LIED12PROT/LLN0$Alarm","1","",""
"1244","27.664737173","ipcas_21:73:31","203","1","23","LIED12MEAS/LLN0$Measurement","307","305","313"
"1295","28.725885879","ipcas_21:73:31","149","1","24","LIED12CTRL/LLN0$Status","1","1","0"
"1296","28.725999551","ipcas_21:73:31","146","1","24","LIED12PROT/LLN0$Alarm","1","",""
"1297","28.726115585","ipcas_21:73:31","203","1","24","LIED12MEAS/LLN0$Measurement","311","314","312"
"1348","29.782691917","ipcas_21:73:31","149","1","25","LIED12CTRL/LLN0$Status","1","1","0"
"1349","29.782692689","ipcas_21:73:31","146","1","25","LIED12PROT/LLN0$Alarm","1","",""
"1350","29.782693547","ipcas_21:73:31","203","1","25","LIED12MEAS/LLN0$Measurement","309","312","305"
"1401","30.829406616","ipcas_21:73:31","149","1","26","LIED12CTRL/LLN0$Status","1","1","0"
"1402","30.829408484","ipcas_21:73:31","146","1","26","LIED12PROT/LLN0$Alarm","1","",""
"1403","30.829659701","ipcas_21:73:31","203","1","26","LIED12MEAS/LLN0$Measurement","307","305","315"
"1454","31.899374352","ipcas_21:73:31","149","1","27","LIED12CTRL/LLN0$Status","1","1","0"
"1455","31.899378692","ipcas_21:73:31","146","1","27","LIED12PROT/LLN0$Alarm","1","",""
"1456","31.899379671","ipcas_21:73:31","203","1","27","LIED12MEAS/LLN0$Measurement","314","314","312"
"1507","32.922104173","ipcas_21:73:31","149","1","28","LIED12CTRL/LLN0$Status","1","1","0"
"1508","32.922108780","ipcas_21:73:31","146","1","28","LIED12PROT/LLN0$Alarm","1","",""
"1509","32.923673354","ipcas_21:73:31","203","1","28","LIED12MEAS/LLN0$Measurement","310","309","315"
"1560","33.986289994","ipcas_21:73:31","149","1","29","LIED12CTRL/LLN0$Status","1","1","0"
"1561","33.986294902","ipcas_21:73:31","146","1","29","LIED12PROT/LLN0$Alarm","1","",""
"1562","33.986296512","ipcas_21:73:31","203","1","29","LIED12MEAS/LLN0$Measurement","315","309","309"
"1616","35.044375035","ipcas_21:73:31","149","1","30","LIED12CTRL/LLN0$Status","1","1","0"
"1617","35.044379713","ipcas_21:73:31","146","1","30","LIED12PROT/LLN0$Alarm","1","",""
"1618","35.044380782","ipcas_21:73:31","203","1","30","LIED12MEAS/LLN0$Measurement","307","311","310"
"1669","36.112122680","ipcas_21:73:31","149","1","31","LIED12CTRL/LLN0$Status","1","1","0"
"1670","36.112127471","ipcas_21:73:31","146","1","31","LIED12PROT/LLN0$Alarm","1","",""
"1671","36.112128551","ipcas_21:73:31","203","1","31","LIED12MEAS/LLN0$Measurement","315","314","314"
"1722","37.172793110","ipcas_21:73:31","149","1","32","LIED12CTRL/LLN0$Status","1","1","0"
"1723","37.172798122","ipcas_21:73:31","146","1","32","LIED12PROT/LLN0$Alarm","1","",""
"1724","37.172799198","ipcas_21:73:31","203","1","32","LIED12MEAS/LLN0$Measurement","307","305","314"
"1775","38.210814928","ipcas_21:73:31","149","1","33","LIED12CTRL/LLN0$Status","1","1","0"
"1776","38.212263231","ipcas_21:73:31","146","1","33","LIED12PROT/LLN0$Alarm","1","",""
"1777","38.212267932","ipcas_21:73:31","203","1","33","LIED12MEAS/LLN0$Measurement","314","312","313"
"1828","39.297042261","ipcas_21:73:31","149","1","34","LIED12CTRL/LLN0$Status","1","1","0"
"1829","39.297047152","ipcas_21:73:31","146","1","34","LIED12PROT/LLN0$Alarm","1","",""
"1830","39.297048175","ipcas_21:73:31","203","1","34","LIED12MEAS/LLN0$Measurement","310","309","315"
"1881","40.339523181","ipcas_21:73:31","149","1","35","LIED12CTRL/LLN0$Status","1","1","0"
"1882","40.339527285","ipcas_21:73:31","146","1","35","LIED12PROT/LLN0$Alarm","1","",""
"1883","40.339528677","ipcas_21:73:31","203","1","35","LIED12MEAS/LLN0$Measurement","306","307","315"
"1934","41.387172782","ipcas_21:73:31","149","1","36","LIED12CTRL/LLN0$Status","1","1","0"
"1935","41.387174687","ipcas_21:73:31","146","1","36","LIED12PROT/LLN0$Alarm","1","",""
"1936","41.387280475","ipcas_21:73:31","203","1","36","LIED12MEAS/LLN0$Measurement","313","308","307"
"1987","42.456717800","ipcas_21:73:31","149","1","37","LIED12CTRL/LLN0$Status","1","1","0"
"1988","42.456722457","ipcas_21:73:31","146","1","37","LIED12PROT/LLN0$Alarm","1","",""
"1989","42.456723456","ipcas_21:73:31","203","1","37","LIED12MEAS/LLN0$Measurement","306","314","309"
"2040","43.491924708","ipcas_21:73:31","149","1","38","LIED12CTRL/LLN0$Status","1","1","0"
"2041","43.491928743","ipcas_21:73:31","146","1","38","LIED12PROT/LLN0$Alarm","1","",""
"2042","43.491929605","ipcas_21:73:31","203","1","38","LIED12MEAS/LLN0$Measurement","307","308","305"
"2093","44.545011818","ipcas_21:73:31","149","1","39","LIED12CTRL/LLN0$Status","1","1","0"
"2094","44.546433854","ipcas_21:73:31","146","1","39","LIED12PROT/LLN0$Alarm","1","",""
"2095","44.546438311","ipcas_21:73:31","203","1","39","LIED12MEAS/LLN0$Measurement","315","311","307"
"2146","45.602946173","ipcas_21:73:31","149","1","40","LIED12CTRL/LLN0$Status","1","1","0"
"2147","45.602948566","ipcas_21:73:31","146","1","40","LIED12PROT/LLN0$Alarm","1","",""
"2148","45.602948922","ipcas_21:73:31","203","1","40","LIED12MEAS/LLN0$Measurement","307","311","314"
"2199","46.642115599","ipcas_21:73:31","149","1","41","LIED12CTRL/LLN0$Status","1","1","0"
"2200","46.642116424","ipcas_21:73:31","146","1","41","LIED12PROT/LLN0$Alarm","1","",""
"2201","46.642117236","ipcas_21:73:31","203","1","41","LIED12MEAS/LLN0$Measurement","313","306","307"
"2252","47.702090569","ipcas_21:73:31","149","1","42","LIED12CTRL/LLN0$Status","1","1","0"
"2253","47.702095176","ipcas_21:73:31","146","1","42","LIED12PROT/LLN0$Alarm","1","",""
"2254","47.702096345","ipcas_21:73:31","203","1","42","LIED12MEAS/LLN0$Measurement","309","306","308"
"2305","48.767924396","ipcas_21:73:31","149","1","43","LIED12CTRL/LLN0$Status","1","1","0"
"2306","48.767932798","ipcas_21:73:31","146","1","43","LIED12PROT/LLN0$Alarm","1","",""
"2307","48.767934171","ipcas_21:73:31","203","1","43","LIED12MEAS/LLN0$Measurement","311","305","313"
"2358","49.810543100","ipcas_21:73:31","149","1","44","LIED12CTRL/LLN0$Status","1","1","0"
"2359","49.810544005","ipcas_21:73:31","146","1","44","LIED12PROT/LLN0$Alarm","1","",""
"2360","49.810544861","ipcas_21:73:31","203","1","44","LIED12MEAS/LLN0$Measurement","314","312","311"
"2411","50.873132201","ipcas_21:73:31","149","1","45","LIED12CTRL/LLN0$Status","1","1","0"
"2412","50.873136772","ipcas_21:73:31","146","1","45","LIED12PROT/LLN0$Alarm","1","",""
"2413","50.873138135","ipcas_21:73:31","203","1","45","LIED12MEAS/LLN0$Measurement","307","315","313"
"2464","51.918745142","ipcas_21:73:31","149","1","46","LIED12CTRL/LLN0$Status","1","1","0"
"2465","51.918746621","ipcas_21:73:31","146","1","46","LIED12PROT/LLN0$Alarm","1","",""
"2466","51.918747013","ipcas_21:73:31","203","1","46","LIED12MEAS/LLN0$Measurement","313","312","306"
"2517","52.978905822","ipcas_21:73:31","149","1","47","LIED12CTRL/LLN0$Status","1","1","0"
"2518","52.978910219","ipcas_21:73:31","146","1","47","LIED12PROT/LLN0$Alarm","1","",""
"2519","52.978911288","ipcas_21:73:31","203","1","47","LIED12MEAS/LLN0$Measurement","312","315","306"
"2570","54.032987564","ipcas_21:73:31","149","1","48","LIED12CTRL/LLN0$Status","1","1","0"
"2571","54.033747235","ipcas_21:73:31","146","1","48","LIED12PROT/LLN0$Alarm","1","",""
"2572","54.034366209","ipcas_21:73:31","203","1","48","LIED12MEAS/LLN0$Measurement","315","308","311"
"2623","55.102421791","ipcas_21:73:31","149","1","49","LIED12CTRL/LLN0$Status","1","1","0"
"2624","55.102423594","ipcas_21:73:31","146","1","49","LIED12PROT/LLN0$Alarm","1","",""
"2625","55.102424027","ipcas_21:73:31","203","1","49","LIED12MEAS/LLN0$Measurement","315","315","308"
"2676","56.184312336","ipcas_21:73:31","149","1","50","LIED12CTRL/LLN0$Status","1","1","0"
"2677","56.184314479","ipcas_21:73:31","146","1","50","LIED12PROT/LLN0$Alarm","1","",""
"2678","56.184314975","ipcas_21:73:31","203","1","50","LIED12MEAS/LLN0$Measurement","306","305","310"
"2729","57.257986176","ipcas_21:73:31","149","1","51","LIED12CTRL/LLN0$Status","1","1","0"
"2730","57.257989202","ipcas_21:73:31","146","1","51","LIED12PROT/LLN0$Alarm","1","",""
"2731","57.257989934","ipcas_21:73:31","203","1","51","LIED12MEAS/LLN0$Measurement","312","307","310"
"2782","58.302563841","ipcas_21:73:31","149","1","52","LIED12CTRL/LLN0$Status","1","1","0"
"2783","58.302568602","ipcas_21:73:31","146","1","52","LIED12PROT/LLN0$Alarm","1","",""
"2784","58.302569758","ipcas_21:73:31","203","1","52","LIED12MEAS/LLN0$Measurement","307","309","314"
"2835","59.359840848","ipcas_21:73:31","149","1","53","LIED12CTRL/LLN0$Status","1","1","0"
"2836","59.359846325","ipcas_21:73:31","146","1","53","LIED12PROT/LLN0$Alarm","1","",""
"2837","59.359847243","ipcas_21:73:31","203","1","53","LIED12MEAS/LLN0$Measurement","312","308","313"
"2888","60.411153542","ipcas_21:73:31","149","1","54","LIED12CTRL/LLN0$Status","1","1","0"
"2889","60.411158363","ipcas_21:73:31","146","1","54","LIED12PROT/LLN0$Alarm","1","",""
"2890","60.411159496","ipcas_21:73:31","203","1","54","LIED12MEAS/LLN0$Measurement","312","314","307"
"2941","61.465884074","ipcas_21:73:31","149","1","55","LIED12CTRL/LLN0$Status","1","1","0"
"2942","61.465888785","ipcas_21:73:31","146","1","55","LIED12PROT/LLN0$Alarm","1","",""
"2943","61.465889691","ipcas_21:73:31","203","1","55","LIED12MEAS/LLN0$Measurement","313","314","306"
"2994","62.514315246","ipcas_21:73:31","149","1","56","LIED12CTRL/LLN0$Status","1","1","0"
"2995","62.514320063","ipcas_21:73:31","146","1","56","LIED12PROT/LLN0$Alarm","1","",""
"2996","62.514434478","ipcas_21:73:31","203","1","56","LIED12MEAS/LLN0$Measurement","311","308","315"
"3047","63.571920092","ipcas_21:73:31","149","1","57","LIED12CTRL/LLN0$Status","1","1","0"
"3048","63.571924502","ipcas_21:73:31","146","1","57","LIED12PROT/LLN0$Alarm","1","",""
"3049","63.571981286","ipcas_21:73:31","203","1","57","LIED12MEAS/LLN0$Measurement","315","306","314"
"3100","64.638766514","ipcas_21:73:31","149","1","58","LIED12CTRL/LLN0$Status","1","1","0"
"3101","64.638768637","ipcas_21:73:31","146","1","58","LIED12PROT/LLN0$Alarm","1","",""
"3102","64.638800962","ipcas_21:73:31","203","1","58","LIED12MEAS/LLN0$Measurement","309","310","314"
"3153","65.716585741","ipcas_21:73:31","149","1","59","LIED12CTRL/LLN0$Status","1","1","0"
"3154","65.716666309","ipcas_21:73:31","146","1","59","LIED12PROT/LLN0$Alarm","1","",""
"3155","65.719886773","ipcas_21:73:31","203","1","59","LIED12MEAS/LLN0$Measurement","310","315","314"
"3206","66.785061597","ipcas_21:73:31","149","1","60","LIED12CTRL/LLN0$Status","1","1","0"
"3207","66.785066223","ipcas_21:73:31","146","1","60","LIED12PROT/LLN0$Alarm","1","",""
"3208","66.785190791","ipcas_21:73:31","203","1","60","LIED12MEAS/LLN0$Measurement","309","314","309"
"3259","67.860127145","ipcas_21:73:31","149","1","61","LIED12CTRL/LLN0$Status","1","1","0"
"3260","67.860132210","ipcas_21:73:31","146","1","61","LIED12PROT/LLN0$Alarm","1","",""
"3261","67.860133630","ipcas_21:73:31","203","1","61","LIED12MEAS/LLN0$Measurement","308","311","315"
"3312","68.918060672","ipcas_21:73:31","149","1","62","LIED12CTRL/LLN0$Status","1","1","0"
"3313","68.918063226","ipcas_21:73:31","146","1","62","LIED12PROT/LLN0$Alarm","1","",""
"3314","68.918063934","ipcas_21:73:31","203","1","62","LIED12MEAS/LLN0$Measurement","310","309","306"
"3365","69.981125228","ipcas_21:73:31","149","1","63","LIED12CTRL/LLN0$Status","1","1","0"
"3366","69.981129806","ipcas_21:73:31","146","1","63","LIED12PROT/LLN0$Alarm","1","",""
"3367","69.981130715","ipcas_21:73:31","203","1","63","LIED12MEAS/LLN0$Measurement","313","305","314"
"3418","71.038184071","ipcas_21:73:31","149","1","64","LIED12CTRL/LLN0$Status","1","1","0"
"3419","71.038500965","ipcas_21:73:31","146","1","64","LIED12PROT/LLN0$Alarm","1","",""
"3420","71.038980417","ipcas_21:73:31","203","1","64","LIED12MEAS/LLN0$Measurement","305","314","314"
"3471","72.098434143","ipcas_21:73:31","149","1","65","LIED12CTRL/LLN0$Status","1","1","0"
"3472","72.098438734","ipcas_21:73:31","146","1","65","LIED12PROT/LLN0$Alarm","1","",""
"3473","72.098439909","ipcas_21:73:31","203","1","65","LIED12MEAS/LLN0$Measurement","308","314","306"
"3524","73.153345484","ipcas_21:73:31","149","1","66","LIED12CTRL/LLN0$Status","1","1","0"
"3525","73.153506732","ipcas_21:73:31","146","1","66","LIED12PROT/LLN0$Alarm","1","",""
"3526","73.153509301","ipcas_21:73:31","203","1","66","LIED12MEAS/LLN0$Measurement","309","308","315"
"3577","74.222882693","ipcas_21:73:31","149","1","67","LIED12CTRL/LLN0$Status","1","1","0"
"3578","74.222887221","ipcas_21:73:31","146","1","67","LIED12PROT/LLN0$Alarm","1","",""
"3579","74.222888146","ipcas_21:73:31","203","1","67","LIED12MEAS/LLN0$Measurement","306","306","309"
"3630","75.301354633","ipcas_21:73:31","149","1","68","LIED12CTRL/LLN0$Status","1","1","0"
"3631","75.301355458","ipcas_21:73:31","146","1","68","LIED12PROT/LLN0$Alarm","1","",""
"3632","75.301489834","ipcas_21:73:31","203","1","68","LIED12MEAS/LLN0$Measurement","311","313","310"
"3683","76.325289767","ipcas_21:73:31","149","1","69","LIED12CTRL/LLN0$Status","1","1","0"
"3684","76.325416489","ipcas_21:73:31","146","1","69","LIED12PROT/LLN0$Alarm","1","",""
"3685","76.325419032","ipcas_21:73:31","203","1","69","LIED12MEAS/LLN0$Measurement","315","309","310"
"3736","77.403050746","ipcas_21:73:31","149","1","70","LIED12CTRL/LLN0$Status","1","1","0"
"3737","77.403055283","ipcas_21:73:31","146","1","70","LIED12PROT/LLN0$Alarm","1","",""
"3738","77.403056359","ipcas_21:73:31","203","1","70","LIED12MEAS/LLN0$Measurement","314","312","308"
"3789","78.486047191","ipcas_21:73:31","149","1","71","LIED12CTRL/LLN0$Status","1","1","0"
"3790","78.486050077","ipcas_21:73:31","146","1","71","LIED12PROT/LLN0$Alarm","1","",""
"3791","78.486050574","ipcas_21:73:31","203","1","71","LIED12MEAS/LLN0$Measurement","305","310","307"
"3842","79.524423620","ipcas_21:73:31","149","1","72","LIED12CTRL/LLN0$Status","1","1","0"
"3843","79.524428478","ipcas_21:73:31","146","1","72","LIED12PROT/LLN0$Alarm","1","",""
"3844","79.524429477","ipcas_21:73:31","203","1","72","LIED12MEAS/LLN0$Measurement","308","305","310"
"3895","80.583656881","ipcas_21:73:31","149","1","73","LIED12CTRL/LLN0$Status","1","1","0"
"3896","80.583661599","ipcas_21:73:31","146","1","73","LIED12PROT/LLN0$Alarm","1","",""
"3897","80.583662651","ipcas_21:73:31","203","1","73","LIED12MEAS/LLN0$Measurement","305","315","314"
"3948","81.633905750","ipcas_21:73:31","149","1","74","LIED12CTRL/LLN0$Status","1","1","0"
"3949","81.633907726","ipcas_21:73:31","146","1","74","LIED12PROT/LLN0$Alarm","1","",""
"3950","81.634011038","ipcas_21:73:31","203","1","74","LIED12MEAS/LLN0$Measurement","309","309","308"
"4001","82.683999579","ipcas_21:73:31","149","1","75","LIED12CTRL/LLN0$Status","1","1","0"
"4002","82.684004203","ipcas_21:73:31","146","1","75","LIED12PROT/LLN0$Alarm","1","",""
"4003","82.684005252","ipcas_21:73:31","203","1","75","LIED12MEAS/LLN0$Measurement","309","305","312"
"4054","83.746385292","ipcas_21:73:31","149","1","76","LIED12CTRL/LLN0$Status","1","1","0"
"4055","83.746390511","ipcas_21:73:31","146","1","76","LIED12PROT/LLN0$Alarm","1","",""
"4056","83.746928324","ipcas_21:73:31","203","1","76","LIED12MEAS/LLN0$Measurement","311","306","307"
"4107","84.821284922","ipcas_21:73:31","149","1","77","LIED12CTRL/LLN0$Status","1","1","0"
"4108","84.821289679","ipcas_21:73:31","146","1","77","LIED12PROT/LLN0$Alarm","1","",""
"4109","84.821291086","ipcas_21:73:31","203","1","77","LIED12MEAS/LLN0$Measurement","314","310","315"
"4160","85.874269632","ipcas_21:73:31","149","1","78","LIED12CTRL/LLN0$Status","1","1","0"
"4161","85.874274096","ipcas_21:73:31","146","1","78","LIED12PROT/LLN0$Alarm","1","",""
"4162","85.874275088","ipcas_21:73:31","203","1","78","LIED12MEAS/LLN0$Measurement","308","315","308"
"4213","86.923271919","ipcas_21:73:31","149","1","79","LIED12CTRL/LLN0$Status","1","1","0"
"4214","86.923536117","ipcas_21:73:31","146","1","79","LIED12PROT/LLN0$Alarm","1","",""
"4215","86.923773687","ipcas_21:73:31","203","1","79","LIED12MEAS/LLN0$Measurement","308","305","312"
"4266","87.967105226","ipcas_21:73:31","149","1","80","LIED12CTRL/LLN0$Status","1","1","0"
"4267","87.967106268","ipcas_21:73:31","146","1","80","LIED12PROT/LLN0$Alarm","1","",""
"4268","87.967107308","ipcas_21:73:31","203","1","80","LIED12MEAS/LLN0$Measurement","308","307","315"
"4319","89.039936280","ipcas_21:73:31","149","1","81","LIED12CTRL/LLN0$Status","1","1","0"
"4320","89.040127994","ipcas_21:73:31","146","1","81","LIED12PROT/LLN0$Alarm","1","",""
"4321","89.040131610","ipcas_21:73:31","203","1","81","LIED12MEAS/LLN0$Measurement","308","312","315"
"4372","90.087806950","ipcas_21:73:31","149","1","82","LIED12CTRL/LLN0$Status","1","1","0"
"4373","90.087811627","ipcas_21:73:31","146","1","82","LIED12PROT/LLN0$Alarm","1","",""
"4374","90.087812984","ipcas_21:73:31","203","1","82","LIED12MEAS/LLN0$Measurement","308","312","314"
"4425","91.164647425","ipcas_21:73:31","149","1","83","LIED12CTRL/LLN0$Status","1","1","0"
"4426","91.164652125","ipcas_21:73:31","146","1","83","LIED12PROT/LLN0$Alarm","1","",""
"4427","91.164653255","ipcas_21:73:31","203","1","83","LIED12MEAS/LLN0$Measurement","309","312","313"
"4478","92.207369982","ipcas_21:73:31","149","1","84","LIED12CTRL/LLN0$Status","1","1","0"
"4479","92.207371496","ipcas_21:73:31","146","1","84","LIED12PROT/LLN0$Alarm","1","",""
"4480","92.207371976","ipcas_21:73:31","203","1","84","LIED12MEAS/LLN0$Measurement","314","308","310"
"4534","93.247004385","ipcas_21:73:31","149","1","85","LIED12CTRL/LLN0$Status","1","1","0"
"4535","93.247005183","ipcas_21:73:31","146","1","85","LIED12PROT/LLN0$Alarm","1","",""
"4536","93.247006019","ipcas_21:73:31","203","1","85","LIED12MEAS/LLN0$Measurement","305","309","309"
"4595","94.355800072","ipcas_21:73:31","149","1","86","LIED12CTRL/LLN0$Status","1","1","0"
"4596","94.355918240","ipcas_21:73:31","146","1","86","LIED12PROT/LLN0$Alarm","1","",""
"4597","94.355920930","ipcas_21:73:31","203","1","86","LIED12MEAS/LLN0$Measurement","314","312","308"
"4652","95.405667262","ipcas_21:73:31","149","1","87","LIED12CTRL/LLN0$Status","1","1","0"
"4653","95.405672030","ipcas_21:73:31","146","1","87","LIED12PROT/LLN0$Alarm","1","",""
"4654","95.405725129","ipcas_21:73:31","203","1","87","LIED12MEAS/LLN0$Measurement","307","314","305"
"4707","96.479498369","ipcas_21:73:31","149","1","88","LIED12CTRL/LLN0$Status","1","1","0"
"4708","96.479502749","ipcas_21:73:31","146","1","88","LIED12PROT/LLN0$Alarm","1","",""
"4709","96.479503681","ipcas_21:73:31","203","1","88","LIED12MEAS/LLN0$Measurement","311","305","309"
"4761","97.532839698","ipcas_21:73:31","149","1","89","LIED12CTRL/LLN0$Status","1","1","0"
"4762","97.532844379","ipcas_21:73:31","146","1","89","LIED12PROT/LLN0$Alarm","1","",""
"4763","97.532845328","ipcas_21:73:31","203","1","89","LIED12MEAS/LLN0$Measurement","307","315","314"
"4817","98.609464799","ipcas_21:73:31","149","1","90","LIED12CTRL/LLN0$Status","1","1","0"
