"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"2064","40.675602271","ipcas_21:73:17","146","1","38","LIED43PROT/LLN0$Alarm","1","",""
"2065","40.675602680","ipcas_21:73:17","198","1","38","LIED43MEAS/LLN0$Measurement","314","304","310"
"2116","41.727188490","ipcas_21:73:17","149","1","39","LIED43CTRL/LLN0$Status","1","1","0"
"2117","41.727412164","ipcas_21:73:17","146","1","39","LIED43PROT/LLN0$Alarm","1","",""
"2118","41.727616140","ipcas_21:73:17","198","1","39","LIED43MEAS/LLN0$Measurement","306","306","314"
"2169","42.780012885","ipcas_21:73:17","149","1","40","LIED43CTRL/LLN0$Status","1","1","0"
"2170","42.780455649","ipcas_21:73:17","146","1","40","LIED43PROT/LLN0$Alarm","1","",""
"2171","42.780458810","ipcas_21:73:17","198","1","40","LIED43MEAS/LLN0$Measurement","313","314","306"
"2222","43.825706469","ipcas_21:73:17","149","1","41","LIED43CTRL/LLN0$Status","1","1","0"
"2223","43.826258352","ipcas_21:73:17","146","1","41","LIED43PROT/LLN0$Alarm","1","",""
"2224","43.826261392","ipcas_21:73:17","198","1","41","LIED43MEAS/LLN0$Measurement","308","310","304"
"2275","44.860233709","ipcas_21:73:17","149","1","42","LIED43CTRL/LLN0$Status","1","1","0"
"2276","44.861409988","ipcas_21:73:17","146","1","42","LIED43PROT/LLN0$Alarm","1","",""
"2277","44.861417018","ipcas_21:73:17","198","1","42","LIED43MEAS/LLN0$Measurement","311","310","312"
"2328","45.936678644","ipcas_21:73:17","149","1","43","LIED43CTRL/LLN0$Status","1","1","0"
"2329","45.936685810","ipcas_21:73:17","146","1","43","LIED43PROT/LLN0$Alarm","1","",""
"2330","45.936686145","ipcas_21:73:17","198","1","43","LIED43MEAS/LLN0$Measurement","307","308","313"
"2381","46.996090184","ipcas_21:73:17","149","1","44","LIED43CTRL/LLN0$Status","1","1","0"
"2382","46.996318641","ipcas_21:73:17","146","1","44","LIED43PROT/LLN0$Alarm","1","",""
"2383","46.996320923","ipcas_21:73:17","198","1","44","LIED43MEAS/LLN0$Measurement","313","313","309"
"2434","48.048079702","ipcas_21:73:17","149","1","45","LIED43CTRL/LLN0$Status","1","1","0"
"2435","48.048143696","ipcas_21:73:17","146","1","45","LIED43PROT/LLN0$Alarm","1","",""
"2436","48.048144983","ipcas_21:73:17","198","1","45","LIED43MEAS/LLN0$Measurement","307","309","306"
"2487","49.103712889","ipcas_21:73:17","149","1","46","LIED43CTRL/LLN0$Status","1","1","0"
"2488","49.103990617","ipcas_21:73:17","146","1","46","LIED43PROT/LLN0$Alarm","1","",""
"2489","49.104196658","ipcas_21:73:17","198","1","46","LIED43MEAS/LLN0$Measurement","310","311","311"
"2540","50.178192446","ipcas_21:73:17","149","1","47","LIED43CTRL/LLN0$Status","1","1","0"
"2541","50.178195099","ipcas_21:73:17","146","1","47","LIED43PROT/LLN0$Alarm","1","",""
"2542","50.178195472","ipcas_21:73:17","198","1","47","LIED43MEAS/LLN0$Measurement","309","313","307"
"2593","51.229009190","ipcas_21:73:17","149","1","48","LIED43CTRL/LLN0$Status","1","1","0"
"2594","51.229348109","ipcas_21:73:17","146","1","48","LIED43PROT/LLN0$Alarm","1","",""
"2595","51.229874646","ipcas_21:73:17","198","1","48","LIED43MEAS/LLN0$Measurement","310","313","311"
"2646","52.290138435","ipcas_21:73:17","149","1","49","LIED43CTRL/LLN0$Status","1","1","0"
"2647","52.290230257","ipcas_21:73:17","146","1","49","LIED43PROT/LLN0$Alarm","1","",""
"2648","52.290404511","ipcas_21:73:17","198","1","49","LIED43MEAS/LLN0$Measurement","309","314","310"
"2699","53.335367154","ipcas_21:73:17","149","1","50","LIED43CTRL/LLN0$Status","1","1","0"
"2700","53.335371744","ipcas_21:73:17","146","1","50","LIED43PROT/LLN0$Alarm","1","",""
"2701","53.335372602","ipcas_21:73:17","198","1","50","LIED43MEAS/LLN0$Measurement","308","313","305"
"2752","54.381512432","ipcas_21:73:17","149","1","51","LIED43CTRL/LLN0$Status","1","1","0"
"2753","54.381590687","ipcas_21:73:17","146","1","51","LIED43PROT/LLN0$Alarm","1","",""
"2754","54.381653374","ipcas_21:73:17","198","1","51","LIED43MEAS/LLN0$Measurement","310","309","309"
"2805","55.450783492","ipcas_21:73:17","149","1","52","LIED43CTRL/LLN0$Status","1","1","0"
"2806","55.451051591","ipcas_21:73:17","146","1","52","LIED43PROT/LLN0$Alarm","1","",""
"2807","55.451052235","ipcas_21:73:17","198","1","52","LIED43MEAS/LLN0$Measurement","310","304","304"
"2858","56.506760008","ipcas_21:73:17","149","1","53","LIED43CTRL/LLN0$Status","1","1","0"
"2859","56.506762992","ipcas_21:73:17","146","1","53","LIED43PROT/LLN0$Alarm","1","",""
"2860","56.506763451","ipcas_21:73:17","198","1","53","LIED43MEAS/LLN0$Measurement","309","314","311"
"2911","57.557333042","ipcas_21:73:17","149","1","54","LIED43CTRL/LLN0$Status","1","1","0"
"2912","57.557559674","ipcas_21:73:17","146","1","54","LIED43PROT/LLN0$Alarm","1","",""
"2913","57.557562274","ipcas_21:73:17","198","1","54","LIED43MEAS/LLN0$Measurement","312","307","314"
"2964","58.586626050","ipcas_21:73:17","149","1","55","LIED43CTRL/LLN0$Status","1","1","0"
"2965","58.586629747","ipcas_21:73:17","146","1","55","LIED43PROT/LLN0$Alarm","1","",""
"2966","58.586883529","ipcas_21:73:17","198","1","55","LIED43MEAS/LLN0$Measurement","309","312","313"
"3017","59.637814106","ipcas_21:73:17","149","1","56","LIED43CTRL/LLN0$Status","1","1","0"
"3018","59.637819238","ipcas_21:73:17","146","1","56","LIED43PROT/LLN0$Alarm","1","",""
"3019","59.637820317","ipcas_21:73:17","198","1","56","LIED43MEAS/LLN0$Measurement","310","306","308"
"3070","60.710514298","ipcas_21:73:17","149","1","57","LIED43CTRL/LLN0$Status","1","1","0"
"3071","60.710703306","ipcas_21:73:17","146","1","57","LIED43PROT/LLN0$Alarm","1","",""
"3072","60.710706544","ipcas_21:73:17","198","1","57","LIED43MEAS/LLN0$Measurement","307","314","313"
"3123","61.763030697","ipcas_21:73:17","149","1","58","LIED43CTRL/LLN0$Status","1","1","0"
"3124","61.763033929","ipcas_21:73:17","146","1","58","LIED43PROT/LLN0$Alarm","1","",""
"3125","61.763504932","ipcas_21:73:17","198","1","58","LIED43MEAS/LLN0$Measurement","307","309","311"
"3176","62.839426212","ipcas_21:73:17","149","1","59","LIED43CTRL/LLN0$Status","1","1","0"
"3177","62.839432103","ipcas_21:73:17","146","1","59","LIED43PROT/LLN0$Alarm","1","",""
"3178","62.839432517","ipcas_21:73:17","198","1","59","LIED43MEAS/LLN0$Measurement","304","311","309"
"3229","63.892018049","ipcas_21:73:17","149","1","60","LIED43CTRL/LLN0$Status","1","1","0"
"3230","63.892022384","ipcas_21:73:17","146","1","60","LIED43PROT/LLN0$Alarm","1","",""
"3231","63.892369274","ipcas_21:73:17","198","1","60","LIED43MEAS/LLN0$Measurement","304","305","311"
"3282","64.970213063","ipcas_21:73:17","149","1","61","LIED43CTRL/LLN0$Status","1","1","0"
"3283","64.970631434","ipcas_21:73:17","146","1","61","LIED43PROT/LLN0$Alarm","1","",""
"3284","64.970634855","ipcas_21:73:17","198","1","61","LIED43MEAS/LLN0$Measurement","310","311","308"
"3335","66.022475304","ipcas_21:73:17","149","1","62","LIED43CTRL/LLN0$Status","1","1","0"
"3336","66.022917196","ipcas_21:73:17","146","1","62","LIED43PROT/LLN0$Alarm","1","",""
"3337","66.022919959","ipcas_21:73:17","198","1","62","LIED43MEAS/LLN0$Measurement","311","309","310"
"3388","67.072508447","ipcas_21:73:17","149","1","63","LIED43CTRL/LLN0$Status","1","1","0"
"3389","67.072511598","ipcas_21:73:17","146","1","63","LIED43PROT/LLN0$Alarm","1","",""
"3390","67.072512305","ipcas_21:73:17","198","1","63","LIED43MEAS/LLN0$Measurement","310","310","307"
"3441","68.122286280","ipcas_21:73:17","149","1","64","LIED43CTRL/LLN0$Status","1","1","0"
"3442","68.122289160","ipcas_21:73:17","146","1","64","LIED43PROT/LLN0$Alarm","1","",""
"3443","68.122289610","ipcas_21:73:17","198","1","64","LIED43MEAS/LLN0$Measurement","308","310","311"
"3494","69.170994319","ipcas_21:73:17","149","1","65","LIED43CTRL/LLN0$Status","1","1","0"
"3495","69.170997671","ipcas_21:73:17","146","1","65","LIED43PROT/LLN0$Alarm","1","",""
"3496","69.171007037","ipcas_21:73:17","198","1","65","LIED43MEAS/LLN0$Measurement","310","308","308"
"3547","70.220644970","ipcas_21:73:17","149","1","66","LIED43CTRL/LLN0$Status","1","1","0"
"3548","70.221381694","ipcas_21:73:17","146","1","66","LIED43PROT/LLN0$Alarm","1","",""
"3549","70.221384706","ipcas_21:73:17","198","1","66","LIED43MEAS/LLN0$Measurement","311","314","312"
"3600","71.272042643","ipcas_21:73:17","149","1","67","LIED43CTRL/LLN0$Status","1","1","0"
"3601","71.272235160","ipcas_21:73:17","146","1","67","LIED43PROT/LLN0$Alarm","1","",""
"3602","71.272324830","ipcas_21:73:17","198","1","67","LIED43MEAS/LLN0$Measurement","309","310","314"
"3653","72.307356663","ipcas_21:73:17","149","1","68","LIED43CTRL/LLN0$Status","1","1","0"
"3654","72.307357056","ipcas_21:73:17","146","1","68","LIED43PROT/LLN0$Alarm","1","",""
"3655","72.307357551","ipcas_21:73:17","198","1","68","LIED43MEAS/LLN0$Measurement","308","311","305"
"3706","73.347096770","ipcas_21:73:17","149","1","69","LIED43CTRL/LLN0$Status","1","1","0"
"3707","73.347101514","ipcas_21:73:17","146","1","69","LIED43PROT/LLN0$Alarm","1","",""
"3708","73.347320417","ipcas_21:73:17","198","1","69","LIED43MEAS/LLN0$Measurement","306","311","312"
"3759","74.399908340","ipcas_21:73:17","149","1","70","LIED43CTRL/LLN0$Status","1","1","0"
"3760","74.399912432","ipcas_21:73:17","146","1","70","LIED43PROT/LLN0$Alarm","1","",""
"3761","74.399912888","ipcas_21:73:17","198","1","70","LIED43MEAS/LLN0$Measurement","312","314","308"
"3812","75.445730421","ipcas_21:73:17","149","1","71","LIED43CTRL/LLN0$Status","1","1","0"
"3813","75.445734322","ipcas_21:73:17","146","1","71","LIED43PROT/LLN0$Alarm","1","",""
"3814","75.445734844","ipcas_21:73:17","198","1","71","LIED43MEAS/LLN0$Measurement","313","312","305"
"3865","76.492290037","ipcas_21:73:17","149","1","72","LIED43CTRL/LLN0$Status","1","1","0"
"3866","76.492359287","ipcas_21:73:17","146","1","72","LIED43PROT/LLN0$Alarm","1","",""
"3867","76.492360781","ipcas_21:73:17","198","1","72","LIED43MEAS/LLN0$Measurement","311","304","307"
"3918","77.569955867","ipcas_21:73:17","149","1","73","LIED43CTRL/LLN0$Status","1","1","0"
"3919","77.570161476","ipcas_21:73:17","146","1","73","LIED43PROT/LLN0$Alarm","1","",""
"3920","77.570353296","ipcas_21:73:17","198","1","73","LIED43MEAS/LLN0$Measurement","305","308","310"
"3971","78.623887729","ipcas_21:73:17","149","1","74","LIED43CTRL/LLN0$Status","1","1","0"
"3972","78.624244117","ipcas_21:73:17","146","1","74","LIED43PROT/LLN0$Alarm","1","",""
"3973","78.624248263","ipcas_21:73:17","198","1","74","LIED43MEAS/LLN0$Measurement","307","307","308"
"4024","79.692575381","ipcas_21:73:17","149","1","75","LIED43CTRL/LLN0$Status","1","1","0"
"4025","79.692630944","ipcas_21:73:17","146","1","75","LIED43PROT/LLN0$Alarm","1","",""
"4026","79.692807570","ipcas_21:73:17","198","1","75","LIED43MEAS/LLN0$Measurement","312","308","307"
"4077","80.724217382","ipcas_21:73:17","149","1","76","LIED43CTRL/LLN0$Status","1","1","0"
"4078","80.724361885","ipcas_21:73:17","146","1","76","LIED43PROT/LLN0$Alarm","1","",""
"4079","80.724364369","ipcas_21:73:17","198","1","76","LIED43MEAS/LLN0$Measurement","309","310","310"
"4130","81.792704675","ipcas_21:73:17","149","1","77","LIED43CTRL/LLN0$Status","1","1","0"
"4131","81.793255356","ipcas_21:73:17","146","1","77","LIED43PROT/LLN0$Alarm","1","",""
"4132","81.793258712","ipcas_21:73:17","198","1","77","LIED43MEAS/LLN0$Measurement","310","313","312"
"4183","82.826294271","ipcas_21:73:17","149","1","78","LIED43CTRL/LLN0$Status","1","1","0"
"4184","82.826919127","ipcas_21:73:17","146","1","78","LIED43PROT/LLN0$Alarm","1","",""
"4185","82.826922614","ipcas_21:73:17","198","1","78","LIED43MEAS/LLN0$Measurement","309","312","304"
"4236","83.873356336","ipcas_21:73:17","149","1","79","LIED43CTRL/LLN0$Status","1","1","0"
"4237","83.873361565","ipcas_21:73:17","146","1","79","LIED43PROT/LLN0$Alarm","1","",""
"4238","83.873362671","ipcas_21:73:17","198","1","79","LIED43MEAS/LLN0$Measurement","307","305","314"
"4289","84.925910282","ipcas_21:73:17","149","1","80","LIED43CTRL/LLN0$Status","1","1","0"
"4290","84.925911345","ipcas_21:73:17","146","1","80","LIED43PROT/LLN0$Alarm","1","",""
"4291","84.925912205","ipcas_21:73:17","198","1","80","LIED43MEAS/LLN0$Measurement","305","314","314"
"4342","85.970145715","ipcas_21:73:17","149","1","81","LIED43CTRL/LLN0$Status","1","1","0"
"4343","85.971008566","ipcas_21:73:17","146","1","81","LIED43PROT/LLN0$Alarm","1","",""
"4344","85.971011187","ipcas_21:73:17","198","1","81","LIED43MEAS/LLN0$Measurement","306","314","309"
"4395","87.020306512","ipcas_21:73:17","149","1","82","LIED43CTRL/LLN0$Status","1","1","0"
"4396","87.020309715","ipcas_21:73:17","146","1","82","LIED43PROT/LLN0$Alarm","1","",""
"4397","87.020310574","ipcas_21:73:17","198","1","82","LIED43MEAS/LLN0$Measurement","309","312","304"
"4448","88.095565002","ipcas_21:73:17","149","1","83","LIED43CTRL/LLN0$Status","1","1","0"
"4449","88.095567433","ipcas_21:73:17","146","1","83","LIED43PROT/LLN0$Alarm","1","",""
"4450","88.095568140","ipcas_21:73:17","198","1","83","LIED43MEAS/LLN0$Measurement","305","313","304"
"4501","89.123290329","ipcas_21:73:17","149","1","84","LIED43CTRL/LLN0$Status","1","1","0"
"4502","89.123294072","ipcas_21:73:17","146","1","84","LIED43PROT/LLN0$Alarm","1","",""
"4503","89.123341693","ipcas_21:73:17","198","1","84","LIED43MEAS/LLN0$Measurement","309","308","310"
"4558","90.176128698","ipcas_21:73:17","149","1","85","LIED43CTRL/LLN0$Status","1","1","0"
"4559","90.176133708","ipcas_21:73:17","146","1","85","LIED43PROT/LLN0$Alarm","1","",""
"4560","90.176134598","ipcas_21:73:17","198","1","85","LIED43MEAS/LLN0$Measurement","314","304","307"
"4620","91.233120105","ipcas_21:73:17","149","1","86","LIED43CTRL/LLN0$Status","1","1","0"
"4621","91.233466332","ipcas_21:73:17","146","1","86","LIED43PROT/LLN0$Alarm","1","",""
"4622","91.233469664","ipcas_21:73:17","198","1","86","LIED43MEAS/LLN0$Measurement","314","304","311"
"4676","92.282080797","ipcas_21:73:17","149","1","87","LIED43CTRL/LLN0$Status","1","1","0"
"4677","92.282084753","ipcas_21:73:17","146","1","87","LIED43PROT/LLN0$Alarm","1","",""
"4678","92.282085543","ipcas_21:73:17","198","1","87","LIED43MEAS/LLN0$Measurement","312","314","308"
"4730","93.325921015","ipcas_21:73:17","149","1","88","LIED43CTRL/LLN0$Status","1","1","0"
"4731","93.326201883","ipcas_21:73:17","146","1","88","LIED43PROT/LLN0$Alarm","1","",""
"4732","93.326514379","ipcas_21:73:17","198","1","88","LIED43MEAS/LLN0$Measurement","310","314","308"
"4784","94.373747192","ipcas_21:73:17","149","1","89","LIED43CTRL/LLN0$Status","1","1","0"
"4785","94.373754349","ipcas_21:73:17","146","1","89","LIED43PROT/LLN0$Alarm","1","",""
"4786","94.373755175","ipcas_21:73:17","198","1","89","LIED43MEAS/LLN0$Measurement","308","308","312"
"4840","95.422553244","ipcas_21:73:17","149","1","90","LIED43CTRL/LLN0$Status","1","1","0"
"4841","95.422559525","ipcas_21:73:17","146","1","90","LIED43PROT/LLN0$Alarm","1","",""
