"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"736","14.586292930","ipcas_21:73:28","146","1","14","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"737","14.586293454","ipcas_21:73:28","203","1","14","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","464","467","464"
"794","15.663601830","ipcas_21:73:28","149","1","15","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"795","15.663602278","ipcas_21:73:28","146","1","15","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"796","15.663602916","ipcas_21:73:28","203","1","15","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","464","467"
"847","16.659921758","ipcas_21:73:28","149","1","16","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"848","16.659927052","ipcas_21:73:28","146","1","16","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"849","16.659927516","ipcas_21:73:28","203","1","16","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","467","469","466"
"894","17.677448416","ipcas_21:73:28","149","1","17","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"895","17.677452585","ipcas_21:73:28","146","1","17","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"896","17.677453517","ipcas_21:73:28","203","1","17","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","463","464","465"
"970","18.739324569","ipcas_21:73:28","149","1","18","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"971","18.739652417","ipcas_21:73:28","146","1","18","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"972","18.739655552","ipcas_21:73:28","203","1","18","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","464","462","465"
"1023","19.857895591","ipcas_21:73:28","149","1","19","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1024","19.857901868","ipcas_21:73:28","146","1","19","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1025","19.857902660","ipcas_21:73:28","203","1","19","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","468","468","467"
"1076","21.089681495","ipcas_21:73:28","149","1","20","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1077","21.090458924","ipcas_21:73:28","146","1","20","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1078","21.090786086","ipcas_21:73:28","203","1","20","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","470","462","465"
"1129","22.249157555","ipcas_21:73:28","149","1","21","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1130","22.249157825","ipcas_21:73:28","146","1","21","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1131","22.249158408","ipcas_21:73:28","203","1","21","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","466","460"
"1182","23.282004254","ipcas_21:73:28","149","1","22","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1183","23.282009017","ipcas_21:73:28","146","1","22","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1184","23.282009627","ipcas_21:73:28","203","1","22","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","467","461"
"1235","24.308089039","ipcas_21:73:28","149","1","23","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1236","24.314325025","ipcas_21:73:28","146","1","23","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1237","24.314332651","ipcas_21:73:28","203","1","23","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","463","460","464"
"1288","25.350739943","ipcas_21:73:28","149","1","24","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1289","25.350790535","ipcas_21:73:28","146","1","24","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1290","25.357745324","ipcas_21:73:28","203","1","24","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","467","465","468"
"1341","26.392539713","ipcas_21:73:28","149","1","25","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1342","26.392540531","ipcas_21:73:28","146","1","25","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1343","26.392541390","ipcas_21:73:28","203","1","25","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","460","465","466"
"1394","27.424264301","ipcas_21:73:28","149","1","26","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1395","27.424264955","ipcas_21:73:28","146","1","26","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1396","27.424265989","ipcas_21:73:28","203","1","26","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","463","463"
"1447","28.451818160","ipcas_21:73:28","149","1","27","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1448","28.451818532","ipcas_21:73:28","146","1","27","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1449","28.451818823","ipcas_21:73:28","203","1","27","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","461","462","465"
"1500","29.472982440","ipcas_21:73:28","149","1","28","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1501","29.473428160","ipcas_21:73:28","146","1","28","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1502","29.473867158","ipcas_21:73:28","203","1","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","460","465","465"
"1557","30.523785741","ipcas_21:73:28","149","1","29","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1558","30.523786153","ipcas_21:73:28","146","1","29","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1559","30.523786919","ipcas_21:73:28","203","1","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","467","464"
"1619","31.555129021","ipcas_21:73:28","149","1","30","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1620","31.555141420","ipcas_21:73:28","146","1","30","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1621","31.555142719","ipcas_21:73:28","203","1","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","464","465"
"1675","32.594825111","ipcas_21:73:28","149","1","31","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1676","32.595317505","ipcas_21:73:28","146","1","31","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1677","32.595863405","ipcas_21:73:28","203","1","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","467","465","466"
"1729","33.634526473","ipcas_21:73:28","149","1","32","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1730","33.634530975","ipcas_21:73:28","146","1","32","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1731","33.634531684","ipcas_21:73:28","203","1","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","465","470"
"1785","34.684796791","ipcas_21:73:28","149","1","33","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1786","34.684802936","ipcas_21:73:28","146","1","33","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1787","34.684803602","ipcas_21:73:28","203","1","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","468","468","465"
"1838","35.726195711","ipcas_21:73:28","149","1","34","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1839","35.726207959","ipcas_21:73:28","146","1","34","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1840","35.726209416","ipcas_21:73:28","203","1","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","468","469","464"
"1891","36.759835508","ipcas_21:73:28","149","1","35","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1892","36.759962199","ipcas_21:73:28","146","1","35","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1893","36.760265148","ipcas_21:73:28","203","1","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","462","465","461"
"1944","37.808159615","ipcas_21:73:28","149","1","36","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"1945","37.808160033","ipcas_21:73:28","146","1","36","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"1946","37.808160551","ipcas_21:73:28","203","1","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","466","465","463"
"1999","38.826355761","ipcas_21:73:28","149","1","37","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2000","38.826360597","ipcas_21:73:28","146","1","37","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2001","38.826361113","ipcas_21:73:28","203","1","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","464","461","467"
"2053","39.871861512","ipcas_21:73:28","149","1","38","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2054","39.871865208","ipcas_21:73:28","146","1","38","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2055","39.871865914","ipcas_21:73:28","203","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","462","470","465"
"2106","40.889649365","ipcas_21:73:28","149","1","39","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2107","40.889654874","ipcas_21:73:28","146","1","39","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2108","40.889656127","ipcas_21:73:28","203","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","465","462"
"2159","41.919078620","ipcas_21:73:28","149","1","40","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2160","41.919082282","ipcas_21:73:28","146","1","40","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2161","41.919082702","ipcas_21:73:28","203","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","469","462","464"
"2212","42.947579170","ipcas_21:73:28","149","1","41","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2213","42.947586403","ipcas_21:73:28","146","1","41","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2214","42.947587612","ipcas_21:73:28","203","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","466","466","465"
"2265","43.983468084","ipcas_21:73:28","149","1","42","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2266","43.983473182","ipcas_21:73:28","146","1","42","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2267","43.983473732","ipcas_21:73:28","203","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","464","462","465"
"2318","45.001519952","ipcas_21:73:28","149","1","43","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2319","45.001524052","ipcas_21:73:28","146","1","43","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2320","45.001524534","ipcas_21:73:28","203","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","469","465","465"
"2372","46.051313441","ipcas_21:73:28","149","1","44","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2373","46.051313873","ipcas_21:73:28","146","1","44","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2374","46.051314412","ipcas_21:73:28","203","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","460","463","465"
"2425","47.074878909","ipcas_21:73:28","149","1","45","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2426","47.074879666","ipcas_21:73:28","146","1","45","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2427","47.074880448","ipcas_21:73:28","203","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","460","465"
"2478","48.099832358","ipcas_21:73:28","149","1","46","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2479","48.100230202","ipcas_21:73:28","146","1","46","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2480","48.100934044","ipcas_21:73:28","203","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","466","465","466"
"2531","49.150547577","ipcas_21:73:28","149","1","47","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2532","49.150554647","ipcas_21:73:28","146","1","47","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2533","49.150555765","ipcas_21:73:28","203","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","463","465","469"
"2584","50.187331503","ipcas_21:73:28","149","1","48","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2585","50.187340761","ipcas_21:73:28","146","1","48","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2586","50.187773327","ipcas_21:73:28","203","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","469","462","465"
"2637","51.240713060","ipcas_21:73:28","149","1","49","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2638","51.240717885","ipcas_21:73:28","146","1","49","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2639","51.240718277","ipcas_21:73:28","203","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","467","469","465"
"2690","52.270911907","ipcas_21:73:28","149","1","50","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2691","52.270931986","ipcas_21:73:28","146","1","50","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2692","52.270933500","ipcas_21:73:28","203","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","464","465"
"2744","53.290466667","ipcas_21:73:28","149","1","51","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2745","53.290470982","ipcas_21:73:28","146","1","51","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2746","53.290471767","ipcas_21:73:28","203","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","462","465","467"
"2797","54.317533866","ipcas_21:73:28","149","1","52","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2798","54.317540474","ipcas_21:73:28","146","1","52","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2799","54.317542388","ipcas_21:73:28","203","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","466","469","461"
"2850","55.369357443","ipcas_21:73:28","149","1","53","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2851","55.369365162","ipcas_21:73:28","146","1","53","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2852","55.369366199","ipcas_21:73:28","203","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","464","463"
"2903","56.394956382","ipcas_21:73:28","149","1","54","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2904","56.394962750","ipcas_21:73:28","146","1","54","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2905","56.394963950","ipcas_21:73:28","203","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","463","465","465"
"2956","57.425301452","ipcas_21:73:28","149","1","55","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"2957","57.425303433","ipcas_21:73:28","146","1","55","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"2958","57.425303882","ipcas_21:73:28","203","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","463","466","470"
"3009","58.473985114","ipcas_21:73:28","149","1","56","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"3010","58.473988611","ipcas_21:73:28","146","1","56","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"3011","58.473989219","ipcas_21:73:28","203","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","467","461"
"3062","59.505146803","ipcas_21:73:28","149","1","57","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"3063","59.505154514","ipcas_21:73:28","146","1","57","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"3064","59.505155770","ipcas_21:73:28","203","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","465","462"
"3115","60.564787854","ipcas_21:73:28","149","1","58","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"3116","60.564793228","ipcas_21:73:28","146","1","58","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"3117","60.564793782","ipcas_21:73:28","203","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","461","466","465"
"3168","61.629713032","ipcas_21:73:28","149","1","59","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"3169","61.629713539","ipcas_21:73:28","146","1","59","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"3170","61.629714033","ipcas_21:73:28","203","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","464","465","463"
"3222","62.732676418","ipcas_21:73:28","149","1","60","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"3223","62.732688827","ipcas_21:73:28","146","1","60","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"3224","62.732689783","ipcas_21:73:28","203","1","60","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","465","461","469"
"3275","63.810939070","ipcas_21:73:28","149","1","61","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"3276","63.810947830","ipcas_21:73:28","146","1","61","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
"3277","63.810948322","ipcas_21:73:28","203","1","61","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED22MEAS/LLN0$Measurement","463","465","465"
"3328","64.836187549","ipcas_21:73:28","149","1","62","integer,integer,integer,integer,boolean","LIED22CTRL/LLN0$Status","1","1","0"
"3329","64.836193714","ipcas_21:73:28","146","1","62","boolean,integer,boolean,boolean,boolean","LIED22PROT/LLN0$Alarm","1","",""
