"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"2071","40.479917604","ipcas_21:73:22","149","1","38","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2072","40.480252403","ipcas_21:73:22","146","1","38","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2073","40.480257861","ipcas_21:73:22","198","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","373","369","368"
"2124","41.507003226","ipcas_21:73:22","149","1","39","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2125","41.507497993","ipcas_21:73:22","146","1","39","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2126","41.507503653","ipcas_21:73:22","198","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","371","365","371"
"2177","42.531760785","ipcas_21:73:22","149","1","40","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2178","42.531768953","ipcas_21:73:22","146","1","40","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2179","42.531770196","ipcas_21:73:22","198","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","374","373","370"
"2230","43.555623249","ipcas_21:73:22","149","1","41","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2231","43.555629644","ipcas_21:73:22","146","1","41","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2232","43.555631171","ipcas_21:73:22","198","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","368","370","366"
"2283","44.573552696","ipcas_21:73:22","149","1","42","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2284","44.573559469","ipcas_21:73:22","146","1","42","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2285","44.573561363","ipcas_21:73:22","198","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","370","366","370"
"2336","45.601716194","ipcas_21:73:22","149","1","43","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2337","45.602034779","ipcas_21:73:22","146","1","43","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2338","45.602040374","ipcas_21:73:22","198","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","370","370","370"
"2390","46.635390315","ipcas_21:73:22","149","1","44","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2391","46.635396573","ipcas_21:73:22","146","1","44","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2392","46.635703551","ipcas_21:73:22","198","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","371","370","367"
"2443","47.677456738","ipcas_21:73:22","149","1","45","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2444","47.677463261","ipcas_21:73:22","146","1","45","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2445","47.677464019","ipcas_21:73:22","198","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","370","368","370"
"2496","48.696087255","ipcas_21:73:22","149","1","46","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2497","48.696093299","ipcas_21:73:22","146","1","46","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2498","48.696094341","ipcas_21:73:22","198","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","369","370","369"
"2549","49.721869664","ipcas_21:73:22","149","1","47","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2550","49.721875979","ipcas_21:73:22","146","1","47","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2551","49.721877215","ipcas_21:73:22","198","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","367","372","372"
"2602","50.749908653","ipcas_21:73:22","149","1","48","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2603","50.749915498","ipcas_21:73:22","146","1","48","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2604","50.750097369","ipcas_21:73:22","198","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","373","374","368"
"2655","51.771892322","ipcas_21:73:22","149","1","49","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2656","51.771898797","ipcas_21:73:22","146","1","49","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2657","51.771899883","ipcas_21:73:22","198","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","367","370","370"
"2709","52.801884465","ipcas_21:73:22","149","1","50","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2710","52.801892112","ipcas_21:73:22","146","1","50","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2711","52.801893271","ipcas_21:73:22","198","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","370","369","370"
"2762","53.827131693","ipcas_21:73:22","149","1","51","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2763","53.827138445","ipcas_21:73:22","146","1","51","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2764","53.828404910","ipcas_21:73:22","198","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","370","366","365"
"2815","54.856028935","ipcas_21:73:22","149","1","52","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2816","54.856035587","ipcas_21:73:22","146","1","52","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2817","54.856088602","ipcas_21:73:22","198","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","368","374","369"
"2868","55.886243058","ipcas_21:73:22","149","1","53","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2869","55.886251160","ipcas_21:73:22","146","1","53","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2870","55.886252827","ipcas_21:73:22","198","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","371","370","373"
"2921","56.903758945","ipcas_21:73:22","149","1","54","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2922","56.903766549","ipcas_21:73:22","146","1","54","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2923","56.904386516","ipcas_21:73:22","198","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","370","370","374"
"2974","57.935013373","ipcas_21:73:22","149","1","55","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"2975","57.935019841","ipcas_21:73:22","146","1","55","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"2976","57.935021021","ipcas_21:73:22","198","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","365","370","369"
"3027","58.963699140","ipcas_21:73:22","149","1","56","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"3028","58.963705625","ipcas_21:73:22","146","1","56","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"3029","58.963706908","ipcas_21:73:22","198","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","365","370","373"
"3080","59.990423984","ipcas_21:73:22","149","1","57","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"3081","59.990430890","ipcas_21:73:22","146","1","57","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"3082","59.990432711","ipcas_21:73:22","198","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","373","369","369"
"3133","61.014384938","ipcas_21:73:22","149","1","58","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"3134","61.014391198","ipcas_21:73:22","146","1","58","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"3135","61.014392255","ipcas_21:73:22","198","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","370","370","369"
"3187","62.062976905","ipcas_21:73:22","149","1","59","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"3188","62.062983397","ipcas_21:73:22","146","1","59","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"3189","62.062984456","ipcas_21:73:22","198","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","373","371","373"
"3240","63.083792179","ipcas_21:73:22","149","1","60","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"3241","63.083798206","ipcas_21:73:22","146","1","60","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"3242","63.084021245","ipcas_21:73:22","198","1","60","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","369","369","370"
"3293","64.131321584","ipcas_21:73:22","149","1","61","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"3294","64.131329419","ipcas_21:73:22","146","1","61","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
"3295","64.131330669","ipcas_21:73:22","198","1","61","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED31MEAS/LLN0$Measurement","371","370","368"
"3346","65.153293870","ipcas_21:73:22","149","1","62","integer,integer,integer,integer,boolean","LIED31CTRL/LLN0$Status","1","1","0"
"3347","65.154196463","ipcas_21:73:22","146","1","62","boolean,integer,boolean,boolean,boolean","LIED31PROT/LLN0$Alarm","1","",""
