"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"890","17.675080925","ipcas_21:73:30","203","1","17","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","463","464","465"
"964","18.732369726","ipcas_21:73:30","149","1","18","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"965","18.732477484","ipcas_21:73:30","146","1","18","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"966","18.732480081","ipcas_21:73:30","203","1","18","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","464","462","465"
"1017","19.847778621","ipcas_21:73:30","149","1","19","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1018","19.847787084","ipcas_21:73:30","146","1","19","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1019","19.847787451","ipcas_21:73:30","203","1","19","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","468","468","467"
"1070","21.076514597","ipcas_21:73:30","149","1","20","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1071","21.077771976","ipcas_21:73:30","146","1","20","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1072","21.078477928","ipcas_21:73:30","203","1","20","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","470","462","465"
"1123","22.249154175","ipcas_21:73:30","149","1","21","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1124","22.249154764","ipcas_21:73:30","146","1","21","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1125","22.249155401","ipcas_21:73:30","203","1","21","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","466","460"
"1176","23.272554860","ipcas_21:73:30","149","1","22","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1177","23.274899014","ipcas_21:73:30","146","1","22","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1178","23.274904693","ipcas_21:73:30","203","1","22","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","467","461"
"1229","24.304163951","ipcas_21:73:30","149","1","23","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1230","24.304170679","ipcas_21:73:30","146","1","23","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1231","24.304171252","ipcas_21:73:30","203","1","23","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","463","460","464"
"1282","25.329305936","ipcas_21:73:30","149","1","24","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1283","25.329307540","ipcas_21:73:30","146","1","24","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1284","25.329308883","ipcas_21:73:30","203","1","24","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","467","465","468"
"1335","26.373138174","ipcas_21:73:30","149","1","25","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1336","26.373144127","ipcas_21:73:30","146","1","25","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1337","26.373145197","ipcas_21:73:30","203","1","25","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","460","465","466"
"1388","27.421022752","ipcas_21:73:30","149","1","26","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1389","27.421023050","ipcas_21:73:30","146","1","26","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1390","27.421023650","ipcas_21:73:30","203","1","26","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","463","463"
"1441","28.451813037","ipcas_21:73:30","149","1","27","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1442","28.451816395","ipcas_21:73:30","146","1","27","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1443","28.451816769","ipcas_21:73:30","203","1","27","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","461","462","465"
"1494","29.464332874","ipcas_21:73:30","149","1","28","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1495","29.464339937","ipcas_21:73:30","146","1","28","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1496","29.464341524","ipcas_21:73:30","203","1","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","460","465","465"
"1551","30.510759382","ipcas_21:73:30","149","1","29","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1552","30.510763703","ipcas_21:73:30","146","1","29","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1553","30.510764477","ipcas_21:73:30","203","1","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","467","464"
"1613","31.538235057","ipcas_21:73:30","149","1","30","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1614","31.538242758","ipcas_21:73:30","146","1","30","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1615","31.538243894","ipcas_21:73:30","203","1","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","464","465"
"1669","32.586693846","ipcas_21:73:30","149","1","31","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1670","32.586701417","ipcas_21:73:30","146","1","31","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1671","32.586702713","ipcas_21:73:30","203","1","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","467","465","466"
"1723","33.630607111","ipcas_21:73:30","149","1","32","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1724","33.630613278","ipcas_21:73:30","146","1","32","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1725","33.630613773","ipcas_21:73:30","203","1","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","465","470"
"1779","34.680480235","ipcas_21:73:30","149","1","33","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1780","34.680481086","ipcas_21:73:30","146","1","33","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1781","34.680481675","ipcas_21:73:30","203","1","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","468","468","465"
"1832","35.711114988","ipcas_21:73:30","149","1","34","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1833","35.711121520","ipcas_21:73:30","146","1","34","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1834","35.711123270","ipcas_21:73:30","203","1","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","468","469","464"
"1885","36.759195376","ipcas_21:73:30","149","1","35","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1886","36.759195811","ipcas_21:73:30","146","1","35","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1887","36.759196236","ipcas_21:73:30","203","1","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","462","465","461"
"1938","37.793201665","ipcas_21:73:30","149","1","36","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1939","37.793208010","ipcas_21:73:30","146","1","36","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1940","37.793927221","ipcas_21:73:30","203","1","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","466","465","463"
"1993","38.821386664","ipcas_21:73:30","149","1","37","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"1994","38.821391361","ipcas_21:73:30","146","1","37","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"1995","38.822201361","ipcas_21:73:30","203","1","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","464","461","467"
"2047","39.866188052","ipcas_21:73:30","149","1","38","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2048","39.866195238","ipcas_21:73:30","146","1","38","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2049","39.866196478","ipcas_21:73:30","203","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","462","470","465"
"2100","40.887858081","ipcas_21:73:30","149","1","39","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2101","40.887859020","ipcas_21:73:30","146","1","39","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2102","40.887860336","ipcas_21:73:30","203","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","465","462"
"2153","41.907879946","ipcas_21:73:30","149","1","40","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2154","41.907886591","ipcas_21:73:30","146","1","40","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2155","41.907887768","ipcas_21:73:30","203","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","469","462","464"
"2206","42.939550718","ipcas_21:73:30","149","1","41","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2207","42.939556835","ipcas_21:73:30","146","1","41","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2208","42.939557867","ipcas_21:73:30","203","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","466","466","465"
"2259","43.976233588","ipcas_21:73:30","149","1","42","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2260","43.976239869","ipcas_21:73:30","146","1","42","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2261","43.976241055","ipcas_21:73:30","203","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","464","462","465"
"2312","44.996720083","ipcas_21:73:30","149","1","43","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2313","44.996726334","ipcas_21:73:30","146","1","43","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2314","44.996727624","ipcas_21:73:30","203","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","469","465","465"
"2366","46.051305373","ipcas_21:73:30","149","1","44","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2367","46.051311192","ipcas_21:73:30","146","1","44","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2368","46.051311781","ipcas_21:73:30","203","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","460","463","465"
"2419","47.061853959","ipcas_21:73:30","149","1","45","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2420","47.061860391","ipcas_21:73:30","146","1","45","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2421","47.061861647","ipcas_21:73:30","203","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","460","465"
"2472","48.089833148","ipcas_21:73:30","149","1","46","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2473","48.089841224","ipcas_21:73:30","146","1","46","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2474","48.090362281","ipcas_21:73:30","203","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","466","465","466"
"2525","49.142743762","ipcas_21:73:30","149","1","47","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2526","49.142750243","ipcas_21:73:30","146","1","47","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2527","49.142751386","ipcas_21:73:30","203","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","463","465","469"
"2578","50.175600291","ipcas_21:73:30","149","1","48","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2579","50.175606275","ipcas_21:73:30","146","1","48","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2580","50.175607985","ipcas_21:73:30","203","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","469","462","465"
"2631","51.229848149","ipcas_21:73:30","149","1","49","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2632","51.229855212","ipcas_21:73:30","146","1","49","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2633","51.229856421","ipcas_21:73:30","203","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","467","469","465"
"2684","52.260187132","ipcas_21:73:30","149","1","50","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2685","52.260193804","ipcas_21:73:30","146","1","50","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2686","52.260195161","ipcas_21:73:30","203","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","464","465"
"2738","53.289214377","ipcas_21:73:30","149","1","51","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2739","53.289214822","ipcas_21:73:30","146","1","51","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2740","53.289215140","ipcas_21:73:30","203","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","462","465","467"
"2791","54.310727576","ipcas_21:73:30","149","1","52","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2792","54.310733997","ipcas_21:73:30","146","1","52","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2793","54.310735194","ipcas_21:73:30","203","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","466","469","461"
"2844","55.341145360","ipcas_21:73:30","149","1","53","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2845","55.341152911","ipcas_21:73:30","146","1","53","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2846","55.341154518","ipcas_21:73:30","203","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","464","463"
"2897","56.388740101","ipcas_21:73:30","149","1","54","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2898","56.388746362","ipcas_21:73:30","146","1","54","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2899","56.388747588","ipcas_21:73:30","203","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","463","465","465"
"2950","57.425298683","ipcas_21:73:30","149","1","55","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"2951","57.425299439","ipcas_21:73:30","146","1","55","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"2952","57.425299782","ipcas_21:73:30","203","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","463","466","470"
"3003","58.473659652","ipcas_21:73:30","149","1","56","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"3004","58.473660212","ipcas_21:73:30","146","1","56","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"3005","58.473660880","ipcas_21:73:30","203","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","467","461"
"3056","59.496989792","ipcas_21:73:30","149","1","57","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"3057","59.496996778","ipcas_21:73:30","146","1","57","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"3058","59.496998355","ipcas_21:73:30","203","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","465","462"
"3109","60.534368133","ipcas_21:73:30","149","1","58","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"3110","60.534374361","ipcas_21:73:30","146","1","58","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"3111","60.534375543","ipcas_21:73:30","203","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","461","466","465"
"3162","61.628367058","ipcas_21:73:30","149","1","59","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"3163","61.628379087","ipcas_21:73:30","146","1","59","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"3164","61.628379988","ipcas_21:73:30","203","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","464","465","463"
"3216","62.657832179","ipcas_21:73:30","149","1","60","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"3217","62.657841540","ipcas_21:73:30","146","1","60","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"3218","62.657843301","ipcas_21:73:30","203","1","60","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","465","461","469"
"3269","63.784230070","ipcas_21:73:30","149","1","61","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"3270","63.784239234","ipcas_21:73:30","146","1","61","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
"3271","63.784239653","ipcas_21:73:30","203","1","61","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED20MEAS/LLN0$Measurement","463","465","465"
"3322","64.828418363","ipcas_21:73:30","149","1","62","integer,integer,integer,integer,boolean","LIED20CTRL/LLN0$Status","1","1","0"
"3323","64.831785882","ipcas_21:73:30","146","1","62","boolean,integer,boolean,boolean,boolean","LIED20PROT/LLN0$Alarm","1","",""
