"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"1594","31.109162346","ipcas_21:73:19","198","1","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","368","368","368"
"1648","32.135601193","ipcas_21:73:19","149","1","30","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"1649","32.135605350","ipcas_21:73:19","146","1","30","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"1650","32.135606247","ipcas_21:73:19","198","1","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","366","372","369"
"1703","33.186571602","ipcas_21:73:19","149","1","31","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"1704","33.186576684","ipcas_21:73:19","146","1","31","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"1705","33.186781365","ipcas_21:73:19","198","1","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","370","365","375"
"1757","34.233591603","ipcas_21:73:19","149","1","32","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"1758","34.233597409","ipcas_21:73:19","146","1","32","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"1759","34.234331064","ipcas_21:73:19","198","1","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","369","369","373"
"1812","35.281170752","ipcas_21:73:19","149","1","33","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"1813","35.281505446","ipcas_21:73:19","146","1","33","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"1814","35.281510573","ipcas_21:73:19","198","1","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","367","374","366"
"1865","36.316420482","ipcas_21:73:19","149","1","34","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"1866","36.316427485","ipcas_21:73:19","146","1","34","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"1867","36.316428681","ipcas_21:73:19","198","1","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","368","375","368"
"1918","37.375597254","ipcas_21:73:19","149","1","35","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"1919","37.375598047","ipcas_21:73:19","146","1","35","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"1920","37.375598915","ipcas_21:73:19","198","1","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","375","369","369"
"1972","38.452571619","ipcas_21:73:19","149","1","36","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"1973","38.453255709","ipcas_21:73:19","146","1","36","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"1974","38.453261146","ipcas_21:73:19","198","1","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","370","369","375"
"2027","39.473103965","ipcas_21:73:19","149","1","37","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2028","39.473104685","ipcas_21:73:19","146","1","37","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2029","39.473105966","ipcas_21:73:19","198","1","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","375","365","373"
"2080","40.492703390","ipcas_21:73:19","149","1","38","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2081","40.492713641","ipcas_21:73:19","146","1","38","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2082","40.492715492","ipcas_21:73:19","198","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","371","366","374"
"2133","41.519667777","ipcas_21:73:19","149","1","39","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2134","41.519675409","ipcas_21:73:19","146","1","39","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2135","41.519676568","ipcas_21:73:19","198","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","373","373","372"
"2186","42.545560085","ipcas_21:73:19","149","1","40","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2187","42.545561196","ipcas_21:73:19","146","1","40","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2188","42.545561709","ipcas_21:73:19","198","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","366","373","369"
"2239","43.564900284","ipcas_21:73:19","149","1","41","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2240","43.564905861","ipcas_21:73:19","146","1","41","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2241","43.564906347","ipcas_21:73:19","198","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","373","374","375"
"2292","44.585408107","ipcas_21:73:19","149","1","42","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2293","44.585415053","ipcas_21:73:19","146","1","42","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2294","44.585416182","ipcas_21:73:19","198","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","374","367","370"
"2345","45.618128959","ipcas_21:73:19","149","1","43","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2346","45.618136727","ipcas_21:73:19","146","1","43","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2347","45.618137960","ipcas_21:73:19","198","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","368","371","368"
"2399","46.669361921","ipcas_21:73:19","149","1","44","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2400","46.669550273","ipcas_21:73:19","146","1","44","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2401","46.669553453","ipcas_21:73:19","198","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","369","373","373"
"2452","47.682360795","ipcas_21:73:19","149","1","45","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2453","47.682366185","ipcas_21:73:19","146","1","45","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2454","47.682605256","ipcas_21:73:19","198","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","369","371","371"
"2505","48.716977412","ipcas_21:73:19","149","1","46","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2506","48.716978711","ipcas_21:73:19","146","1","46","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2507","48.716979634","ipcas_21:73:19","198","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","370","375","368"
"2558","49.736327741","ipcas_21:73:19","149","1","47","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2559","49.736334299","ipcas_21:73:19","146","1","47","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2560","49.736335883","ipcas_21:73:19","198","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","370","369","367"
"2611","50.764561884","ipcas_21:73:19","149","1","48","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2612","50.764562454","ipcas_21:73:19","146","1","48","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2613","50.764563293","ipcas_21:73:19","198","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","365","365","374"
"2664","51.784484057","ipcas_21:73:19","149","1","49","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2665","51.784492329","ipcas_21:73:19","146","1","49","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2666","51.784493375","ipcas_21:73:19","198","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","369","372","375"
"2718","52.829774768","ipcas_21:73:19","149","1","50","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2719","52.829775562","ipcas_21:73:19","146","1","50","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2720","52.829775982","ipcas_21:73:19","198","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","370","372","368"
"2771","53.839707073","ipcas_21:73:19","149","1","51","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2772","53.840104933","ipcas_21:73:19","146","1","51","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2773","53.840111141","ipcas_21:73:19","198","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","366","365","375"
"2824","54.877184081","ipcas_21:73:19","149","1","52","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2825","54.877184646","ipcas_21:73:19","146","1","52","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2826","54.877185644","ipcas_21:73:19","198","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","374","366","365"
"2877","55.896101289","ipcas_21:73:19","149","1","53","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2878","55.896101645","ipcas_21:73:19","146","1","53","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2879","55.896102022","ipcas_21:73:19","198","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","367","373","366"
"2930","56.916440987","ipcas_21:73:19","149","1","54","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2931","56.916448892","ipcas_21:73:19","146","1","54","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2932","56.916450171","ipcas_21:73:19","198","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","368","369","370"
"2983","57.946826246","ipcas_21:73:19","149","1","55","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"2984","57.946836570","ipcas_21:73:19","146","1","55","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"2985","57.946838384","ipcas_21:73:19","198","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","371","374","367"
"3036","58.975879517","ipcas_21:73:19","149","1","56","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"3037","58.975886530","ipcas_21:73:19","146","1","56","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"3038","58.975887789","ipcas_21:73:19","198","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","373","373","367"
"3089","60.001046876","ipcas_21:73:19","149","1","57","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"3090","60.001053557","ipcas_21:73:19","146","1","57","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"3091","60.001054505","ipcas_21:73:19","198","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","370","374","374"
"3142","61.051501290","ipcas_21:73:19","149","1","58","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"3143","61.051506524","ipcas_21:73:19","146","1","58","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"3144","61.051506979","ipcas_21:73:19","198","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","365","374","373"
"3196","62.076534463","ipcas_21:73:19","149","1","59","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"3197","62.076535184","ipcas_21:73:19","146","1","59","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"3198","62.076535775","ipcas_21:73:19","198","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","374","370","373"
"3249","63.099318885","ipcas_21:73:19","149","1","60","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"3250","63.099515605","ipcas_21:73:19","146","1","60","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"3251","63.099519165","ipcas_21:73:19","198","1","60","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","370","365","372"
"3302","64.142495201","ipcas_21:73:19","149","1","61","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"3303","64.142501950","ipcas_21:73:19","146","1","61","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
"3304","64.142503169","ipcas_21:73:19","198","1","61","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED41MEAS/LLN0$Measurement","369","366","372"
"3355","65.166439503","ipcas_21:73:19","149","1","62","integer,integer,integer,integer,boolean","LIED41CTRL/LLN0$Status","1","1","0"
"3356","65.166440325","ipcas_21:73:19","146","1","62","boolean,integer,boolean,boolean,boolean","LIED41PROT/LLN0$Alarm","1","",""
