"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"328","6.379924490","ipcas_21:73:23","200","1","5","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","915","929","928"
"379","7.403817475","ipcas_21:73:23","149","1","6","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"380","7.403831029","ipcas_21:73:23","146","1","6","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"381","7.403833181","ipcas_21:73:23","200","1","6","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","914","916","916"
"432","8.436942202","ipcas_21:73:23","149","1","7","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"433","8.436955051","ipcas_21:73:23","146","1","7","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"434","8.436957223","ipcas_21:73:23","200","1","7","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","921","917","927"
"485","9.469078756","ipcas_21:73:23","149","1","8","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"486","9.469090490","ipcas_21:73:23","146","1","8","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"487","9.469222937","ipcas_21:73:23","200","1","8","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","915","933","920"
"538","10.494625361","ipcas_21:73:23","149","1","9","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"539","10.494635675","ipcas_21:73:23","146","1","9","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"540","10.494637248","ipcas_21:73:23","200","1","9","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","918","920","934"
"591","11.541900965","ipcas_21:73:23","149","1","10","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"592","11.541912863","ipcas_21:73:23","146","1","10","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"593","11.541914630","ipcas_21:73:23","200","1","10","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","922","924","921"
"644","12.574212999","ipcas_21:73:23","149","1","11","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"645","12.574221425","ipcas_21:73:23","146","1","11","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"646","12.574222561","ipcas_21:73:23","200","1","11","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1856","1856","1854"
"697","13.599936792","ipcas_21:73:23","149","1","12","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"698","13.599946419","ipcas_21:73:23","146","1","12","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"699","13.599946889","ipcas_21:73:23","200","1","12","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1857","1855","1855"
"750","14.612369813","ipcas_21:73:23","149","1","13","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"751","14.612378278","ipcas_21:73:23","146","1","13","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"752","14.612378953","ipcas_21:73:23","200","1","13","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1851","1854","1850"
"788","15.663598984","ipcas_21:73:23","149","1","14","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"789","15.663599363","ipcas_21:73:23","146","1","14","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"790","15.663600229","ipcas_21:73:23","200","1","14","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1853","1852","1855"
"832","16.652874375","ipcas_21:73:23","149","1","15","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"833","16.652874743","ipcas_21:73:23","146","1","15","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"834","16.652875048","ipcas_21:73:23","200","1","15","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1853","1851","1848"
"903","17.683397483","ipcas_21:73:23","149","1","16","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"904","17.683403807","ipcas_21:73:23","146","1","16","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"905","17.683404934","ipcas_21:73:23","200","1","16","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1849","1848","1858"
"932","18.695444495","ipcas_21:73:23","149","1","17","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"933","18.695456546","ipcas_21:73:23","146","1","17","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"934","18.695457679","ipcas_21:73:23","200","1","17","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1854","1857","1858"
"985","19.733025140","ipcas_21:73:23","149","1","18","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"986","19.733334457","ipcas_21:73:23","146","1","18","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"987","19.733683025","ipcas_21:73:23","200","1","18","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1852","1849","1855"
"1038","20.776485170","ipcas_21:73:23","149","1","19","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1039","20.776495524","ipcas_21:73:23","146","1","19","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1040","20.776496560","ipcas_21:73:23","200","1","19","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1853","1854","1848"
"1091","21.797581813","ipcas_21:73:23","149","1","20","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1092","21.797780359","ipcas_21:73:23","146","1","20","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1093","21.797786921","ipcas_21:73:23","200","1","20","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1858","1854","1857"
"1144","22.829273363","ipcas_21:73:23","149","1","21","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1145","22.829283971","ipcas_21:73:23","146","1","21","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1146","22.829285348","ipcas_21:73:23","200","1","21","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1849","1856","1854"
"1197","23.869948734","ipcas_21:73:23","149","1","22","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1198","23.869958643","ipcas_21:73:23","146","1","22","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1199","23.871047417","ipcas_21:73:23","200","1","22","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1851","1849","1855"
"1250","24.884014923","ipcas_21:73:23","149","1","23","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1251","24.885581562","ipcas_21:73:23","146","1","23","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1252","24.885589320","ipcas_21:73:23","200","1","23","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1849","1850","1857"
"1303","25.907898171","ipcas_21:73:23","149","1","24","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1304","25.907909708","ipcas_21:73:23","146","1","24","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1305","25.907911071","ipcas_21:73:23","200","1","24","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1851","1853","1855"
"1356","26.957478655","ipcas_21:73:23","149","1","25","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1357","26.957487947","ipcas_21:73:23","146","1","25","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1358","26.958818733","ipcas_21:73:23","200","1","25","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1852","1854","1856"
"1409","27.978695819","ipcas_21:73:23","149","1","26","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1410","27.978961896","ipcas_21:73:23","146","1","26","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1411","27.979565379","ipcas_21:73:23","200","1","26","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1851","1849","1857"
"1462","29.007313663","ipcas_21:73:23","149","1","27","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1463","29.007500853","ipcas_21:73:23","146","1","27","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1464","29.007659253","ipcas_21:73:23","200","1","27","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1854","1851","1849"
"1519","30.036825071","ipcas_21:73:23","149","1","28","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1520","30.036837423","ipcas_21:73:23","146","1","28","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1521","30.036838642","ipcas_21:73:23","200","1","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1850","1853","1857"
"1579","31.068350896","ipcas_21:73:23","149","1","29","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1580","31.068360620","ipcas_21:73:23","146","1","29","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1581","31.068361331","ipcas_21:73:23","200","1","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1854","1856","1852"
"1636","32.117899805","ipcas_21:73:23","149","1","30","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1637","32.118129823","ipcas_21:73:23","146","1","30","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1638","32.118339545","ipcas_21:73:23","200","1","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1854","1854","1851"
"1691","33.180318993","ipcas_21:73:23","149","1","31","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1692","33.181511500","ipcas_21:73:23","146","1","31","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1693","33.181518564","ipcas_21:73:23","200","1","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1853","1850","1852"
"1745","34.194951223","ipcas_21:73:23","149","1","32","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1746","34.196069561","ipcas_21:73:23","146","1","32","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1747","34.196076277","ipcas_21:73:23","200","1","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1853","1850","1849"
"1800","35.240252825","ipcas_21:73:23","149","1","33","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1801","35.240285403","ipcas_21:73:23","146","1","33","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1802","35.241076169","ipcas_21:73:23","200","1","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1850","1857","1854"
"1853","36.291881162","ipcas_21:73:23","149","1","34","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1854","36.291892735","ipcas_21:73:23","146","1","34","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1855","36.292470586","ipcas_21:73:23","200","1","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1858","1853","1854"
"1906","37.336094560","ipcas_21:73:23","149","1","35","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1907","37.336652147","ipcas_21:73:23","146","1","35","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1908","37.337275139","ipcas_21:73:23","200","1","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1854","1851","1852"
"1960","38.367963749","ipcas_21:73:23","149","1","36","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"1961","38.368779595","ipcas_21:73:23","146","1","36","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"1962","38.368787884","ipcas_21:73:23","200","1","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1855","1854","1848"
"2015","39.461469007","ipcas_21:73:23","149","1","37","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2016","39.461479526","ipcas_21:73:23","146","1","37","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2017","39.461479986","ipcas_21:73:23","200","1","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1854","1857","1853"
"2068","40.476577313","ipcas_21:73:23","149","1","38","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2069","40.476589608","ipcas_21:73:23","146","1","38","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2070","40.477661485","ipcas_21:73:23","200","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1848","1857","1856"
"2121","41.503815723","ipcas_21:73:23","149","1","39","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2122","41.503828780","ipcas_21:73:23","146","1","39","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2123","41.503829892","ipcas_21:73:23","200","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1849","1856","1854"
"2174","42.528023720","ipcas_21:73:23","149","1","40","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2175","42.528036770","ipcas_21:73:23","146","1","40","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2176","42.528038159","ipcas_21:73:23","200","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1852","1849","1855"
"2227","43.551924723","ipcas_21:73:23","149","1","41","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2228","43.551938331","ipcas_21:73:23","146","1","41","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2229","43.551939434","ipcas_21:73:23","200","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1852","1855","1851"
"2280","44.569134046","ipcas_21:73:23","149","1","42","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2281","44.569147019","ipcas_21:73:23","146","1","42","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2282","44.569818732","ipcas_21:73:23","200","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1851","1854","1852"
"2333","45.597370996","ipcas_21:73:23","149","1","43","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2334","45.597382946","ipcas_21:73:23","146","1","43","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2335","45.597501686","ipcas_21:73:23","200","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1857","1855","1851"
"2387","46.631409658","ipcas_21:73:23","149","1","44","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2388","46.631421435","ipcas_21:73:23","146","1","44","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2389","46.631951091","ipcas_21:73:23","200","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1857","1855","1853"
"2440","47.676564768","ipcas_21:73:23","149","1","45","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2441","47.676574195","ipcas_21:73:23","146","1","45","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2442","47.676574728","ipcas_21:73:23","200","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1850","1848","1850"
"2493","48.694794206","ipcas_21:73:23","149","1","46","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2494","48.694807526","ipcas_21:73:23","146","1","46","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2495","48.694808819","ipcas_21:73:23","200","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1857","1856","1854"
"2546","49.718304822","ipcas_21:73:23","149","1","47","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2547","49.718508412","ipcas_21:73:23","146","1","47","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2548","49.718513554","ipcas_21:73:23","200","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1854","1857","1852"
"2599","50.746443011","ipcas_21:73:23","149","1","48","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2600","50.746455132","ipcas_21:73:23","146","1","48","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2601","50.746456398","ipcas_21:73:23","200","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1850","1857","1850"
"2652","51.768607733","ipcas_21:73:23","149","1","49","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2653","51.768619480","ipcas_21:73:23","146","1","49","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2654","51.768621131","ipcas_21:73:23","200","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1855","1856","1854"
"2706","52.798749473","ipcas_21:73:23","149","1","50","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2707","52.798760234","ipcas_21:73:23","146","1","50","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2708","52.798761908","ipcas_21:73:23","200","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1856","1849","1851"
"2759","53.823645310","ipcas_21:73:23","149","1","51","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2760","53.823658133","ipcas_21:73:23","146","1","51","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2761","53.823659406","ipcas_21:73:23","200","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1855","1854","1850"
"2812","54.854272478","ipcas_21:73:23","149","1","52","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2813","54.854285388","ipcas_21:73:23","146","1","52","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2814","54.854286631","ipcas_21:73:23","200","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1848","1856","1848"
"2865","55.878608506","ipcas_21:73:23","149","1","53","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2866","55.878622037","ipcas_21:73:23","146","1","53","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2867","55.879398614","ipcas_21:73:23","200","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1849","1858","1850"
"2918","56.900039367","ipcas_21:73:23","149","1","54","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2919","56.900051986","ipcas_21:73:23","146","1","54","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2920","56.900053052","ipcas_21:73:23","200","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1853","1852","1854"
"2971","57.930968362","ipcas_21:73:23","149","1","55","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"2972","57.930981752","ipcas_21:73:23","146","1","55","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"2973","57.930982941","ipcas_21:73:23","200","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1849","1853","1850"
"3024","58.959929043","ipcas_21:73:23","149","1","56","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"3025","58.959940606","ipcas_21:73:23","146","1","56","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"3026","58.959941755","ipcas_21:73:23","200","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1853","1853","1853"
"3077","59.987080466","ipcas_21:73:23","149","1","57","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"3078","59.987092577","ipcas_21:73:23","146","1","57","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"3079","59.987093636","ipcas_21:73:23","200","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1852","1856","1854"
"3130","61.011214831","ipcas_21:73:23","149","1","58","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"3131","61.011226772","ipcas_21:73:23","146","1","58","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"3132","61.011682508","ipcas_21:73:23","200","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1857","1852","1850"
"3184","62.059752400","ipcas_21:73:23","149","1","59","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"3185","62.059763486","ipcas_21:73:23","146","1","59","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"3186","62.059764682","ipcas_21:73:23","200","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1857","1851","1849"
"3237","63.078788739","ipcas_21:73:23","149","1","60","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"3238","63.079022178","ipcas_21:73:23","146","1","60","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"3239","63.079026245","ipcas_21:73:23","200","1","60","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1854","1850","1851"
"3290","64.126556818","ipcas_21:73:23","149","1","61","integer,integer,integer,integer,boolean","LIED40CTRL/LLN0$Status","1","1","0"
"3291","64.126568047","ipcas_21:73:23","146","1","61","boolean,integer,boolean,boolean,boolean","LIED40PROT/LLN0$Alarm","1","",""
"3292","64.126569200","ipcas_21:73:23","200","1","61","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED40MEAS/LLN0$Measurement","1849","1851","1849"
