"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"332","6.387470083","ipcas_21:73:21","149","1","5","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"333","6.387476025","ipcas_21:73:21","146","1","5","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"334","6.387476492","ipcas_21:73:21","198","1","5","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","249","246","246"
"385","7.410372240","ipcas_21:73:21","149","1","6","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"386","7.410964484","ipcas_21:73:21","146","1","6","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"387","7.410971189","ipcas_21:73:21","198","1","6","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","244","247","250"
"438","8.445383138","ipcas_21:73:21","149","1","7","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"439","8.445390752","ipcas_21:73:21","146","1","7","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"440","8.445392613","ipcas_21:73:21","198","1","7","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","248","248","246"
"491","9.477238968","ipcas_21:73:21","149","1","8","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"492","9.477967755","ipcas_21:73:21","146","1","8","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"493","9.477973782","ipcas_21:73:21","198","1","8","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","247","246","244"
"544","10.502283713","ipcas_21:73:21","149","1","9","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"545","10.502293706","ipcas_21:73:21","146","1","9","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"546","10.502295808","ipcas_21:73:21","198","1","9","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","244","248","249"
"597","11.549258190","ipcas_21:73:21","149","1","10","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"598","11.550319266","ipcas_21:73:21","146","1","10","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"599","11.550325274","ipcas_21:73:21","188","1","10","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","0","0","0"
"650","12.582217720","ipcas_21:73:21","149","1","11","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"651","12.582223607","ipcas_21:73:21","146","1","11","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"652","12.583161601","ipcas_21:73:21","198","1","11","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","244","241","244"
"703","13.602659746","ipcas_21:73:21","149","1","12","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"704","13.602713402","ipcas_21:73:21","146","1","12","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"705","13.602715256","ipcas_21:73:21","198","1","12","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","245","242","246"
"756","14.616276022","ipcas_21:73:21","149","1","13","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"757","14.616281254","ipcas_21:73:21","146","1","13","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"758","14.616282016","ipcas_21:73:21","198","1","13","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","246","247","244"
"797","15.663603673","ipcas_21:73:21","149","1","14","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"798","15.663604014","ipcas_21:73:21","146","1","14","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"799","15.663604712","ipcas_21:73:21","198","1","14","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","247","244","245"
"850","16.659928007","ipcas_21:73:21","149","1","15","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"851","16.659928379","ipcas_21:73:21","146","1","15","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"852","16.659928848","ipcas_21:73:21","198","1","15","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","248","249","246"
"909","17.698201788","ipcas_21:73:21","149","1","16","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"910","17.698202134","ipcas_21:73:21","146","1","16","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"911","17.698202563","ipcas_21:73:21","198","1","16","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","249","246","246"
"938","18.705772792","ipcas_21:73:21","149","1","17","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"939","18.705781476","ipcas_21:73:21","146","1","17","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"940","18.705782611","ipcas_21:73:21","198","1","17","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","250","246","243"
"991","19.741792891","ipcas_21:73:21","149","1","18","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"992","19.741798854","ipcas_21:73:21","146","1","18","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"993","19.741843788","ipcas_21:73:21","198","1","18","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","251","243","250"
"1044","20.782263806","ipcas_21:73:21","149","1","19","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1045","20.782268858","ipcas_21:73:21","146","1","19","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1046","20.782270455","ipcas_21:73:21","198","1","19","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","252","242","246"
"1097","21.805904384","ipcas_21:73:21","149","1","20","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1098","21.806195249","ipcas_21:73:21","146","1","20","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1099","21.806584446","ipcas_21:73:21","198","1","20","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","253","249","246"
"1150","22.837911966","ipcas_21:73:21","149","1","21","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1151","22.837919687","ipcas_21:73:21","146","1","21","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1152","22.838428342","ipcas_21:73:21","198","1","21","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","254","242","244"
"1203","23.883919967","ipcas_21:73:21","149","1","22","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1204","23.883926757","ipcas_21:73:21","146","1","22","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1205","23.883927228","ipcas_21:73:21","198","1","22","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","255","245","246"
"1256","24.891581307","ipcas_21:73:21","149","1","23","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1257","24.891587048","ipcas_21:73:21","146","1","23","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1258","24.893695048","ipcas_21:73:21","198","1","23","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","256","246","246"
"1309","25.950850596","ipcas_21:73:21","149","1","24","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1310","25.950861373","ipcas_21:73:21","146","1","24","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1311","25.950862417","ipcas_21:73:21","198","1","24","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","257","245","242"
"1362","26.966811306","ipcas_21:73:21","149","1","25","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1363","26.966816689","ipcas_21:73:21","146","1","25","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1364","26.966817965","ipcas_21:73:21","198","1","25","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","258","246","246"
"1415","27.987013211","ipcas_21:73:21","149","1","26","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1416","27.987845409","ipcas_21:73:21","146","1","26","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1417","27.987849990","ipcas_21:73:21","198","1","26","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","259","249","249"
"1468","29.014513773","ipcas_21:73:21","149","1","27","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1469","29.014693112","ipcas_21:73:21","146","1","27","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1470","29.014696553","ipcas_21:73:21","198","1","27","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","260","246","245"
"1525","30.046684379","ipcas_21:73:21","149","1","28","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1526","30.046697950","ipcas_21:73:21","146","1","28","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1527","30.046699717","ipcas_21:73:21","198","1","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","261","244","250"
"1585","31.103782376","ipcas_21:73:21","149","1","29","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1586","31.103947123","ipcas_21:73:21","146","1","29","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1587","31.104035175","ipcas_21:73:21","198","1","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","262","249","250"
"1642","32.125696887","ipcas_21:73:21","149","1","30","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1643","32.125703258","ipcas_21:73:21","146","1","30","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1644","32.126870450","ipcas_21:73:21","198","1","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","263","251","248"
"1697","33.182715846","ipcas_21:73:21","149","1","31","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1698","33.182720972","ipcas_21:73:21","146","1","31","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1699","33.184047484","ipcas_21:73:21","198","1","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","264","244","247"
"1751","34.202064709","ipcas_21:73:21","149","1","32","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1752","34.202070113","ipcas_21:73:21","146","1","32","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1753","34.202070565","ipcas_21:73:21","198","1","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","265","246","245"
"1806","35.275882452","ipcas_21:73:21","149","1","33","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1807","35.275883405","ipcas_21:73:21","146","1","33","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1808","35.276283523","ipcas_21:73:21","198","1","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","266","251","248"
"1859","36.302272166","ipcas_21:73:21","149","1","34","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1860","36.303311891","ipcas_21:73:21","146","1","34","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1861","36.303479021","ipcas_21:73:21","198","1","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","267","247","244"
"1912","37.347263419","ipcas_21:73:21","149","1","35","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1913","37.348810581","ipcas_21:73:21","146","1","35","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1914","37.348817531","ipcas_21:73:21","198","1","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","268","246","250"
"1966","38.376769583","ipcas_21:73:21","149","1","36","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"1967","38.376776125","ipcas_21:73:21","146","1","36","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"1968","38.377606324","ipcas_21:73:21","198","1","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","269","247","246"
"2021","39.463865090","ipcas_21:73:21","149","1","37","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2022","39.463873543","ipcas_21:73:21","146","1","37","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2023","39.463874762","ipcas_21:73:21","198","1","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","270","245","241"
"2074","40.483650188","ipcas_21:73:21","149","1","38","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2075","40.484574029","ipcas_21:73:21","146","1","38","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2076","40.484580855","ipcas_21:73:21","198","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","271","246","250"
"2127","41.511884669","ipcas_21:73:21","149","1","39","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2128","41.511891330","ipcas_21:73:21","146","1","39","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2129","41.511892443","ipcas_21:73:21","198","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","272","246","246"
"2180","42.533883834","ipcas_21:73:21","149","1","40","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2181","42.533890516","ipcas_21:73:21","146","1","40","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2182","42.545550455","ipcas_21:73:21","198","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","273","246","242"
"2233","43.561304913","ipcas_21:73:21","149","1","41","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2234","43.561309243","ipcas_21:73:21","146","1","41","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2235","43.561309688","ipcas_21:73:21","198","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","274","249","246"
"2286","44.576826417","ipcas_21:73:21","149","1","42","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2287","44.576833480","ipcas_21:73:21","146","1","42","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2288","44.576835191","ipcas_21:73:21","198","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","275","246","246"
"2339","45.605367248","ipcas_21:73:21","149","1","43","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2340","45.605373689","ipcas_21:73:21","146","1","43","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2341","45.605374815","ipcas_21:73:21","198","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","276","251","242"
"2393","46.639452908","ipcas_21:73:21","149","1","44","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2394","46.639459105","ipcas_21:73:21","146","1","44","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2395","46.639460385","ipcas_21:73:21","198","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","277","243","246"
"2446","47.679034326","ipcas_21:73:21","149","1","45","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2447","47.679038849","ipcas_21:73:21","146","1","45","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2448","47.679040313","ipcas_21:73:21","198","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","278","246","245"
"2499","48.699518093","ipcas_21:73:21","149","1","46","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2500","48.699524468","ipcas_21:73:21","146","1","46","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2501","48.699525697","ipcas_21:73:21","198","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","279","246","246"
"2552","49.725083528","ipcas_21:73:21","149","1","47","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2553","49.725357778","ipcas_21:73:21","146","1","47","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2554","49.725362619","ipcas_21:73:21","198","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","280","246","246"
"2605","50.753773969","ipcas_21:73:21","149","1","48","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2606","50.753781185","ipcas_21:73:21","146","1","48","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2607","50.753782354","ipcas_21:73:21","198","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","281","246","247"
"2658","51.775365484","ipcas_21:73:21","149","1","49","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2659","51.775371759","ipcas_21:73:21","146","1","49","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2660","51.775372975","ipcas_21:73:21","198","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","282","246","246"
"2712","52.829766287","ipcas_21:73:21","149","1","50","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2713","52.829771791","ipcas_21:73:21","146","1","50","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2714","52.829772561","ipcas_21:73:21","198","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","283","249","247"
"2765","53.830451195","ipcas_21:73:21","149","1","51","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2766","53.830457600","ipcas_21:73:21","146","1","51","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2767","53.830789432","ipcas_21:73:21","198","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","284","246","251"
"2818","54.859495839","ipcas_21:73:21","149","1","52","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2819","54.861411518","ipcas_21:73:21","146","1","52","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2820","54.861414652","ipcas_21:73:21","198","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","285","243","248"
"2871","55.896087605","ipcas_21:73:21","149","1","53","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2872","55.896098370","ipcas_21:73:21","146","1","53","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2873","55.896098948","ipcas_21:73:21","198","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","286","245","246"
"2924","56.908028687","ipcas_21:73:21","149","1","54","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2925","56.908035529","ipcas_21:73:21","146","1","54","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2926","56.908036581","ipcas_21:73:21","198","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","287","246","250"
"2977","57.937566219","ipcas_21:73:21","149","1","55","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"2978","57.937572353","ipcas_21:73:21","146","1","55","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"2979","57.937573405","ipcas_21:73:21","198","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","288","246","246"
"3030","58.967402357","ipcas_21:73:21","149","1","56","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"3031","58.967408885","ipcas_21:73:21","146","1","56","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"3032","58.967957853","ipcas_21:73:21","198","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","289","245","242"
"3083","59.994095709","ipcas_21:73:21","149","1","57","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"3084","59.994102057","ipcas_21:73:21","146","1","57","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"3085","59.994103346","ipcas_21:73:21","198","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","290","246","249"
"3136","61.018206747","ipcas_21:73:21","149","1","58","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"3137","61.018212794","ipcas_21:73:21","146","1","58","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"3138","61.020150592","ipcas_21:73:21","198","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","291","246","246"
"3190","62.076522036","ipcas_21:73:21","149","1","59","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"3191","62.076530099","ipcas_21:73:21","146","1","59","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"3192","62.076531022","ipcas_21:73:21","198","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","292","246","246"
"3243","63.088795631","ipcas_21:73:21","149","1","60","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"3244","63.089612935","ipcas_21:73:21","146","1","60","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"3245","63.089618745","ipcas_21:73:21","198","1","60","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","293","246","249"
"3296","64.134801915","ipcas_21:73:21","149","1","61","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"3297","64.134808002","ipcas_21:73:21","146","1","61","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
"3298","64.134809248","ipcas_21:73:21","198","1","61","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED32MEAS/LLN0$Measurement","294","246","244"
"3349","65.156673581","ipcas_21:73:21","149","1","62","integer,integer,integer,integer,boolean","LIED32CTRL/LLN0$Status","1","1","0"
"3350","65.157611832","ipcas_21:73:21","146","1","62","boolean,integer,boolean,boolean,boolean","LIED32PROT/LLN0$Alarm","1","",""
