"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"251","5.154935740","ipcas_21:73:31","203","1","5","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","315","311","314"
"302","6.179566057","ipcas_21:73:31","149","1","6","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","1","1","0"
"303","6.179571556","ipcas_21:73:31","146","1","6","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"304","6.179572703","ipcas_21:73:31","203","1","6","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","309","314","315"
"355","7.200501463","ipcas_21:73:31","149","1","7","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","1","1","0"
"356","7.200506642","ipcas_21:73:31","146","1","7","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"357","7.200508132","ipcas_21:73:31","203","1","7","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","315","310","307"
"408","8.231298695","ipcas_21:73:31","149","1","8","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","1","1","0"
"409","8.231302818","ipcas_21:73:31","146","1","8","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"410","8.232820757","ipcas_21:73:31","203","1","8","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","312","311","309"
"461","9.265675704","ipcas_21:73:31","149","1","9","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","1","1","0"
"462","9.266076584","ipcas_21:73:31","146","1","9","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"463","9.266081786","ipcas_21:73:31","203","1","9","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","310","312","308"
"514","10.296899251","ipcas_21:73:31","149","1","10","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","1","1","0"
"515","10.296907173","ipcas_21:73:31","146","1","10","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"516","10.296908904","ipcas_21:73:31","188","1","10","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"567","11.331567305","ipcas_21:73:31","149","2","0","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"568","11.331572487","ipcas_21:73:31","146","2","0","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"569","11.331573353","ipcas_21:73:31","188","2","0","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"620","12.378931711","ipcas_21:73:31","149","2","1","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"621","12.378936569","ipcas_21:73:31","146","2","1","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"622","12.379392141","ipcas_21:73:31","188","2","1","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"673","13.413117153","ipcas_21:73:31","149","2","2","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"674","13.413120095","ipcas_21:73:31","146","2","2","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"675","13.413120511","ipcas_21:73:31","188","2","2","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"726","14.576866573","ipcas_21:73:31","149","2","3","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"727","14.576872128","ipcas_21:73:31","146","2","3","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"728","14.576873589","ipcas_21:73:31","188","2","3","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"779","15.629752444","ipcas_21:73:31","149","2","4","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"780","15.629759015","ipcas_21:73:31","146","2","4","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"781","15.629760348","ipcas_21:73:31","188","2","4","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"835","16.652875429","ipcas_21:73:31","149","2","5","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"836","16.652876007","ipcas_21:73:31","146","2","5","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"837","16.652876387","ipcas_21:73:31","188","2","5","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"885","17.673911387","ipcas_21:73:31","149","2","6","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"886","17.673915409","ipcas_21:73:31","146","2","6","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"887","17.673916355","ipcas_21:73:31","188","2","6","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"956","18.731000111","ipcas_21:73:31","149","2","7","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"957","18.731000592","ipcas_21:73:31","146","2","7","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"958","18.731001099","ipcas_21:73:31","188","2","7","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1014","19.838866111","ipcas_21:73:31","149","2","8","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1015","19.838870486","ipcas_21:73:31","146","2","8","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1016","19.839259951","ipcas_21:73:31","188","2","8","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1067","21.070542335","ipcas_21:73:31","149","2","9","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1068","21.070547714","ipcas_21:73:31","146","2","9","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1069","21.071124474","ipcas_21:73:31","188","2","9","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1120","22.249110824","ipcas_21:73:31","149","2","10","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1121","22.249149314","ipcas_21:73:31","146","2","10","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1122","22.249153139","ipcas_21:73:31","188","2","10","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1173","23.266709588","ipcas_21:73:31","149","2","11","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1174","23.266715091","ipcas_21:73:31","146","2","11","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1175","23.267064176","ipcas_21:73:31","188","2","11","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1226","24.301985986","ipcas_21:73:31","149","2","12","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1227","24.301992400","ipcas_21:73:31","146","2","12","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1228","24.301992783","ipcas_21:73:31","188","2","12","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1279","25.329296685","ipcas_21:73:31","149","2","13","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1280","25.329303764","ipcas_21:73:31","146","2","13","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1281","25.329305034","ipcas_21:73:31","188","2","13","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1332","26.368228129","ipcas_21:73:31","149","2","14","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1333","26.368234206","ipcas_21:73:31","146","2","14","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1334","26.368235175","ipcas_21:73:31","188","2","14","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1385","27.421013735","ipcas_21:73:31","149","2","15","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1386","27.421021788","ipcas_21:73:31","146","2","15","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1387","27.421022294","ipcas_21:73:31","188","2","15","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1438","28.449750397","ipcas_21:73:31","149","2","16","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1439","28.449758199","ipcas_21:73:31","146","2","16","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1440","28.449758767","ipcas_21:73:31","188","2","16","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1491","29.460340617","ipcas_21:73:31","149","2","17","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1492","29.460346945","ipcas_21:73:31","146","2","17","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1493","29.460477377","ipcas_21:73:31","188","2","17","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1548","30.508177836","ipcas_21:73:31","149","2","18","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1549","30.508184825","ipcas_21:73:31","146","2","18","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1550","30.508186459","ipcas_21:73:31","188","2","18","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1610","31.534661615","ipcas_21:73:31","149","2","19","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1611","31.534668858","ipcas_21:73:31","146","2","19","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1612","31.534670068","ipcas_21:73:31","188","2","19","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1666","32.581825727","ipcas_21:73:31","149","2","20","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1667","32.581832031","ipcas_21:73:31","146","2","20","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1668","32.581833832","ipcas_21:73:31","188","2","20","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1720","33.624717886","ipcas_21:73:31","149","2","21","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1721","33.624724010","ipcas_21:73:31","146","2","21","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1722","33.625246888","ipcas_21:73:31","188","2","21","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1776","34.680474723","ipcas_21:73:31","149","2","22","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1777","34.680479493","ipcas_21:73:31","146","2","22","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1778","34.680479870","ipcas_21:73:31","188","2","22","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1829","35.705841117","ipcas_21:73:31","149","2","23","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1830","35.705847235","ipcas_21:73:31","146","2","23","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1831","35.708156511","ipcas_21:73:31","188","2","23","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1882","36.759193923","ipcas_21:73:31","149","2","24","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1883","36.759194327","ipcas_21:73:31","146","2","24","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1884","36.759194986","ipcas_21:73:31","188","2","24","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1935","37.788959985","ipcas_21:73:31","149","2","25","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1936","37.788966239","ipcas_21:73:31","146","2","25","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1937","37.790111182","ipcas_21:73:31","188","2","25","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"1990","38.819809196","ipcas_21:73:31","149","2","26","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"1991","38.819817586","ipcas_21:73:31","146","2","26","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"1992","38.819819042","ipcas_21:73:31","188","2","26","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2044","39.862688630","ipcas_21:73:31","149","2","27","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2045","39.862695739","ipcas_21:73:31","146","2","27","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2046","39.862696865","ipcas_21:73:31","188","2","27","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2097","40.887848857","ipcas_21:73:31","149","2","28","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2098","40.887855442","ipcas_21:73:31","146","2","28","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2099","40.887856648","ipcas_21:73:31","188","2","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2150","41.906122160","ipcas_21:73:31","149","2","29","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2151","41.906123286","ipcas_21:73:31","146","2","29","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2152","41.906124248","ipcas_21:73:31","188","2","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2203","42.936270044","ipcas_21:73:31","149","2","30","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2204","42.936276158","ipcas_21:73:31","146","2","30","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2205","42.936277281","ipcas_21:73:31","188","2","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2256","43.970734286","ipcas_21:73:31","149","2","31","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2257","43.970740257","ipcas_21:73:31","146","2","31","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2258","43.971094998","ipcas_21:73:31","188","2","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2309","44.994705039","ipcas_21:73:31","149","2","32","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2310","44.994710990","ipcas_21:73:31","146","2","32","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2311","44.994712162","ipcas_21:73:31","188","2","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2363","46.050914439","ipcas_21:73:31","149","2","33","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2364","46.050915244","ipcas_21:73:31","146","2","33","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2365","46.050915970","ipcas_21:73:31","188","2","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2416","47.055430548","ipcas_21:73:31","149","2","34","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2417","47.055947381","ipcas_21:73:31","146","2","34","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2418","47.056582580","ipcas_21:73:31","188","2","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2469","48.083502953","ipcas_21:73:31","149","2","35","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2470","48.083509050","ipcas_21:73:31","146","2","35","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2471","48.083510256","ipcas_21:73:31","188","2","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2522","49.140274483","ipcas_21:73:31","149","2","36","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2523","49.140281533","ipcas_21:73:31","146","2","36","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2524","49.140282859","ipcas_21:73:31","188","2","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2575","50.172035856","ipcas_21:73:31","149","2","37","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2576","50.172042865","ipcas_21:73:31","146","2","37","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2577","50.172044051","ipcas_21:73:31","188","2","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2628","51.223400182","ipcas_21:73:31","149","2","38","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2629","51.226137940","ipcas_21:73:31","146","2","38","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2630","51.226144505","ipcas_21:73:31","188","2","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2681","52.256746946","ipcas_21:73:31","149","2","39","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2682","52.256755733","ipcas_21:73:31","146","2","39","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2683","52.256757192","ipcas_21:73:31","188","2","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2735","53.289213081","ipcas_21:73:31","149","2","40","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2736","53.289213391","ipcas_21:73:31","146","2","40","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2737","53.289213904","ipcas_21:73:31","188","2","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2788","54.307225237","ipcas_21:73:31","149","2","41","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2789","54.307232063","ipcas_21:73:31","146","2","41","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2790","54.307233232","ipcas_21:73:31","188","2","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2841","55.336921143","ipcas_21:73:31","149","2","42","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2842","55.337276305","ipcas_21:73:31","146","2","42","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2843","55.337281193","ipcas_21:73:31","188","2","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2894","56.384817360","ipcas_21:73:31","149","2","43","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2895","56.384823604","ipcas_21:73:31","146","2","43","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2896","56.384824657","ipcas_21:73:31","188","2","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"2947","57.425297609","ipcas_21:73:31","149","2","44","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"2948","57.425297944","ipcas_21:73:31","146","2","44","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"2949","57.425298356","ipcas_21:73:31","188","2","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"3000","58.473646922","ipcas_21:73:31","149","2","45","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"3001","58.473658113","ipcas_21:73:31","146","2","45","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"3002","58.473659098","ipcas_21:73:31","188","2","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"3053","59.494093992","ipcas_21:73:31","149","2","46","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"3054","59.494100614","ipcas_21:73:31","146","2","46","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"3055","59.494102622","ipcas_21:73:31","188","2","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"3106","60.530573796","ipcas_21:73:31","149","2","47","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"3107","60.530580171","ipcas_21:73:31","146","2","47","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"3108","60.530581507","ipcas_21:73:31","188","2","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"3159","61.617909971","ipcas_21:73:31","149","2","48","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"3160","61.617919760","ipcas_21:73:31","146","2","48","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"3161","61.617920224","ipcas_21:73:31","188","2","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"3213","62.647814592","ipcas_21:73:31","149","2","49","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"3214","62.647821324","ipcas_21:73:31","146","2","49","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"3215","62.647822477","ipcas_21:73:31","188","2","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"3266","63.781582146","ipcas_21:73:31","149","2","50","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"3267","63.781592320","ipcas_21:73:31","146","2","50","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
"3268","63.781592835","ipcas_21:73:31","188","2","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED12MEAS/LLN0$Measurement","0","0","0"
"3319","64.828409225","ipcas_21:73:31","149","2","51","integer,integer,integer,integer,boolean","LIED12CTRL/LLN0$Status","0","1","0"
"3320","64.828415576","ipcas_21:73:31","146","2","51","boolean,integer,boolean,boolean,boolean","LIED12PROT/LLN0$Alarm","1","",""
