"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"372","7.216427180","ipcas_21:73:26","206","1","7","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","158","153","154"
"423","8.251427394","ipcas_21:73:26","149","1","8","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"424","8.251431357","ipcas_21:73:26","149","1","8","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"425","8.251558155","ipcas_21:73:26","206","1","8","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","149","155","152"
"476","9.282829939","ipcas_21:73:26","149","1","9","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"477","9.282838025","ipcas_21:73:26","149","1","9","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"478","9.282839705","ipcas_21:73:26","206","1","9","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","156","156","155"
"529","10.322238376","ipcas_21:73:26","149","1","10","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"530","10.322238910","ipcas_21:73:26","149","1","10","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"531","10.322239717","ipcas_21:73:26","206","1","10","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","156","153","154"
"582","11.344679250","ipcas_21:73:26","149","1","11","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"583","11.344679623","ipcas_21:73:26","149","1","11","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"584","11.344679971","ipcas_21:73:26","206","1","11","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","310","311","321"
"635","12.397928068","ipcas_21:73:26","149","1","12","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"636","12.397931039","ipcas_21:73:26","149","1","12","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"637","12.397931929","ipcas_21:73:26","206","1","12","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","312","309","323"
"688","13.557025656","ipcas_21:73:26","149","1","13","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"689","13.558912245","ipcas_21:73:26","149","1","13","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"690","13.558918596","ipcas_21:73:26","206","1","13","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","317","308","318"
"741","14.588466305","ipcas_21:73:26","149","1","14","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"742","14.588469511","ipcas_21:73:26","149","1","14","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"743","14.588470022","ipcas_21:73:26","206","1","14","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","317","318","320"
"806","15.663609034","ipcas_21:73:26","149","1","15","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"807","15.663609391","ipcas_21:73:26","149","1","15","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"808","15.663609969","ipcas_21:73:26","206","1","15","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","312","308","312"
"856","16.663596408","ipcas_21:73:26","149","1","16","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"857","16.663601698","ipcas_21:73:26","149","1","16","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"858","16.663602109","ipcas_21:73:26","206","1","16","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","317","318","312"
"900","17.679824224","ipcas_21:73:26","149","1","17","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"901","17.679846004","ipcas_21:73:26","149","1","17","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"902","17.679847023","ipcas_21:73:26","206","1","17","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","316","310","320"
"976","18.746795502","ipcas_21:73:26","149","1","18","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"977","18.746867276","ipcas_21:73:26","149","1","18","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"978","18.746870670","ipcas_21:73:26","206","1","18","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","315","318","320"
"1029","19.866984665","ipcas_21:73:26","149","1","19","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1030","19.867484849","ipcas_21:73:26","149","1","19","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1031","19.867823662","ipcas_21:73:26","206","1","19","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","312","313","314"
"1082","21.147965694","ipcas_21:73:26","149","1","20","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1083","21.147975684","ipcas_21:73:26","149","1","20","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1084","21.147976726","ipcas_21:73:26","206","1","20","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","311","316","311"
"1135","22.251351712","ipcas_21:73:26","149","1","21","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1136","22.251356006","ipcas_21:73:26","149","1","21","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1137","22.251356350","ipcas_21:73:26","206","1","21","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","319","314","310"
"1188","23.287307586","ipcas_21:73:26","149","1","22","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1189","23.287315854","ipcas_21:73:26","149","1","22","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1190","23.287316211","ipcas_21:73:26","206","1","22","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","310","316","311"
"1241","24.314336516","ipcas_21:73:26","149","1","23","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1242","24.314336914","ipcas_21:73:26","149","1","23","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1243","24.314337253","ipcas_21:73:26","206","1","23","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","310","312","317"
"1294","25.357755052","ipcas_21:73:26","149","1","24","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1295","25.357755412","ipcas_21:73:26","149","1","24","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1296","25.357755867","ipcas_21:73:26","206","1","24","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","314","322","312"
"1347","26.392545336","ipcas_21:73:26","149","1","25","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1348","26.392546157","ipcas_21:73:26","149","1","25","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1349","26.392547147","ipcas_21:73:26","206","1","25","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","317","312","312"
"1400","27.427109896","ipcas_21:73:26","149","1","26","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1401","27.427110510","ipcas_21:73:26","149","1","26","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1402","27.427111344","ipcas_21:73:26","206","1","26","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","322","320","320"
"1453","28.451820212","ipcas_21:73:26","149","1","27","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1454","28.451820584","ipcas_21:73:26","149","1","27","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1455","28.451821030","ipcas_21:73:26","206","1","27","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","316","308","319"
"1506","29.481409601","ipcas_21:73:26","149","1","28","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1507","29.481416096","ipcas_21:73:26","149","1","28","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1508","29.482395575","ipcas_21:73:26","206","1","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","314","310","314"
"1563","30.523789391","ipcas_21:73:26","149","1","29","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1564","30.523789950","ipcas_21:73:26","149","1","29","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1565","30.523790286","ipcas_21:73:26","206","1","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","310","311","310"
"1626","31.565758090","ipcas_21:73:26","149","1","30","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1627","31.565766321","ipcas_21:73:26","149","1","30","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1628","31.566002936","ipcas_21:73:26","206","1","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","321","309","323"
"1681","32.603891528","ipcas_21:73:26","149","1","31","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1682","32.604832396","ipcas_21:73:26","149","1","31","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1683","32.605503722","ipcas_21:73:26","206","1","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","312","315","319"
"1735","33.643551452","ipcas_21:73:26","149","1","32","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1736","33.643555278","ipcas_21:73:26","149","1","32","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1737","33.643555882","ipcas_21:73:26","206","1","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","313","314","308"
"1791","34.688711684","ipcas_21:73:26","149","1","33","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1792","34.688743912","ipcas_21:73:26","149","1","33","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1793","34.689233865","ipcas_21:73:26","206","1","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","317","320","308"
"1844","35.732138790","ipcas_21:73:26","149","1","34","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1845","35.732145349","ipcas_21:73:26","149","1","34","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1846","35.732529225","ipcas_21:73:26","206","1","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","323","310","315"
"1897","36.772803074","ipcas_21:73:26","149","1","35","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1898","36.772824845","ipcas_21:73:26","149","1","35","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1899","36.772825807","ipcas_21:73:26","206","1","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","314","318","321"
"1950","37.808162552","ipcas_21:73:26","149","1","36","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"1951","37.808162906","ipcas_21:73:26","149","1","36","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"1952","37.808163353","ipcas_21:73:26","206","1","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","313","310","323"
"2005","38.829255047","ipcas_21:73:26","149","1","37","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2006","38.829695023","ipcas_21:73:26","149","1","37","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2007","38.829698625","ipcas_21:73:26","206","1","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","320","314","319"
"2059","39.875373377","ipcas_21:73:26","149","1","38","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2060","39.875377119","ipcas_21:73:26","149","1","38","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2061","39.875377660","ipcas_21:73:26","206","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","311","319","310"
"2112","40.892171751","ipcas_21:73:26","149","1","39","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2113","40.892172693","ipcas_21:73:26","149","1","39","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2114","40.892173658","ipcas_21:73:26","206","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","311","322","321"
"2165","41.921863401","ipcas_21:73:26","149","1","40","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2166","41.921864501","ipcas_21:73:26","149","1","40","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2167","41.922110433","ipcas_21:73:26","206","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","312","319","315"
"2218","42.955332150","ipcas_21:73:26","149","1","41","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2219","42.955339524","ipcas_21:73:26","149","1","41","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2220","42.955340653","ipcas_21:73:26","206","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","316","323","314"
"2271","43.985362620","ipcas_21:73:26","149","1","42","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2272","43.985366204","ipcas_21:73:26","149","1","42","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2273","43.985366766","ipcas_21:73:26","206","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","318","320","316"
"2324","45.010429238","ipcas_21:73:26","149","1","43","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2325","45.010432112","ipcas_21:73:26","149","1","43","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2326","45.010432597","ipcas_21:73:26","206","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","316","310","311"
"2378","46.051315949","ipcas_21:73:26","149","1","44","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2379","46.051316289","ipcas_21:73:26","149","1","44","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2380","46.051316937","ipcas_21:73:26","206","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","312","308","323"
"2431","47.074882558","ipcas_21:73:26","149","1","45","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2432","47.074882987","ipcas_21:73:26","149","1","45","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2433","47.074883351","ipcas_21:73:26","206","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","322","316","308"
"2484","48.124674256","ipcas_21:73:26","149","1","46","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2485","48.124680612","ipcas_21:73:26","149","1","46","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2486","48.124681183","ipcas_21:73:26","206","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","322","316","311"
"2537","49.156831538","ipcas_21:73:26","149","1","47","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2538","49.156832755","ipcas_21:73:26","149","1","47","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2539","49.156833683","ipcas_21:73:26","206","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","315","310","310"
"2590","50.208926890","ipcas_21:73:26","149","1","48","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2591","50.208931442","ipcas_21:73:26","149","1","48","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2592","50.208932209","ipcas_21:73:26","206","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","321","321","316"
"2643","51.246320194","ipcas_21:73:26","149","1","49","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2644","51.246324600","ipcas_21:73:26","149","1","49","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2645","51.246325191","ipcas_21:73:26","206","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","320","311","314"
"2696","52.274185701","ipcas_21:73:26","149","1","50","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2697","52.274191510","ipcas_21:73:26","149","1","50","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2698","52.274191932","ipcas_21:73:26","206","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","320","319","321"
"2750","53.297036091","ipcas_21:73:26","149","1","51","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2751","53.297043053","ipcas_21:73:26","149","1","51","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2752","53.297043610","ipcas_21:73:26","206","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","317","310","314"
"2803","54.324962070","ipcas_21:73:26","149","1","52","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2804","54.324969022","ipcas_21:73:26","149","1","52","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2805","54.324970339","ipcas_21:73:26","206","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","312","315","322"
"2856","55.372646718","ipcas_21:73:26","149","1","53","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2857","55.372651031","ipcas_21:73:26","149","1","53","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2858","55.372651532","ipcas_21:73:26","206","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","312","320","315"
"2909","56.402333747","ipcas_21:73:26","149","1","54","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2910","56.402337537","ipcas_21:73:26","149","1","54","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2911","56.402338603","ipcas_21:73:26","206","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","322","314","316"
"2962","57.429296012","ipcas_21:73:26","149","1","55","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"2963","57.429303095","ipcas_21:73:26","149","1","55","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"2964","57.429303908","ipcas_21:73:26","206","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","309","319","319"
"3015","58.477651037","ipcas_21:73:26","149","1","56","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"3016","58.477657508","ipcas_21:73:26","149","1","56","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"3017","58.477658358","ipcas_21:73:26","206","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","309","313","314"
"3068","59.513663286","ipcas_21:73:26","149","1","57","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"3069","59.516169167","ipcas_21:73:26","149","1","57","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"3070","59.516177346","ipcas_21:73:26","206","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","318","313","321"
"3121","60.573176845","ipcas_21:73:26","149","1","58","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"3122","60.573185507","ipcas_21:73:26","149","1","58","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"3123","60.573186315","ipcas_21:73:26","206","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","313","315","321"
"3174","61.633523518","ipcas_21:73:26","149","1","59","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"3175","61.633528055","ipcas_21:73:26","149","1","59","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
"3176","61.633528677","ipcas_21:73:26","206","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point,integer","TIED23MEAS/LLN0$Measurement","309","318","314"
"3228","62.747658892","ipcas_21:73:26","149","1","60","integer,integer,integer,integer,boolean","TIED23CTRL/LLN0$Status","1","1","0"
"3229","62.748340001","ipcas_21:73:26","149","1","60","boolean,integer,boolean,boolean,boolean,boolean","TIED23PROT/LLN0$Alarm","1","",""
