"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"483","9.287933312","ipcas_21:73:24","146","1","9","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"484","9.287935447","ipcas_21:73:24","200","1","9","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","920","929","931"
"535","10.322241859","ipcas_21:73:24","149","1","10","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","1","1","0"
"536","10.322242447","ipcas_21:73:24","146","1","10","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"537","10.322242922","ipcas_21:73:24","188","1","10","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"588","11.371187951","ipcas_21:73:24","149","2","0","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"589","11.371194555","ipcas_21:73:24","146","2","0","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"590","11.371195098","ipcas_21:73:24","188","2","0","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"641","12.403466304","ipcas_21:73:24","149","2","1","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"642","12.403641027","ipcas_21:73:24","146","2","1","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"643","12.404428904","ipcas_21:73:24","188","2","1","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"694","13.568588305","ipcas_21:73:24","149","2","2","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"695","13.569225474","ipcas_21:73:24","146","2","2","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"696","13.569791240","ipcas_21:73:24","188","2","2","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"747","14.591681455","ipcas_21:73:24","149","2","3","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"748","14.591685077","ipcas_21:73:24","146","2","3","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"749","14.591685438","ipcas_21:73:24","188","2","3","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"818","15.663614631","ipcas_21:73:24","149","2","4","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"819","15.663614965","ipcas_21:73:24","146","2","4","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"820","15.663615319","ipcas_21:73:24","188","2","4","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"868","16.668423466","ipcas_21:73:24","149","2","5","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"869","16.668423864","ipcas_21:73:24","146","2","5","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"870","16.668424296","ipcas_21:73:24","188","2","5","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"929","17.698210297","ipcas_21:73:24","149","2","6","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"930","17.698210555","ipcas_21:73:24","146","2","6","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"931","17.698210962","ipcas_21:73:24","188","2","6","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"982","18.783280425","ipcas_21:73:24","149","2","7","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"983","18.783701735","ipcas_21:73:24","146","2","7","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"984","18.783857657","ipcas_21:73:24","188","2","7","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1035","20.030669621","ipcas_21:73:24","149","2","8","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1036","20.031220970","ipcas_21:73:24","146","2","8","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1037","20.058051628","ipcas_21:73:24","188","2","8","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1088","21.175416651","ipcas_21:73:24","149","2","9","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1089","21.176270094","ipcas_21:73:24","146","2","9","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1090","21.176670721","ipcas_21:73:24","188","2","9","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1141","22.253472950","ipcas_21:73:24","149","2","10","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1142","22.253476142","ipcas_21:73:24","146","2","10","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1143","22.253476730","ipcas_21:73:24","188","2","10","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1194","23.287734294","ipcas_21:73:24","149","2","11","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1195","23.287737325","ipcas_21:73:24","146","2","11","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1196","23.287737669","ipcas_21:73:24","188","2","11","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1247","24.314338777","ipcas_21:73:24","149","2","12","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1248","24.314339669","ipcas_21:73:24","146","2","12","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1249","24.314340164","ipcas_21:73:24","188","2","12","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1300","25.357757802","ipcas_21:73:24","149","2","13","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1301","25.357758158","ipcas_21:73:24","146","2","13","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1302","25.357758464","ipcas_21:73:24","188","2","13","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1353","26.403059170","ipcas_21:73:24","149","2","14","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1354","26.403068012","ipcas_21:73:24","146","2","14","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1355","26.403068569","ipcas_21:73:24","188","2","14","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1406","27.429345159","ipcas_21:73:24","149","2","15","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1407","27.429348408","ipcas_21:73:24","146","2","15","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1408","27.429348940","ipcas_21:73:24","188","2","15","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1459","28.451823641","ipcas_21:73:24","149","2","16","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1460","28.451823918","ipcas_21:73:24","146","2","16","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1461","28.451824212","ipcas_21:73:24","188","2","16","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1512","29.491967420","ipcas_21:73:24","149","2","17","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1513","29.492242720","ipcas_21:73:24","146","2","17","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1514","29.492515272","ipcas_21:73:24","188","2","17","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1569","30.523792450","ipcas_21:73:24","149","2","18","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1570","30.523795492","ipcas_21:73:24","146","2","18","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1571","30.523796254","ipcas_21:73:24","188","2","18","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1632","31.569341284","ipcas_21:73:24","149","2","19","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1633","31.569682347","ipcas_21:73:24","146","2","19","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1634","31.569905987","ipcas_21:73:24","188","2","19","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1687","32.612923116","ipcas_21:73:24","149","2","20","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1688","32.613469843","ipcas_21:73:24","146","2","20","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1689","32.613474394","ipcas_21:73:24","188","2","20","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1741","33.643557845","ipcas_21:73:24","149","2","21","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1742","33.643558209","ipcas_21:73:24","146","2","21","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1743","33.643558573","ipcas_21:73:24","188","2","21","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1797","34.692389521","ipcas_21:73:24","149","2","22","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1798","34.692655464","ipcas_21:73:24","146","2","22","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1799","34.692921830","ipcas_21:73:24","188","2","22","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1850","35.736515582","ipcas_21:73:24","149","2","23","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1851","35.736998006","ipcas_21:73:24","146","2","23","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1852","35.737230185","ipcas_21:73:24","188","2","23","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1903","36.777309382","ipcas_21:73:24","149","2","24","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1904","36.777528189","ipcas_21:73:24","146","2","24","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1905","36.777656169","ipcas_21:73:24","188","2","24","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"1956","37.808165208","ipcas_21:73:24","149","2","25","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"1957","37.808166834","ipcas_21:73:24","146","2","25","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"1958","37.808167236","ipcas_21:73:24","188","2","25","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2011","38.852624745","ipcas_21:73:24","149","2","26","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2012","38.852631176","ipcas_21:73:24","146","2","26","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2013","38.852631924","ipcas_21:73:24","188","2","26","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2065","39.878822210","ipcas_21:73:24","149","2","27","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2066","39.879270779","ipcas_21:73:24","146","2","27","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2067","39.879275969","ipcas_21:73:24","188","2","27","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2118","40.898133501","ipcas_21:73:24","149","2","28","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2119","40.898134609","ipcas_21:73:24","146","2","28","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2120","40.898135498","ipcas_21:73:24","188","2","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2171","41.924479461","ipcas_21:73:24","149","2","29","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2172","41.924483363","ipcas_21:73:24","146","2","29","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2173","41.924483719","ipcas_21:73:24","188","2","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2224","42.960949741","ipcas_21:73:24","149","2","30","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2225","42.960953994","ipcas_21:73:24","146","2","30","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2226","42.960954386","ipcas_21:73:24","188","2","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2277","43.987684952","ipcas_21:73:24","149","2","31","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2278","43.987688581","ipcas_21:73:24","146","2","31","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2279","43.987689111","ipcas_21:73:24","188","2","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2330","45.012644912","ipcas_21:73:24","149","2","32","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2331","45.012648458","ipcas_21:73:24","146","2","32","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2332","45.012649282","ipcas_21:73:24","188","2","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2384","46.051319787","ipcas_21:73:24","149","2","33","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2385","46.051320102","ipcas_21:73:24","146","2","33","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2386","46.051320561","ipcas_21:73:24","188","2","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2437","47.074885058","ipcas_21:73:24","149","2","34","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2438","47.074886922","ipcas_21:73:24","146","2","34","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2439","47.074887340","ipcas_21:73:24","188","2","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2490","48.128713449","ipcas_21:73:24","149","2","35","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2491","48.128719744","ipcas_21:73:24","146","2","35","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2492","48.128720480","ipcas_21:73:24","188","2","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2543","49.170380111","ipcas_21:73:24","149","2","36","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2544","49.170381450","ipcas_21:73:24","146","2","36","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2545","49.170382210","ipcas_21:73:24","188","2","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2596","50.211652210","ipcas_21:73:24","149","2","37","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2597","50.211656629","ipcas_21:73:24","146","2","37","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2598","50.211657117","ipcas_21:73:24","188","2","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2649","51.246651510","ipcas_21:73:24","149","2","38","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2650","51.246655231","ipcas_21:73:24","146","2","38","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2651","51.246655628","ipcas_21:73:24","188","2","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2702","52.279662875","ipcas_21:73:24","149","2","39","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2703","52.281205574","ipcas_21:73:24","146","2","39","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2704","52.281212730","ipcas_21:73:24","188","2","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2756","53.297868396","ipcas_21:73:24","149","2","40","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2757","53.297872216","ipcas_21:73:24","146","2","40","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2758","53.297872695","ipcas_21:73:24","188","2","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2809","54.328344797","ipcas_21:73:24","149","2","41","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2810","54.328351743","ipcas_21:73:24","146","2","41","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2811","54.328352762","ipcas_21:73:24","188","2","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2862","55.375209540","ipcas_21:73:24","149","2","42","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2863","55.375213178","ipcas_21:73:24","146","2","42","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2864","55.375213646","ipcas_21:73:24","188","2","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2915","56.403935055","ipcas_21:73:24","149","2","43","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2916","56.403935428","ipcas_21:73:24","146","2","43","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2917","56.403935923","ipcas_21:73:24","188","2","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"2968","57.429452669","ipcas_21:73:24","149","2","44","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"2969","57.429455496","ipcas_21:73:24","146","2","44","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"2970","57.429456058","ipcas_21:73:24","188","2","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"3021","58.481149007","ipcas_21:73:24","149","2","45","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"3022","58.481290822","ipcas_21:73:24","146","2","45","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"3023","58.481426506","ipcas_21:73:24","188","2","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"3074","59.520827721","ipcas_21:73:24","149","2","46","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"3075","59.520832289","ipcas_21:73:24","146","2","46","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"3076","59.520833117","ipcas_21:73:24","188","2","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"3127","60.575269329","ipcas_21:73:24","149","2","47","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"3128","60.575270121","ipcas_21:73:24","146","2","47","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"3129","60.575270753","ipcas_21:73:24","188","2","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"3180","61.637487774","ipcas_21:73:24","149","2","48","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"3181","61.637491262","ipcas_21:73:24","146","2","48","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"3182","61.637491645","ipcas_21:73:24","188","2","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"3234","62.753814269","ipcas_21:73:24","149","2","49","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"3235","62.753819001","ipcas_21:73:24","146","2","49","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"3236","62.753819473","ipcas_21:73:24","188","2","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"3287","63.817046402","ipcas_21:73:24","149","2","50","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"3288","63.817057216","ipcas_21:73:24","146","2","50","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
"3289","63.817057620","ipcas_21:73:24","188","2","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED30MEAS/LLN0$Measurement","0","0","0"
"3340","64.887904101","ipcas_21:73:24","149","2","51","integer,integer,integer,integer,boolean","LIED30CTRL/LLN0$Status","0","1","0"
"3341","64.887910221","ipcas_21:73:24","146","2","51","boolean,integer,boolean,boolean,boolean","LIED30PROT/LLN0$Alarm","1","",""
