"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"495","9.481426337","ipcas_21:73:20","146","1","8","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"496","9.481891168","ipcas_21:73:20","198","1","8","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","310","314","306"
"547","10.507145233","ipcas_21:73:20","149","1","9","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"548","10.507287018","ipcas_21:73:20","146","1","9","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"549","10.507290276","ipcas_21:73:20","198","1","9","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","309","306"
"600","11.555068880","ipcas_21:73:20","149","1","10","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"601","11.555076808","ipcas_21:73:20","146","1","10","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"602","11.555078709","ipcas_21:73:20","188","1","10","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","0","0","0"
"653","12.614464569","ipcas_21:73:20","149","1","11","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"654","12.614471939","ipcas_21:73:20","146","1","11","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"655","12.614472503","ipcas_21:73:20","198","1","11","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","309","305"
"706","13.606399457","ipcas_21:73:20","149","1","12","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"707","13.606405273","ipcas_21:73:20","146","1","12","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"708","13.606405746","ipcas_21:73:20","198","1","12","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","311","309","309"
"759","14.620021973","ipcas_21:73:20","149","1","13","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"760","14.620027835","ipcas_21:73:20","146","1","13","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"761","14.620028528","ipcas_21:73:20","198","1","13","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","304","308","309"
"803","15.663607921","ipcas_21:73:20","149","1","14","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"804","15.663608273","ipcas_21:73:20","146","1","14","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"805","15.663608676","ipcas_21:73:20","198","1","14","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","306","308"
"859","16.663602515","ipcas_21:73:20","149","1","15","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"860","16.663603007","ipcas_21:73:20","146","1","15","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"861","16.663603522","ipcas_21:73:20","198","1","15","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","307","309"
"912","17.698203270","ipcas_21:73:20","149","1","16","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"913","17.698203610","ipcas_21:73:20","146","1","16","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"914","17.698203945","ipcas_21:73:20","198","1","16","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","309","305"
"944","18.709307108","ipcas_21:73:20","149","1","17","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"945","18.709313560","ipcas_21:73:20","146","1","17","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"946","18.709314980","ipcas_21:73:20","198","1","17","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","311","310"
"994","19.751713868","ipcas_21:73:20","149","1","18","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"995","19.751721530","ipcas_21:73:20","146","1","18","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"996","19.751722325","ipcas_21:73:20","198","1","18","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","313","309","308"
"1047","20.783388904","ipcas_21:73:20","149","1","19","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1048","20.783393721","ipcas_21:73:20","146","1","19","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1049","20.783394924","ipcas_21:73:20","198","1","19","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","308","308","312"
"1100","21.810623357","ipcas_21:73:20","149","1","20","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1101","21.810989673","ipcas_21:73:20","146","1","20","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1102","21.810995563","ipcas_21:73:20","198","1","20","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","313","309","306"
"1153","22.842261771","ipcas_21:73:20","149","1","21","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1154","22.842267985","ipcas_21:73:20","146","1","21","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1155","22.842785186","ipcas_21:73:20","198","1","21","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","310","311"
"1206","23.883927537","ipcas_21:73:20","149","1","22","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1207","23.883928019","ipcas_21:73:20","146","1","22","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1208","23.883928483","ipcas_21:73:20","198","1","22","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","305","309"
"1259","24.896636827","ipcas_21:73:20","149","1","23","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1260","24.896643001","ipcas_21:73:20","146","1","23","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1261","24.896643960","ipcas_21:73:20","198","1","23","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","304","312"
"1312","25.950862940","ipcas_21:73:20","149","1","24","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1313","25.950863794","ipcas_21:73:20","146","1","24","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1314","25.950864412","ipcas_21:73:20","198","1","24","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","310","309","309"
"1365","26.968633850","ipcas_21:73:20","149","1","25","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1366","26.968640585","ipcas_21:73:20","146","1","25","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1367","26.968641888","ipcas_21:73:20","198","1","25","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","309","309"
"1418","27.991757096","ipcas_21:73:20","149","1","26","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1419","27.991764460","ipcas_21:73:20","146","1","26","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1420","27.991765669","ipcas_21:73:20","198","1","26","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","312","309"
"1471","29.019066682","ipcas_21:73:20","149","1","27","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1472","29.019073881","ipcas_21:73:20","146","1","27","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1473","29.019074890","ipcas_21:73:20","198","1","27","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","313","307","307"
"1528","30.052737689","ipcas_21:73:20","149","1","28","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1529","30.052749412","ipcas_21:73:20","146","1","28","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1530","30.052751203","ipcas_21:73:20","198","1","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","306","312"
"1589","31.105779346","ipcas_21:73:20","149","1","29","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1590","31.105782462","ipcas_21:73:20","146","1","29","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1591","31.107479869","ipcas_21:73:20","198","1","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","310","306"
"1645","32.132555779","ipcas_21:73:20","149","1","30","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1646","32.132562876","ipcas_21:73:20","146","1","30","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1647","32.132563947","ipcas_21:73:20","198","1","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","313","309"
"1700","33.185204397","ipcas_21:73:20","149","1","31","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1701","33.185210392","ipcas_21:73:20","146","1","31","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1702","33.185211050","ipcas_21:73:20","198","1","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","304","309","309"
"1754","34.231964838","ipcas_21:73:20","149","1","32","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1755","34.231969196","ipcas_21:73:20","146","1","32","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1756","34.231969801","ipcas_21:73:20","198","1","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","307","312","313"
"1809","35.277523972","ipcas_21:73:20","149","1","33","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1810","35.277530367","ipcas_21:73:20","146","1","33","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1811","35.277531546","ipcas_21:73:20","198","1","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","313","309"
"1862","36.309462638","ipcas_21:73:20","149","1","34","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1863","36.310690080","ipcas_21:73:20","146","1","34","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1864","36.310695880","ipcas_21:73:20","198","1","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","308","309","304"
"1915","37.375583740","ipcas_21:73:20","149","1","35","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1916","37.375594871","ipcas_21:73:20","146","1","35","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1917","37.375596349","ipcas_21:73:20","198","1","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","306","309"
"1969","38.450769262","ipcas_21:73:20","149","1","36","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"1970","38.450902487","ipcas_21:73:20","146","1","36","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"1971","38.450906027","ipcas_21:73:20","198","1","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","307","309","309"
"2024","39.473092419","ipcas_21:73:20","149","1","37","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2025","39.473102798","ipcas_21:73:20","146","1","37","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2026","39.473103373","ipcas_21:73:20","198","1","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","308","309"
"2077","40.486577754","ipcas_21:73:20","149","1","38","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2078","40.488623976","ipcas_21:73:20","146","1","38","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2079","40.488630608","ipcas_21:73:20","198","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","313","309","306"
"2130","41.516760548","ipcas_21:73:20","149","1","39","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2131","41.516769051","ipcas_21:73:20","146","1","39","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2132","41.516770177","ipcas_21:73:20","198","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","310","308"
"2183","42.545558381","ipcas_21:73:20","149","1","40","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2184","42.545558815","ipcas_21:73:20","146","1","40","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2185","42.545559343","ipcas_21:73:20","198","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","311","306","309"
"2236","43.561310160","ipcas_21:73:20","149","1","41","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2237","43.561310490","ipcas_21:73:20","146","1","41","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2238","43.561310825","ipcas_21:73:20","198","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","305","308","308"
"2289","44.582285359","ipcas_21:73:20","149","1","42","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2290","44.582294888","ipcas_21:73:20","146","1","42","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2291","44.582296221","ipcas_21:73:20","198","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","306","309","310"
"2342","45.610595767","ipcas_21:73:20","149","1","43","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2343","45.610603057","ipcas_21:73:20","146","1","43","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2344","45.610604450","ipcas_21:73:20","198","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","312","310","310"
"2396","46.643316095","ipcas_21:73:20","149","1","44","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2397","46.643322991","ipcas_21:73:20","146","1","44","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2398","46.644371629","ipcas_21:73:20","198","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","313","310","309"
"2449","47.681025822","ipcas_21:73:20","149","1","45","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2450","47.681030994","ipcas_21:73:20","146","1","45","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2451","47.681031900","ipcas_21:73:20","198","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","306","310"
"2502","48.716963263","ipcas_21:73:20","149","1","46","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2503","48.716975096","ipcas_21:73:20","146","1","46","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2504","48.716976339","ipcas_21:73:20","198","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","306","309"
"2555","49.730049471","ipcas_21:73:20","149","1","47","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2556","49.730248685","ipcas_21:73:20","146","1","47","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2557","49.730764266","ipcas_21:73:20","198","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","306","309","309"
"2608","50.764549432","ipcas_21:73:20","149","1","48","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2609","50.764560883","ipcas_21:73:20","146","1","48","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2610","50.764561455","ipcas_21:73:20","198","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","309","312"
"2661","51.778986085","ipcas_21:73:20","149","1","49","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2662","51.778993262","ipcas_21:73:20","146","1","49","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2663","51.778994371","ipcas_21:73:20","198","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","311","308","306"
"2715","52.829773195","ipcas_21:73:20","149","1","50","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2716","52.829773615","ipcas_21:73:20","146","1","50","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2717","52.829774333","ipcas_21:73:20","198","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","312","306","313"
"2768","53.834516317","ipcas_21:73:20","149","1","51","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2769","53.834523386","ipcas_21:73:20","146","1","51","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2770","53.834524409","ipcas_21:73:20","198","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","310","306","309"
"2821","54.877171842","ipcas_21:73:20","149","1","52","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2822","54.877182558","ipcas_21:73:20","146","1","52","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2823","54.877183045","ipcas_21:73:20","198","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","310","306","307"
"2874","55.896099726","ipcas_21:73:20","149","1","53","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2875","55.896100388","ipcas_21:73:20","146","1","53","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2876","55.896100784","ipcas_21:73:20","198","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","311","309"
"2927","56.911931813","ipcas_21:73:20","149","1","54","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2928","56.911939781","ipcas_21:73:20","146","1","54","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2929","56.911941067","ipcas_21:73:20","198","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","313","309"
"2980","57.941712524","ipcas_21:73:20","149","1","55","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"2981","57.941719941","ipcas_21:73:20","146","1","55","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"2982","57.941721220","ipcas_21:73:20","198","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","309","313","308"
"3033","58.971818912","ipcas_21:73:20","149","1","56","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"3034","58.972095588","ipcas_21:73:20","146","1","56","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"3035","58.972100820","ipcas_21:73:20","198","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","305","306","307"
"3086","59.997889527","ipcas_21:73:20","149","1","57","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"3087","59.997897148","ipcas_21:73:20","146","1","57","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"3088","59.997898434","ipcas_21:73:20","198","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","306","313","306"
"3139","61.049464375","ipcas_21:73:20","149","1","58","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"3140","61.049470406","ipcas_21:73:20","146","1","58","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"3141","61.049471431","ipcas_21:73:20","198","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","311","308","306"
"3193","62.076531895","ipcas_21:73:20","149","1","59","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"3194","62.076532947","ipcas_21:73:20","146","1","59","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"3195","62.076533809","ipcas_21:73:20","198","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","310","312","308"
"3246","63.095077224","ipcas_21:73:20","149","1","60","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"3247","63.095230219","ipcas_21:73:20","146","1","60","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"3248","63.095346342","ipcas_21:73:20","198","1","60","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","306","309","312"
"3299","64.139551093","ipcas_21:73:20","149","1","61","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"3300","64.139555019","ipcas_21:73:20","146","1","61","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
"3301","64.139555416","ipcas_21:73:20","198","1","61","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED33MEAS/LLN0$Measurement","305","307","306"
"3352","65.166426447","ipcas_21:73:20","149","1","62","integer,integer,integer,integer,boolean","LIED33CTRL/LLN0$Status","1","1","0"
"3353","65.166437098","ipcas_21:73:20","146","1","62","boolean,integer,boolean,boolean,boolean","LIED33PROT/LLN0$Alarm","1","",""
