"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"1498","29.469055973","ipcas_21:73:29","146","1","28","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1499","29.469057417","ipcas_21:73:29","203","1","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","460","465","465"
"1554","30.523774617","ipcas_21:73:29","149","1","29","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"1555","30.523784488","ipcas_21:73:29","146","1","29","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1556","30.523785077","ipcas_21:73:29","203","1","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","467","464"
"1616","31.544161827","ipcas_21:73:29","149","1","30","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"1617","31.544172321","ipcas_21:73:29","146","1","30","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1618","31.544173417","ipcas_21:73:29","203","1","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","464","465"
"1672","32.590522982","ipcas_21:73:29","149","1","31","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"1673","32.590529711","ipcas_21:73:29","146","1","31","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1674","32.590907060","ipcas_21:73:29","203","1","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","467","465","466"
"1726","33.632707787","ipcas_21:73:29","149","1","32","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"1727","33.632713986","ipcas_21:73:29","146","1","32","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1728","33.632714376","ipcas_21:73:29","203","1","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","465","470"
"1782","34.681739460","ipcas_21:73:29","149","1","33","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"1783","34.681743533","ipcas_21:73:29","146","1","33","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1784","34.681744403","ipcas_21:73:29","203","1","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","468","468","465"
"1835","35.720022756","ipcas_21:73:29","149","1","34","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"1836","35.720031386","ipcas_21:73:29","146","1","34","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1837","35.720032743","ipcas_21:73:29","203","1","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","468","469","464"
"1888","36.759196819","ipcas_21:73:29","149","1","35","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"1889","36.759197135","ipcas_21:73:29","146","1","35","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1890","36.759197546","ipcas_21:73:29","203","1","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","462","465","461"
"1941","37.808149599","ipcas_21:73:29","149","1","36","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"1942","37.808158681","ipcas_21:73:29","146","1","36","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1943","37.808159120","ipcas_21:73:29","203","1","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","466","465","463"
"1996","38.823701191","ipcas_21:73:29","149","1","37","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"1997","38.823704859","ipcas_21:73:29","146","1","37","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"1998","38.823705394","ipcas_21:73:29","203","1","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","464","461","467"
"2050","39.869845273","ipcas_21:73:29","149","1","38","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2051","39.869851711","ipcas_21:73:29","146","1","38","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2052","39.870113472","ipcas_21:73:29","203","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","462","470","465"
"2103","40.887861526","ipcas_21:73:29","149","1","39","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2104","40.887862739","ipcas_21:73:29","146","1","39","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2105","40.887863821","ipcas_21:73:29","203","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","465","462"
"2156","41.913167097","ipcas_21:73:29","149","1","40","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2157","41.913175168","ipcas_21:73:29","146","1","40","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2158","41.913175803","ipcas_21:73:29","203","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","469","462","464"
"2209","42.944044644","ipcas_21:73:29","149","1","41","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2210","42.944052071","ipcas_21:73:29","146","1","41","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2211","42.944053187","ipcas_21:73:29","203","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","466","466","465"
"2262","43.981530208","ipcas_21:73:29","149","1","42","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2263","43.981537316","ipcas_21:73:29","146","1","42","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2264","43.981537794","ipcas_21:73:29","203","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","464","462","465"
"2315","44.997997540","ipcas_21:73:29","149","1","43","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2316","44.998003267","ipcas_21:73:29","146","1","43","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2317","44.998004633","ipcas_21:73:29","203","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","469","465","465"
"2369","46.051312363","ipcas_21:73:29","149","1","44","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2370","46.051312683","ipcas_21:73:29","146","1","44","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2371","46.051313018","ipcas_21:73:29","203","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","460","463","465"
"2422","47.074867112","ipcas_21:73:29","149","1","45","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2423","47.074876748","ipcas_21:73:29","146","1","45","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2424","47.074878008","ipcas_21:73:29","203","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","460","465"
"2475","48.097436364","ipcas_21:73:29","149","1","46","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2476","48.097444747","ipcas_21:73:29","146","1","46","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2477","48.097445893","ipcas_21:73:29","203","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","466","465","466"
"2528","49.146850069","ipcas_21:73:29","149","1","47","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2529","49.146857272","ipcas_21:73:29","146","1","47","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2530","49.146858592","ipcas_21:73:29","203","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","463","465","469"
"2581","50.180794886","ipcas_21:73:29","149","1","48","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2582","50.180801498","ipcas_21:73:29","146","1","48","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2583","50.180911664","ipcas_21:73:29","203","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","469","462","465"
"2634","51.235608795","ipcas_21:73:29","149","1","49","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2635","51.235616418","ipcas_21:73:29","146","1","49","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2636","51.235617611","ipcas_21:73:29","203","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","467","469","465"
"2687","52.264288637","ipcas_21:73:29","149","1","50","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2688","52.264300581","ipcas_21:73:29","146","1","50","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2689","52.264302125","ipcas_21:73:29","203","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","464","465"
"2741","53.289215606","ipcas_21:73:29","149","1","51","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2742","53.289215918","ipcas_21:73:29","146","1","51","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2743","53.289216239","ipcas_21:73:29","203","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","462","465","467"
"2794","54.314744059","ipcas_21:73:29","149","1","52","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2795","54.314752318","ipcas_21:73:29","146","1","52","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2796","54.314753591","ipcas_21:73:29","203","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","466","469","461"
"2847","55.366984254","ipcas_21:73:29","149","1","53","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2848","55.366990353","ipcas_21:73:29","146","1","53","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2849","55.366990846","ipcas_21:73:29","203","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","464","463"
"2900","56.391981473","ipcas_21:73:29","149","1","54","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2901","56.391989703","ipcas_21:73:29","146","1","54","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2902","56.391990617","ipcas_21:73:29","203","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","463","465","465"
"2953","57.425300331","ipcas_21:73:29","149","1","55","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"2954","57.425300701","ipcas_21:73:29","146","1","55","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"2955","57.425301128","ipcas_21:73:29","203","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","463","466","470"
"3006","58.473661557","ipcas_21:73:29","149","1","56","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"3007","58.473662031","ipcas_21:73:29","146","1","56","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"3008","58.473662559","ipcas_21:73:29","203","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","467","461"
"3059","59.499509085","ipcas_21:73:29","149","1","57","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"3060","59.499525660","ipcas_21:73:29","146","1","57","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"3061","59.499527270","ipcas_21:73:29","203","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","465","462"
"3112","60.537899348","ipcas_21:73:29","149","1","58","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"3113","60.537905690","ipcas_21:73:29","146","1","58","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"3114","60.537906872","ipcas_21:73:29","203","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","461","466","465"
"3165","61.629706761","ipcas_21:73:29","149","1","59","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"3166","61.629711485","ipcas_21:73:29","146","1","59","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"3167","61.629712566","ipcas_21:73:29","203","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","464","465","463"
"3219","62.657844480","ipcas_21:73:29","149","1","60","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"3220","62.657845897","ipcas_21:73:29","146","1","60","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"3221","62.657846836","ipcas_21:73:29","203","1","60","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","465","461","469"
"3272","63.787815559","ipcas_21:73:29","149","1","61","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"3273","63.787825861","ipcas_21:73:29","146","1","61","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
"3274","63.787826363","ipcas_21:73:29","203","1","61","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED21MEAS/LLN0$Measurement","463","465","465"
"3325","64.831793359","ipcas_21:73:29","149","1","62","integer,integer,integer,integer,boolean","LIED21CTRL/LLN0$Status","1","1","0"
"3326","64.834688872","ipcas_21:73:29","146","1","62","boolean,integer,boolean,boolean,boolean","LIED21PROT/LLN0$Alarm","1","",""
