"No.","Time","Source","Length","stNum","sqNum","Data","goID","integer","integer","integer"
"503","9.489240026","ipcas_21:73:17","149","1","8","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"504","9.489246300","ipcas_21:73:17","146","1","8","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"505","9.489247205","ipcas_21:73:17","198","1","8","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","314","306"
"556","10.535397785","ipcas_21:73:17","149","1","9","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"557","10.535406872","ipcas_21:73:17","146","1","9","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"558","10.535407394","ipcas_21:73:17","198","1","9","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","304","313","306"
"609","11.568407236","ipcas_21:73:17","149","1","10","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"610","11.568417085","ipcas_21:73:17","146","1","10","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"611","11.568419561","ipcas_21:73:17","198","1","10","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","312","312"
"662","12.614475747","ipcas_21:73:17","149","1","11","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"663","12.614476186","ipcas_21:73:17","146","1","11","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"664","12.614476934","ipcas_21:73:17","198","1","11","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","305","309","308"
"715","13.610532800","ipcas_21:73:17","149","1","12","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"716","13.610533201","ipcas_21:73:17","146","1","12","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"717","13.610533621","ipcas_21:73:17","198","1","12","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","306","310","308"
"768","14.621666024","ipcas_21:73:17","149","1","13","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"769","14.621670815","ipcas_21:73:17","146","1","13","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"770","14.621671280","ipcas_21:73:17","198","1","13","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","311","304","304"
"821","15.663616116","ipcas_21:73:17","149","1","14","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"822","15.663616582","ipcas_21:73:17","146","1","14","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"823","15.663617083","ipcas_21:73:17","198","1","14","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","312","308","313"
"874","16.671899227","ipcas_21:73:17","149","1","15","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"875","16.673338624","ipcas_21:73:17","146","1","15","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"876","16.673341736","ipcas_21:73:17","198","1","15","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","304","312","305"
"921","17.698206289","ipcas_21:73:17","149","1","16","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"922","17.698207874","ipcas_21:73:17","146","1","16","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"923","17.698208199","ipcas_21:73:17","198","1","16","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","309","307"
"959","18.731001666","ipcas_21:73:17","149","1","17","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"960","18.731002322","ipcas_21:73:17","146","1","17","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"961","18.731002789","ipcas_21:73:17","198","1","17","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","313","311","307"
"1003","19.770275390","ipcas_21:73:17","149","1","18","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1004","19.770280996","ipcas_21:73:17","146","1","18","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1005","19.770525257","ipcas_21:73:17","198","1","18","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","306","307","307"
"1056","20.793479594","ipcas_21:73:17","149","1","19","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1057","20.793485534","ipcas_21:73:17","146","1","19","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1058","20.793486125","ipcas_21:73:17","198","1","19","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","304","312","310"
"1109","21.821477825","ipcas_21:73:17","149","1","20","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1110","21.821483755","ipcas_21:73:17","146","1","20","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1111","21.821530434","ipcas_21:73:17","198","1","20","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","308","309","306"
"1162","22.865017600","ipcas_21:73:17","149","1","21","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1163","22.865027330","ipcas_21:73:17","146","1","21","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1164","22.865027809","ipcas_21:73:17","198","1","21","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","304","312","306"
"1215","23.883930995","ipcas_21:73:17","149","1","22","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1216","23.883931389","ipcas_21:73:17","146","1","22","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1217","23.883931685","ipcas_21:73:17","198","1","22","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","307","314","309"
"1268","24.903532540","ipcas_21:73:17","149","1","23","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1269","24.903537436","ipcas_21:73:17","146","1","23","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1270","24.903538231","ipcas_21:73:17","198","1","23","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","307","308","309"
"1321","25.951625477","ipcas_21:73:17","149","1","24","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1322","25.952261395","ipcas_21:73:17","146","1","24","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1323","25.952265955","ipcas_21:73:17","198","1","24","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","309","304","313"
"1374","26.975467220","ipcas_21:73:17","149","1","25","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1375","26.975468466","ipcas_21:73:17","146","1","25","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1376","26.975469999","ipcas_21:73:17","198","1","25","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","308","308","311"
"1427","28.001967468","ipcas_21:73:17","149","1","26","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1428","28.001972616","ipcas_21:73:17","146","1","26","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1429","28.001973528","ipcas_21:73:17","198","1","26","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","308","314"
"1480","29.029885408","ipcas_21:73:17","149","1","27","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1481","29.029891031","ipcas_21:73:17","146","1","27","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1482","29.029892083","ipcas_21:73:17","198","1","27","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","305","306","305"
"1537","30.064320667","ipcas_21:73:17","149","1","28","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1538","30.064332762","ipcas_21:73:17","146","1","28","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1539","30.064333565","ipcas_21:73:17","198","1","28","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","309","312","310"
"1598","31.112178019","ipcas_21:73:17","149","1","29","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1599","31.112349136","ipcas_21:73:17","146","1","29","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1600","31.112352531","ipcas_21:73:17","198","1","29","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","305","306","306"
"1654","32.142470105","ipcas_21:73:17","149","1","30","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1655","32.142474262","ipcas_21:73:17","146","1","30","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1656","32.142474984","ipcas_21:73:17","198","1","30","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","311","309","304"
"1709","33.189870644","ipcas_21:73:17","149","1","31","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1710","33.189875231","ipcas_21:73:17","146","1","31","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1711","33.189875992","ipcas_21:73:17","198","1","31","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","307","305","305"
"1763","34.237531760","ipcas_21:73:17","149","1","32","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1764","34.237537260","ipcas_21:73:17","146","1","32","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1765","34.237537679","ipcas_21:73:17","198","1","32","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","313","305","306"
"1818","35.284760496","ipcas_21:73:17","149","1","33","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1819","35.284995958","ipcas_21:73:17","146","1","33","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1820","35.285160209","ipcas_21:73:17","198","1","33","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","312","309","304"
"1871","36.329198074","ipcas_21:73:17","149","1","34","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1872","36.329207124","ipcas_21:73:17","146","1","34","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1873","36.329958964","ipcas_21:73:17","198","1","34","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","306","310","310"
"1924","37.375603010","ipcas_21:73:17","149","1","35","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1925","37.375603829","ipcas_21:73:17","146","1","35","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1926","37.375604642","ipcas_21:73:17","198","1","35","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","313","305","314"
"1978","38.455340677","ipcas_21:73:17","149","1","36","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"1979","38.455681929","ipcas_21:73:17","146","1","36","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"1980","38.455685860","ipcas_21:73:17","198","1","36","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","312","310","305"
"2033","39.473108506","ipcas_21:73:17","149","1","37","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2034","39.473108963","ipcas_21:73:17","146","1","37","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2035","39.473109530","ipcas_21:73:17","198","1","37","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","307","306"
"2086","40.498523211","ipcas_21:73:17","149","1","38","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2087","40.498529385","ipcas_21:73:17","146","1","38","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2088","40.498530428","ipcas_21:73:17","198","1","38","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","314","304","310"
"2139","41.522526436","ipcas_21:73:17","149","1","39","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2140","41.522530375","ipcas_21:73:17","146","1","39","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2141","41.522531288","ipcas_21:73:17","198","1","39","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","306","306","314"
"2192","42.545563918","ipcas_21:73:17","149","1","40","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2193","42.545564500","ipcas_21:73:17","146","1","40","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2194","42.545565034","ipcas_21:73:17","198","1","40","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","313","314","306"
"2245","43.564907942","ipcas_21:73:17","149","1","41","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2246","43.564908299","ipcas_21:73:17","146","1","41","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2247","43.564908834","ipcas_21:73:17","198","1","41","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","308","310","304"
"2298","44.591279516","ipcas_21:73:17","149","1","42","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2299","44.591286752","ipcas_21:73:17","146","1","42","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2300","44.591288029","ipcas_21:73:17","198","1","42","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","311","310","312"
"2351","45.627072084","ipcas_21:73:17","149","1","43","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2352","45.627080627","ipcas_21:73:17","146","1","43","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2353","45.627081857","ipcas_21:73:17","198","1","43","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","307","308","313"
"2405","46.673889052","ipcas_21:73:17","149","1","44","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2406","46.673894650","ipcas_21:73:17","146","1","44","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2407","46.673895057","ipcas_21:73:17","198","1","44","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","313","313","309"
"2458","47.686302240","ipcas_21:73:17","149","1","45","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2459","47.686307236","ipcas_21:73:17","146","1","45","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2460","47.686308013","ipcas_21:73:17","198","1","45","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","307","309","306"
"2511","48.716983690","ipcas_21:73:17","149","1","46","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2512","48.716984738","ipcas_21:73:17","146","1","46","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2513","48.716985660","ipcas_21:73:17","198","1","46","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","311","311"
"2564","49.740922437","ipcas_21:73:17","149","1","47","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2565","49.741035036","ipcas_21:73:17","146","1","47","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2566","49.741038171","ipcas_21:73:17","198","1","47","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","309","313","307"
"2617","50.765650653","ipcas_21:73:17","149","1","48","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2618","50.765654377","ipcas_21:73:17","146","1","48","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2619","50.765654779","ipcas_21:73:17","198","1","48","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","313","311"
"2670","51.792027031","ipcas_21:73:17","149","1","49","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2671","51.792034178","ipcas_21:73:17","146","1","49","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2672","51.792035283","ipcas_21:73:17","198","1","49","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","309","314","310"
"2724","52.829778174","ipcas_21:73:17","149","1","50","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2725","52.829778711","ipcas_21:73:17","146","1","50","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2726","52.829779189","ipcas_21:73:17","198","1","50","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","308","313","305"
"2777","53.847366993","ipcas_21:73:17","149","1","51","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2778","53.849445185","ipcas_21:73:17","146","1","51","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2779","53.849452458","ipcas_21:73:17","198","1","51","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","309","309"
"2830","54.877188060","ipcas_21:73:17","149","1","52","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2831","54.877188425","ipcas_21:73:17","146","1","52","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2832","54.877188747","ipcas_21:73:17","198","1","52","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","304","304"
"2883","55.896104112","ipcas_21:73:17","149","1","53","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2884","55.896104626","ipcas_21:73:17","146","1","53","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2885","55.896105164","ipcas_21:73:17","198","1","53","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","309","314","311"
"2936","56.924508796","ipcas_21:73:17","149","1","54","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2937","56.924516227","ipcas_21:73:17","146","1","54","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2938","56.924518138","ipcas_21:73:17","198","1","54","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","312","307","314"
"2989","57.958504930","ipcas_21:73:17","149","1","55","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"2990","57.958505886","ipcas_21:73:17","146","1","55","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"2991","57.958507012","ipcas_21:73:17","198","1","55","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","309","312","313"
"3042","58.981530022","ipcas_21:73:17","149","1","56","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"3043","58.982035072","ipcas_21:73:17","146","1","56","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"3044","58.982038868","ipcas_21:73:17","198","1","56","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","306","308"
"3095","60.005632526","ipcas_21:73:17","149","1","57","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"3096","60.005639748","ipcas_21:73:17","146","1","57","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"3097","60.005640811","ipcas_21:73:17","198","1","57","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","307","314","313"
"3148","61.054964828","ipcas_21:73:17","149","1","58","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"3149","61.054974677","ipcas_21:73:17","146","1","58","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"3150","61.054976280","ipcas_21:73:17","198","1","58","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","307","309","311"
"3202","62.076537676","ipcas_21:73:17","149","1","59","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"3203","62.076538044","ipcas_21:73:17","146","1","59","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"3204","62.076538381","ipcas_21:73:17","198","1","59","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","304","311","309"
"3255","63.107186640","ipcas_21:73:17","149","1","60","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"3256","63.107193886","ipcas_21:73:17","146","1","60","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"3257","63.107195046","ipcas_21:73:17","198","1","60","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","304","305","311"
"3308","64.167784577","ipcas_21:73:17","149","1","61","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"3309","64.167796114","ipcas_21:73:17","146","1","61","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
"3310","64.167797580","ipcas_21:73:17","198","1","61","integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point","LIED43MEAS/LLN0$Measurement","310","311","308"
"3361","65.171694636","ipcas_21:73:17","149","1","62","integer,integer,integer,integer,boolean","LIED43CTRL/LLN0$Status","1","1","0"
"3362","65.171701569","ipcas_21:73:17","146","1","62","boolean,integer,boolean,boolean,boolean","LIED43PROT/LLN0$Alarm","1","",""
