"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"3649","71.709496594","ipcas_21:73:26","149","1","68","TIED23CTRL/LLN0$Status","1","1","0"
"3650","71.709501034","ipcas_21:73:26","149","1","68","TIED23PROT/LLN0$Alarm","1","",""
"3651","71.709501729","ipcas_21:73:26","206","1","68","TIED23MEAS/LLN0$Measurement","320","309","320"
"3702","72.731135372","ipcas_21:73:26","149","1","69","TIED23CTRL/LLN0$Status","1","1","0"
"3703","72.731141434","ipcas_21:73:26","149","1","69","TIED23PROT/LLN0$Alarm","1","",""
"3704","72.731142745","ipcas_21:73:26","206","1","69","TIED23MEAS/LLN0$Measurement","308","323","310"
"3747","73.761966573","ipcas_21:73:26","149","1","70","TIED23CTRL/LLN0$Status","1","1","0"
"3748","73.761967795","ipcas_21:73:26","149","1","70","TIED23PROT/LLN0$Alarm","1","",""
"3749","73.761968700","ipcas_21:73:26","206","1","70","TIED23MEAS/LLN0$Measurement","319","312","323"
"3808","74.804257635","ipcas_21:73:26","149","1","71","TIED23CTRL/LLN0$Status","1","1","0"
"3809","74.804632295","ipcas_21:73:26","149","1","71","TIED23PROT/LLN0$Alarm","1","",""
"3810","74.804635492","ipcas_21:73:26","206","1","71","TIED23MEAS/LLN0$Measurement","316","309","321"
"3861","75.845112064","ipcas_21:73:26","149","1","72","TIED23CTRL/LLN0$Status","1","1","0"
"3862","75.845112549","ipcas_21:73:26","149","1","72","TIED23PROT/LLN0$Alarm","1","",""
"3863","75.845113033","ipcas_21:73:26","206","1","72","TIED23MEAS/LLN0$Measurement","311","322","321"
"3894","76.862923490","ipcas_21:73:26","149","1","73","TIED23CTRL/LLN0$Status","1","1","0"
"3895","76.862923867","ipcas_21:73:26","149","1","73","TIED23PROT/LLN0$Alarm","1","",""
"3896","76.862943503","ipcas_21:73:26","206","1","73","TIED23MEAS/LLN0$Measurement","311","319","313"
"3944","77.884129170","ipcas_21:73:26","149","1","74","TIED23CTRL/LLN0$Status","1","1","0"
"3948","77.885571501","ipcas_21:73:26","149","1","74","TIED23PROT/LLN0$Alarm","1","",""
"3949","77.885577063","ipcas_21:73:26","206","1","74","TIED23MEAS/LLN0$Measurement","317","318","313"
"4000","78.934432707","ipcas_21:73:26","149","1","75","TIED23CTRL/LLN0$Status","1","1","0"
"4001","78.934433665","ipcas_21:73:26","149","1","75","TIED23PROT/LLN0$Alarm","1","",""
"4002","78.934434427","ipcas_21:73:26","206","1","75","TIED23MEAS/LLN0$Measurement","313","320","313"
"4073","79.999849550","ipcas_21:73:26","149","1","76","TIED23CTRL/LLN0$Status","1","1","0"
"4074","79.999856997","ipcas_21:73:26","149","1","76","TIED23PROT/LLN0$Alarm","1","",""
"4075","79.999858183","ipcas_21:73:26","206","1","76","TIED23MEAS/LLN0$Measurement","312","318","320"
"4126","81.017139215","ipcas_21:73:26","149","1","77","TIED23CTRL/LLN0$Status","1","1","0"
"4127","81.017143263","ipcas_21:73:26","149","1","77","TIED23PROT/LLN0$Alarm","1","",""
"4128","81.017144205","ipcas_21:73:26","206","1","77","TIED23MEAS/LLN0$Measurement","312","319","316"
"4171","82.047239425","ipcas_21:73:26","149","1","78","TIED23CTRL/LLN0$Status","1","1","0"
"4172","82.047240011","ipcas_21:73:26","149","1","78","TIED23PROT/LLN0$Alarm","1","",""
"4173","82.047240440","ipcas_21:73:26","206","1","78","TIED23MEAS/LLN0$Measurement","309","319","309"
"4215","83.075846242","ipcas_21:73:26","149","1","79","TIED23CTRL/LLN0$Status","1","1","0"
"4216","83.075855527","ipcas_21:73:26","149","1","79","TIED23PROT/LLN0$Alarm","1","",""
"4217","83.075856564","ipcas_21:73:26","206","1","79","TIED23MEAS/LLN0$Measurement","317","317","311"
"4285","84.163813837","ipcas_21:73:26","149","1","80","TIED23CTRL/LLN0$Status","1","1","0"
"4286","84.163819632","ipcas_21:73:26","149","1","80","TIED23PROT/LLN0$Alarm","1","",""
"4287","84.163820653","ipcas_21:73:26","206","1","80","TIED23MEAS/LLN0$Measurement","309","317","313"
"4330","85.203295326","ipcas_21:73:26","149","1","81","TIED23CTRL/LLN0$Status","1","1","0"
"4331","85.205285943","ipcas_21:73:26","149","1","81","TIED23PROT/LLN0$Alarm","1","",""
"4332","85.205295261","ipcas_21:73:26","206","1","81","TIED23MEAS/LLN0$Measurement","312","312","320"
"4391","86.235675854","ipcas_21:73:26","149","1","82","TIED23CTRL/LLN0$Status","1","1","0"
"4392","86.235676339","ipcas_21:73:26","149","1","82","TIED23PROT/LLN0$Alarm","1","",""
"4393","86.235676849","ipcas_21:73:26","206","1","82","TIED23MEAS/LLN0$Measurement","322","313","318"
"4439","87.275031748","ipcas_21:73:26","149","1","83","TIED23CTRL/LLN0$Status","1","1","0"
"4440","87.275032257","ipcas_21:73:26","149","1","83","TIED23PROT/LLN0$Alarm","1","",""
"4441","87.275032646","ipcas_21:73:26","206","1","83","TIED23MEAS/LLN0$Measurement","316","319","312"
"4475","88.265775392","ipcas_21:73:26","149","1","84","TIED23CTRL/LLN0$Status","1","1","0"
"4476","88.265775880","ipcas_21:73:26","149","1","84","TIED23PROT/LLN0$Alarm","1","",""
"4477","88.265777250","ipcas_21:73:26","206","1","84","TIED23MEAS/LLN0$Measurement","311","315","309"
"4534","89.311218785","ipcas_21:73:26","149","1","85","TIED23CTRL/LLN0$Status","1","1","0"
"4535","89.311228355","ipcas_21:73:26","149","1","85","TIED23PROT/LLN0$Alarm","1","",""
"4536","89.311229194","ipcas_21:73:26","206","1","85","TIED23MEAS/LLN0$Measurement","323","319","311"
"4617","90.353186744","ipcas_21:73:26","149","1","86","TIED23CTRL/LLN0$Status","1","1","0"
"4618","90.353188414","ipcas_21:73:26","149","1","86","TIED23PROT/LLN0$Alarm","1","",""
"4619","90.353189721","ipcas_21:73:26","206","1","86","TIED23MEAS/LLN0$Measurement","310","312","319"
"4673","91.387790439","ipcas_21:73:26","149","1","87","TIED23CTRL/LLN0$Status","1","1","0"
"4674","91.387800455","ipcas_21:73:26","149","1","87","TIED23PROT/LLN0$Alarm","1","",""
"4675","91.390060289","ipcas_21:73:26","206","1","87","TIED23MEAS/LLN0$Measurement","309","318","323"
"4727","92.443924637","ipcas_21:73:26","149","1","88","TIED23CTRL/LLN0$Status","1","1","0"
"4728","92.443929928","ipcas_21:73:26","149","1","88","TIED23PROT/LLN0$Alarm","1","",""
"4729","92.444103217","ipcas_21:73:26","206","1","88","TIED23MEAS/LLN0$Measurement","321","310","311"
"4782","93.470165359","ipcas_21:73:26","149","1","89","TIED23CTRL/LLN0$Status","1","1","0"
"4783","93.470171943","ipcas_21:73:26","149","1","89","TIED23PROT/LLN0$Alarm","1","",""
"4784","93.470172514","ipcas_21:73:26","206","1","89","TIED23MEAS/LLN0$Measurement","319","315","310"
"4835","94.515887242","ipcas_21:73:26","149","1","90","TIED23CTRL/LLN0$Status","1","1","0"
"4836","94.515892152","ipcas_21:73:26","149","1","90","TIED23PROT/LLN0$Alarm","1","",""
