"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"826","16.641712647","ipcas_21:73:33","149","3","5","LIED10CTRL/LLN0$Status","0","1","0"
"827","16.641721648","ipcas_21:73:33","146","3","5","LIED10PROT/LLN0$Alarm","1","",""
"828","16.641908824","ipcas_21:73:33","188","3","5","LIED10MEAS/LLN0$Measurement","0","0","0"
"879","17.666243569","ipcas_21:73:33","149","3","6","LIED10CTRL/LLN0$Status","0","1","0"
"880","17.666285185","ipcas_21:73:33","146","3","6","LIED10PROT/LLN0$Alarm","1","",""
"881","17.666287240","ipcas_21:73:33","188","3","6","LIED10MEAS/LLN0$Measurement","0","0","0"
"932","18.714619334","ipcas_21:73:33","149","3","7","LIED10CTRL/LLN0$Status","0","1","0"
"933","18.714628735","ipcas_21:73:33","146","3","7","LIED10PROT/LLN0$Alarm","1","",""
"934","18.714630045","ipcas_21:73:33","188","3","7","LIED10MEAS/LLN0$Measurement","0","0","0"
"985","19.750271837","ipcas_21:73:33","149","3","8","LIED10CTRL/LLN0$Status","0","1","0"
"986","19.750279320","ipcas_21:73:33","146","3","8","LIED10PROT/LLN0$Alarm","1","",""
"987","19.750279902","ipcas_21:73:33","188","3","8","LIED10MEAS/LLN0$Measurement","0","0","0"
"1038","20.774918490","ipcas_21:73:33","149","3","9","LIED10CTRL/LLN0$Status","0","1","0"
"1039","20.774927868","ipcas_21:73:33","146","3","9","LIED10PROT/LLN0$Alarm","1","",""
"1040","20.776775264","ipcas_21:73:33","188","3","9","LIED10MEAS/LLN0$Measurement","0","0","0"
"1091","21.797941854","ipcas_21:73:33","149","3","10","LIED10CTRL/LLN0$Status","0","1","0"
"1092","21.797952869","ipcas_21:73:33","146","3","10","LIED10PROT/LLN0$Alarm","1","",""
"1093","21.797954777","ipcas_21:73:33","188","3","10","LIED10MEAS/LLN0$Measurement","0","0","0"
"1144","22.851733351","ipcas_21:73:33","149","3","11","LIED10CTRL/LLN0$Status","0","1","0"
"1145","22.851743708","ipcas_21:73:33","146","3","11","LIED10PROT/LLN0$Alarm","1","",""
"1146","22.851744728","ipcas_21:73:33","188","3","11","LIED10MEAS/LLN0$Measurement","0","0","0"
"1197","23.877208085","ipcas_21:73:33","149","3","12","LIED10CTRL/LLN0$Status","0","1","0"
"1198","23.877218098","ipcas_21:73:33","146","3","12","LIED10PROT/LLN0$Alarm","1","",""
"1199","23.877219361","ipcas_21:73:33","188","3","12","LIED10MEAS/LLN0$Measurement","0","0","0"
"1250","24.931392493","ipcas_21:73:33","149","3","13","LIED10CTRL/LLN0$Status","0","1","0"
"1251","24.932943506","ipcas_21:73:33","146","3","13","LIED10PROT/LLN0$Alarm","1","",""
"1252","24.932950241","ipcas_21:73:33","188","3","13","LIED10MEAS/LLN0$Measurement","0","0","0"
"1303","25.981555216","ipcas_21:73:33","149","3","14","LIED10CTRL/LLN0$Status","0","1","0"
"1304","25.981565680","ipcas_21:73:33","146","3","14","LIED10PROT/LLN0$Alarm","1","",""
"1305","25.981746234","ipcas_21:73:33","188","3","14","LIED10MEAS/LLN0$Measurement","0","0","0"
"1356","27.021070447","ipcas_21:73:33","149","3","15","LIED10CTRL/LLN0$Status","0","1","0"
"1357","27.021080400","ipcas_21:73:33","146","3","15","LIED10PROT/LLN0$Alarm","1","",""
"1358","27.021387144","ipcas_21:73:33","188","3","15","LIED10MEAS/LLN0$Measurement","0","0","0"
"1409","28.070662738","ipcas_21:73:33","149","3","16","LIED10CTRL/LLN0$Status","0","1","0"
"1410","28.070674101","ipcas_21:73:33","146","3","16","LIED10PROT/LLN0$Alarm","1","",""
"1411","28.070675741","ipcas_21:73:33","188","3","16","LIED10MEAS/LLN0$Measurement","0","0","0"
"1462","29.117897623","ipcas_21:73:33","149","3","17","LIED10CTRL/LLN0$Status","0","1","0"
"1463","29.117908271","ipcas_21:73:33","146","3","17","LIED10PROT/LLN0$Alarm","1","",""
"1464","29.117909433","ipcas_21:73:33","188","3","17","LIED10MEAS/LLN0$Measurement","0","0","0"
"1515","30.165667506","ipcas_21:73:33","149","3","18","LIED10CTRL/LLN0$Status","0","1","0"
"1516","30.166638972","ipcas_21:73:33","146","3","18","LIED10PROT/LLN0$Alarm","1","",""
"1517","30.166645760","ipcas_21:73:33","188","3","18","LIED10MEAS/LLN0$Measurement","0","0","0"
"1568","31.193673645","ipcas_21:73:33","149","3","19","LIED10CTRL/LLN0$Status","0","1","0"
"1569","31.193684286","ipcas_21:73:33","146","3","19","LIED10PROT/LLN0$Alarm","1","",""
"1570","31.193685402","ipcas_21:73:33","188","3","19","LIED10MEAS/LLN0$Measurement","0","0","0"
"1621","32.246080934","ipcas_21:73:33","149","3","20","LIED10CTRL/LLN0$Status","0","1","0"
"1622","32.246713162","ipcas_21:73:33","146","3","20","LIED10PROT/LLN0$Alarm","1","",""
"1623","32.247344633","ipcas_21:73:33","188","3","20","LIED10MEAS/LLN0$Measurement","0","0","0"
"1674","33.295438435","ipcas_21:73:33","149","3","21","LIED10CTRL/LLN0$Status","0","1","0"
"1675","33.295800710","ipcas_21:73:33","146","3","21","LIED10PROT/LLN0$Alarm","1","",""
"1676","33.295803935","ipcas_21:73:33","188","3","21","LIED10MEAS/LLN0$Measurement","0","0","0"
"1727","34.320865739","ipcas_21:73:33","149","3","22","LIED10CTRL/LLN0$Status","0","1","0"
"1728","34.320876079","ipcas_21:73:33","146","3","22","LIED10PROT/LLN0$Alarm","1","",""
"1729","34.320877522","ipcas_21:73:33","188","3","22","LIED10MEAS/LLN0$Measurement","0","0","0"
"1780","35.370459605","ipcas_21:73:33","149","3","23","LIED10CTRL/LLN0$Status","0","1","0"
"1781","35.370469658","ipcas_21:73:33","146","3","23","LIED10PROT/LLN0$Alarm","1","",""
"1782","35.370470751","ipcas_21:73:33","188","3","23","LIED10MEAS/LLN0$Measurement","0","0","0"
"1833","36.420588703","ipcas_21:73:33","149","3","24","LIED10CTRL/LLN0$Status","0","1","0"
"1834","36.420598432","ipcas_21:73:33","146","3","24","LIED10PROT/LLN0$Alarm","1","",""
"1835","36.420599996","ipcas_21:73:33","188","3","24","LIED10MEAS/LLN0$Measurement","0","0","0"
"1886","37.473697218","ipcas_21:73:33","149","3","25","LIED10CTRL/LLN0$Status","0","1","0"
"1887","37.473707595","ipcas_21:73:33","146","3","25","LIED10PROT/LLN0$Alarm","1","",""
"1888","37.473709406","ipcas_21:73:33","188","3","25","LIED10MEAS/LLN0$Measurement","0","0","0"
"1939","38.526039672","ipcas_21:73:33","149","3","26","LIED10CTRL/LLN0$Status","0","1","0"
"1940","38.526050216","ipcas_21:73:33","146","3","26","LIED10PROT/LLN0$Alarm","1","",""
"1941","38.526051235","ipcas_21:73:33","188","3","26","LIED10MEAS/LLN0$Measurement","0","0","0"
"1992","39.558256096","ipcas_21:73:33","149","3","27","LIED10CTRL/LLN0$Status","0","1","0"
"1993","39.559230690","ipcas_21:73:33","146","3","27","LIED10PROT/LLN0$Alarm","1","",""
"1994","39.559237005","ipcas_21:73:33","188","3","27","LIED10MEAS/LLN0$Measurement","0","0","0"
"2045","40.594707911","ipcas_21:73:33","149","3","28","LIED10CTRL/LLN0$Status","0","1","0"
"2046","40.594718054","ipcas_21:73:33","146","3","28","LIED10PROT/LLN0$Alarm","1","",""
"2047","40.594719080","ipcas_21:73:33","188","3","28","LIED10MEAS/LLN0$Measurement","0","0","0"
"2098","41.628735406","ipcas_21:73:33","149","3","29","LIED10CTRL/LLN0$Status","0","1","0"
"2099","41.629302879","ipcas_21:73:33","146","3","29","LIED10PROT/LLN0$Alarm","1","",""
"2100","41.629552863","ipcas_21:73:33","188","3","29","LIED10MEAS/LLN0$Measurement","0","0","0"
"2174","43.623686297","ipcas_21:73:33","149","3","30","LIED10CTRL/LLN0$Status","0","1","0"
"2175","43.623692162","ipcas_21:73:33","146","3","30","LIED10PROT/LLN0$Alarm","1","",""
"2176","43.623692750","ipcas_21:73:33","188","3","30","LIED10MEAS/LLN0$Measurement","0","0","0"
"2236","44.808449674","ipcas_21:73:33","149","3","31","LIED10CTRL/LLN0$Status","0","1","0"
"2237","44.808458466","ipcas_21:73:33","146","3","31","LIED10PROT/LLN0$Alarm","1","",""
"2238","44.808459256","ipcas_21:73:33","188","3","31","LIED10MEAS/LLN0$Measurement","0","0","0"
"2280","45.805844124","ipcas_21:73:33","149","3","32","LIED10CTRL/LLN0$Status","0","1","0"
"2281","45.805854541","ipcas_21:73:33","146","3","32","LIED10PROT/LLN0$Alarm","1","",""
"2282","45.805855526","ipcas_21:73:33","188","3","32","LIED10MEAS/LLN0$Measurement","0","0","0"
"2333","46.835681368","ipcas_21:73:33","149","3","33","LIED10CTRL/LLN0$Status","0","1","0"
"2334","46.837544349","ipcas_21:73:33","146","3","33","LIED10PROT/LLN0$Alarm","1","",""
"2335","46.837550844","ipcas_21:73:33","188","3","33","LIED10MEAS/LLN0$Measurement","0","0","0"
"2386","47.874993361","ipcas_21:73:33","149","3","34","LIED10CTRL/LLN0$Status","0","1","0"
"2387","47.875001251","ipcas_21:73:33","146","3","34","LIED10PROT/LLN0$Alarm","1","",""
"2388","47.875002014","ipcas_21:73:33","188","3","34","LIED10MEAS/LLN0$Measurement","0","0","0"
"2439","48.883773560","ipcas_21:73:33","149","3","35","LIED10CTRL/LLN0$Status","0","1","0"
"2440","48.883785260","ipcas_21:73:33","146","3","35","LIED10PROT/LLN0$Alarm","1","",""
"2441","48.884225932","ipcas_21:73:33","188","3","35","LIED10MEAS/LLN0$Measurement","0","0","0"
"2492","49.912099837","ipcas_21:73:33","149","3","36","LIED10CTRL/LLN0$Status","0","1","0"
"2493","49.912109182","ipcas_21:73:33","146","3","36","LIED10PROT/LLN0$Alarm","1","",""
"2494","49.912110465","ipcas_21:73:33","188","3","36","LIED10MEAS/LLN0$Measurement","0","0","0"
"2545","50.949963616","ipcas_21:73:33","149","3","37","LIED10CTRL/LLN0$Status","0","1","0"
"2546","50.949974017","ipcas_21:73:33","146","3","37","LIED10PROT/LLN0$Alarm","1","",""
"2547","50.949975554","ipcas_21:73:33","188","3","37","LIED10MEAS/LLN0$Measurement","0","0","0"
"2598","51.986477296","ipcas_21:73:33","149","3","38","LIED10CTRL/LLN0$Status","0","1","0"
"2599","51.986486264","ipcas_21:73:33","146","3","38","LIED10PROT/LLN0$Alarm","1","",""
"2600","51.986487418","ipcas_21:73:33","188","3","38","LIED10MEAS/LLN0$Measurement","0","0","0"
"2651","52.996352711","ipcas_21:73:33","149","3","39","LIED10CTRL/LLN0$Status","0","1","0"
"2652","52.997280662","ipcas_21:73:33","146","3","39","LIED10PROT/LLN0$Alarm","1","",""
"2653","52.997286318","ipcas_21:73:33","188","3","39","LIED10MEAS/LLN0$Measurement","0","0","0"
"2704","54.027131781","ipcas_21:73:33","149","3","40","LIED10CTRL/LLN0$Status","0","1","0"
"2705","54.027141954","ipcas_21:73:33","146","3","40","LIED10PROT/LLN0$Alarm","1","",""
"2706","54.027143575","ipcas_21:73:33","188","3","40","LIED10MEAS/LLN0$Measurement","0","0","0"
"2757","55.073349673","ipcas_21:73:33","149","3","41","LIED10CTRL/LLN0$Status","0","1","0"
"2758","55.073359726","ipcas_21:73:33","146","3","41","LIED10PROT/LLN0$Alarm","1","",""
"2759","55.073360943","ipcas_21:73:33","188","3","41","LIED10MEAS/LLN0$Measurement","0","0","0"
"2822","56.134639171","ipcas_21:73:33","149","3","42","LIED10CTRL/LLN0$Status","0","1","0"
"2823","56.134639555","ipcas_21:73:33","146","3","42","LIED10PROT/LLN0$Alarm","1","",""
"2824","56.134640161","ipcas_21:73:33","188","3","42","LIED10MEAS/LLN0$Measurement","0","0","0"
"2875","57.151929097","ipcas_21:73:33","149","3","43","LIED10CTRL/LLN0$Status","0","1","0"
"2876","57.151934964","ipcas_21:73:33","146","3","43","LIED10PROT/LLN0$Alarm","1","",""
"2877","57.151935872","ipcas_21:73:33","188","3","43","LIED10MEAS/LLN0$Measurement","0","0","0"
"2925","58.204901578","ipcas_21:73:33","149","3","44","LIED10CTRL/LLN0$Status","0","1","0"
"2926","58.204902307","ipcas_21:73:33","146","3","44","LIED10PROT/LLN0$Alarm","1","",""
"2927","58.204903770","ipcas_21:73:33","188","3","44","LIED10MEAS/LLN0$Measurement","0","0","0"
"2972","59.210548226","ipcas_21:73:33","149","3","45","LIED10CTRL/LLN0$Status","0","1","0"
"2973","59.210549703","ipcas_21:73:33","146","3","45","LIED10PROT/LLN0$Alarm","1","",""
"2974","59.210551003","ipcas_21:73:33","188","3","45","LIED10MEAS/LLN0$Measurement","0","0","0"
"3045","60.260502784","ipcas_21:73:33","149","3","46","LIED10CTRL/LLN0$Status","0","1","0"
"3046","60.260503646","ipcas_21:73:33","146","3","46","LIED10PROT/LLN0$Alarm","1","",""
"3047","60.260504634","ipcas_21:73:33","188","3","46","LIED10MEAS/LLN0$Measurement","0","0","0"
"3090","61.316073967","ipcas_21:73:33","149","3","47","LIED10CTRL/LLN0$Status","0","1","0"
"3091","61.316085549","ipcas_21:73:33","146","3","47","LIED10PROT/LLN0$Alarm","1","",""
"3092","61.316086351","ipcas_21:73:33","188","3","47","LIED10MEAS/LLN0$Measurement","0","0","0"
"3146","62.376172694","ipcas_21:73:33","149","3","48","LIED10CTRL/LLN0$Status","0","1","0"
"3147","62.376173959","ipcas_21:73:33","146","3","48","LIED10PROT/LLN0$Alarm","1","",""
"3148","62.376174784","ipcas_21:73:33","188","3","48","LIED10MEAS/LLN0$Measurement","0","0","0"
"3199","63.423171862","ipcas_21:73:33","149","3","49","LIED10CTRL/LLN0$Status","0","1","0"
"3200","63.423172607","ipcas_21:73:33","146","3","49","LIED10PROT/LLN0$Alarm","1","",""
"3201","63.423172963","ipcas_21:73:33","188","3","49","LIED10MEAS/LLN0$Measurement","0","0","0"
"3257","64.445576456","ipcas_21:73:33","149","3","50","LIED10CTRL/LLN0$Status","0","1","0"
"3258","64.445576816","ipcas_21:73:33","146","3","50","LIED10PROT/LLN0$Alarm","1","",""
"3259","64.445577122","ipcas_21:73:33","188","3","50","LIED10MEAS/LLN0$Measurement","0","0","0"
"3310","65.506186191","ipcas_21:73:33","149","3","51","LIED10CTRL/LLN0$Status","0","1","0"
"3311","65.506190954","ipcas_21:73:33","146","3","51","LIED10PROT/LLN0$Alarm","1","",""
"3312","65.506191663","ipcas_21:73:33","188","3","51","LIED10MEAS/LLN0$Measurement","0","0","0"
"3358","66.512519859","ipcas_21:73:33","149","3","52","LIED10CTRL/LLN0$Status","0","1","0"
"3359","66.512520398","ipcas_21:73:33","146","3","52","LIED10PROT/LLN0$Alarm","1","",""
"3360","66.512521261","ipcas_21:73:33","188","3","52","LIED10MEAS/LLN0$Measurement","0","0","0"
"3408","67.562993206","ipcas_21:73:33","149","3","53","LIED10CTRL/LLN0$Status","0","1","0"
"3409","67.563001302","ipcas_21:73:33","146","3","53","LIED10PROT/LLN0$Alarm","1","",""
"3410","67.563002204","ipcas_21:73:33","188","3","53","LIED10MEAS/LLN0$Measurement","0","0","0"
"3469","68.585561052","ipcas_21:73:33","149","3","54","LIED10CTRL/LLN0$Status","0","1","0"
"3470","68.585565094","ipcas_21:73:33","146","3","54","LIED10PROT/LLN0$Alarm","1","",""
"3471","68.585565783","ipcas_21:73:33","188","3","54","LIED10MEAS/LLN0$Measurement","0","0","0"
"3522","69.644097986","ipcas_21:73:33","149","3","55","LIED10CTRL/LLN0$Status","0","1","0"
"3523","69.644104436","ipcas_21:73:33","146","3","55","LIED10PROT/LLN0$Alarm","1","",""
"3524","69.644105226","ipcas_21:73:33","188","3","55","LIED10MEAS/LLN0$Measurement","0","0","0"
"3567","70.657643746","ipcas_21:73:33","149","3","56","LIED10CTRL/LLN0$Status","0","1","0"
"3568","70.657644292","ipcas_21:73:33","146","3","56","LIED10PROT/LLN0$Alarm","1","",""
"3569","70.657644749","ipcas_21:73:33","188","3","56","LIED10MEAS/LLN0$Measurement","0","0","0"
"3628","71.695204996","ipcas_21:73:33","149","3","57","LIED10CTRL/LLN0$Status","0","1","0"
"3629","71.695209471","ipcas_21:73:33","146","3","57","LIED10PROT/LLN0$Alarm","1","",""
"3630","71.695210096","ipcas_21:73:33","188","3","57","LIED10MEAS/LLN0$Measurement","0","0","0"
"3673","72.721074916","ipcas_21:73:33","149","3","58","LIED10CTRL/LLN0$Status","0","1","0"
"3674","72.721085987","ipcas_21:73:33","146","3","58","LIED10PROT/LLN0$Alarm","1","",""
"3675","72.721088256","ipcas_21:73:33","188","3","58","LIED10MEAS/LLN0$Measurement","0","0","0"
"3726","73.761952605","ipcas_21:73:33","149","3","59","LIED10CTRL/LLN0$Status","0","1","0"
"3727","73.761953470","ipcas_21:73:33","146","3","59","LIED10PROT/LLN0$Alarm","1","",""
"3728","73.761954371","ipcas_21:73:33","188","3","59","LIED10MEAS/LLN0$Measurement","0","0","0"
"3764","74.755716653","ipcas_21:73:33","149","3","60","LIED10CTRL/LLN0$Status","0","1","0"
"3765","74.755786020","ipcas_21:73:33","146","3","60","LIED10PROT/LLN0$Alarm","1","",""
"3766","74.755787346","ipcas_21:73:33","188","3","60","LIED10MEAS/LLN0$Measurement","0","0","0"
"3832","75.812979999","ipcas_21:73:33","149","3","61","LIED10CTRL/LLN0$Status","0","1","0"
"3833","75.812985784","ipcas_21:73:33","146","3","61","LIED10PROT/LLN0$Alarm","1","",""
"3834","75.812986616","ipcas_21:73:33","188","3","61","LIED10MEAS/LLN0$Measurement","0","0","0"
"3873","76.862910057","ipcas_21:73:33","149","3","62","LIED10CTRL/LLN0$Status","0","1","0"
"3874","76.862910466","ipcas_21:73:33","146","3","62","LIED10PROT/LLN0$Alarm","1","",""
"3875","76.862910794","ipcas_21:73:33","188","3","62","LIED10MEAS/LLN0$Measurement","0","0","0"
"3923","77.847709728","ipcas_21:73:33","149","3","63","LIED10CTRL/LLN0$Status","0","1","0"
"3924","77.847720786","ipcas_21:73:33","146","3","63","LIED10PROT/LLN0$Alarm","1","",""
"3925","77.847722263","ipcas_21:73:33","188","3","63","LIED10MEAS/LLN0$Measurement","0","0","0"
"3976","78.894343978","ipcas_21:73:33","149","3","64","LIED10CTRL/LLN0$Status","0","1","0"
"3977","78.894354278","ipcas_21:73:33","146","3","64","LIED10PROT/LLN0$Alarm","1","",""
"3978","78.894355577","ipcas_21:73:33","188","3","64","LIED10MEAS/LLN0$Measurement","0","0","0"
"4029","79.929221815","ipcas_21:73:33","149","3","65","LIED10CTRL/LLN0$Status","0","1","0"
"4030","79.930309019","ipcas_21:73:33","146","3","65","LIED10PROT/LLN0$Alarm","1","",""
"4031","79.931489322","ipcas_21:73:33","188","3","65","LIED10MEAS/LLN0$Measurement","0","0","0"
"4105","81.004510803","ipcas_21:73:33","149","3","66","LIED10CTRL/LLN0$Status","0","1","0"
"4106","81.004520192","ipcas_21:73:33","146","3","66","LIED10PROT/LLN0$Alarm","1","",""
"4107","81.004521151","ipcas_21:73:33","188","3","66","LIED10MEAS/LLN0$Measurement","0","0","0"
"4150","82.047224651","ipcas_21:73:33","149","3","67","LIED10CTRL/LLN0$Status","0","1","0"
"4151","82.047225540","ipcas_21:73:33","146","3","67","LIED10PROT/LLN0$Alarm","1","",""
"4152","82.047226535","ipcas_21:73:33","188","3","67","LIED10MEAS/LLN0$Measurement","0","0","0"
"4188","83.046888708","ipcas_21:73:33","149","3","68","LIED10CTRL/LLN0$Status","0","1","0"
"4189","83.046900598","ipcas_21:73:33","146","3","68","LIED10PROT/LLN0$Alarm","1","",""
"4190","83.046902185","ipcas_21:73:33","188","3","68","LIED10MEAS/LLN0$Measurement","0","0","0"
"4241","84.084640287","ipcas_21:73:33","149","3","69","LIED10CTRL/LLN0$Status","0","1","0"
"4242","84.084651990","ipcas_21:73:33","146","3","69","LIED10PROT/LLN0$Alarm","1","",""
"4243","84.084653367","ipcas_21:73:33","188","3","69","LIED10MEAS/LLN0$Measurement","0","0","0"
"4309","85.203281704","ipcas_21:73:33","149","3","70","LIED10CTRL/LLN0$Status","0","1","0"
"4310","85.203282377","ipcas_21:73:33","146","3","70","LIED10PROT/LLN0$Alarm","1","",""
"4311","85.203283162","ipcas_21:73:33","188","3","70","LIED10MEAS/LLN0$Measurement","0","0","0"
"4347","86.226345475","ipcas_21:73:33","149","3","71","LIED10CTRL/LLN0$Status","0","1","0"
"4348","86.226353186","ipcas_21:73:33","146","3","71","LIED10PROT/LLN0$Alarm","1","",""
"4349","86.226353919","ipcas_21:73:33","188","3","71","LIED10MEAS/LLN0$Measurement","0","0","0"
"4406","87.275000395","ipcas_21:73:33","149","3","72","LIED10CTRL/LLN0$Status","0","1","0"
"4407","87.275008717","ipcas_21:73:33","146","3","72","LIED10PROT/LLN0$Alarm","1","",""
"4408","87.275009628","ipcas_21:73:33","188","3","72","LIED10MEAS/LLN0$Measurement","0","0","0"
"4454","88.252268255","ipcas_21:73:33","149","3","73","LIED10CTRL/LLN0$Status","0","1","0"
"4455","88.252272618","ipcas_21:73:33","146","3","73","LIED10PROT/LLN0$Alarm","1","",""
"4456","88.252273338","ipcas_21:73:33","188","3","73","LIED10MEAS/LLN0$Measurement","0","0","0"
"4511","89.271508169","ipcas_21:73:33","149","3","74","LIED10CTRL/LLN0$Status","0","1","0"
"4512","89.271517577","ipcas_21:73:33","146","3","74","LIED10PROT/LLN0$Alarm","1","",""
"4513","89.271518987","ipcas_21:73:33","188","3","74","LIED10MEAS/LLN0$Measurement","0","0","0"
"4573","90.319241194","ipcas_21:73:33","149","3","75","LIED10CTRL/LLN0$Status","0","1","0"
"4574","90.319490319","ipcas_21:73:33","146","3","75","LIED10PROT/LLN0$Alarm","1","",""
"4575","90.319626719","ipcas_21:73:33","188","3","75","LIED10MEAS/LLN0$Measurement","0","0","0"
"4641","91.385760361","ipcas_21:73:33","149","3","76","LIED10CTRL/LLN0$Status","0","1","0"
"4642","91.385761139","ipcas_21:73:33","146","3","76","LIED10PROT/LLN0$Alarm","1","",""
"4643","91.385762073","ipcas_21:73:33","188","3","76","LIED10MEAS/LLN0$Measurement","0","0","0"
"4706","92.402409119","ipcas_21:73:33","149","3","77","LIED10CTRL/LLN0$Status","0","1","0"
"4707","92.402409536","ipcas_21:73:33","146","3","77","LIED10PROT/LLN0$Alarm","1","",""
"4708","92.402410417","ipcas_21:73:33","188","3","77","LIED10MEAS/LLN0$Measurement","0","0","0"
"4761","93.450165274","ipcas_21:73:33","149","3","78","LIED10CTRL/LLN0$Status","0","1","0"
"4762","93.450173848","ipcas_21:73:33","146","3","78","LIED10PROT/LLN0$Alarm","1","",""
"4763","93.450174258","ipcas_21:73:33","188","3","78","LIED10MEAS/LLN0$Measurement","0","0","0"
"4814","94.502474515","ipcas_21:73:33","149","3","79","LIED10CTRL/LLN0$Status","0","1","0"
"4815","94.502481875","ipcas_21:73:33","146","3","79","LIED10PROT/LLN0$Alarm","1","",""
