"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"671","15.530085845","ipcas_21:73:27","149","1","12","TIED13CTRL/LLN0$Status","1","1","0"
"672","15.530091558","ipcas_21:73:27","149","1","12","TIED13PROT/LLN0$Alarm","1","",""
"673","15.530707559","ipcas_21:73:27","206","1","12","TIED13MEAS/LLN0$Measurement","179","180","179"
"726","16.567764336","ipcas_21:73:27","149","1","13","TIED13CTRL/LLN0$Status","1","1","0"
"727","16.567769766","ipcas_21:73:27","149","1","13","TIED13PROT/LLN0$Alarm","1","",""
"728","16.567770590","ipcas_21:73:27","206","1","13","TIED13MEAS/LLN0$Measurement","173","174","172"
"779","17.610336550","ipcas_21:73:27","149","1","14","TIED13CTRL/LLN0$Status","1","1","0"
"780","17.610340426","ipcas_21:73:27","149","1","14","TIED13PROT/LLN0$Alarm","1","",""
"781","17.611474559","ipcas_21:73:27","206","1","14","TIED13MEAS/LLN0$Measurement","175","178","175"
"833","18.654018129","ipcas_21:73:27","149","1","15","TIED13CTRL/LLN0$Status","1","1","0"
"834","18.654387642","ipcas_21:73:27","149","1","15","TIED13PROT/LLN0$Alarm","1","",""
"835","18.654766551","ipcas_21:73:27","201","1","15","TIED13MEAS/LLN0$Measurement","60","61","62"
"887","19.686811451","ipcas_21:73:27","149","1","16","TIED13CTRL/LLN0$Status","1","1","0"
"888","19.686819105","ipcas_21:73:27","149","1","16","TIED13PROT/LLN0$Alarm","1","",""
"889","19.686821320","ipcas_21:73:27","201","1","16","TIED13MEAS/LLN0$Measurement","62","64","63"
"952","20.715011053","ipcas_21:73:27","149","1","17","TIED13CTRL/LLN0$Status","1","1","0"
"953","20.715016375","ipcas_21:73:27","149","1","17","TIED13PROT/LLN0$Alarm","1","",""
"954","20.715017160","ipcas_21:73:27","201","1","17","TIED13MEAS/LLN0$Measurement","59","62","61"
"1011","21.744765116","ipcas_21:73:27","149","1","18","TIED13CTRL/LLN0$Status","1","1","0"
"1012","21.744768093","ipcas_21:73:27","149","1","18","TIED13PROT/LLN0$Alarm","1","",""
"1013","21.745147770","ipcas_21:73:27","201","1","18","TIED13MEAS/LLN0$Measurement","60","62","62"
"1064","22.800386711","ipcas_21:73:27","149","1","19","TIED13CTRL/LLN0$Status","1","1","0"
"1065","22.800720644","ipcas_21:73:27","149","1","19","TIED13PROT/LLN0$Alarm","1","",""
"1066","22.800724390","ipcas_21:73:27","201","1","19","TIED13MEAS/LLN0$Measurement","61","62","59"
"1117","23.838802901","ipcas_21:73:27","149","1","20","TIED13CTRL/LLN0$Status","1","1","0"
"1118","23.838808841","ipcas_21:73:27","149","1","20","TIED13PROT/LLN0$Alarm","1","",""
"1119","23.838809811","ipcas_21:73:27","201","1","20","TIED13MEAS/LLN0$Measurement","60","61","61"
"1170","24.900062233","ipcas_21:73:27","149","1","21","TIED13CTRL/LLN0$Status","1","1","0"
"1171","24.900067214","ipcas_21:73:27","149","1","21","TIED13PROT/LLN0$Alarm","1","",""
"1172","24.900068023","ipcas_21:73:27","201","1","21","TIED13MEAS/LLN0$Measurement","62","62","62"
"1223","25.919007145","ipcas_21:73:27","149","1","22","TIED13CTRL/LLN0$Status","1","1","0"
"1224","25.919007554","ipcas_21:73:27","149","1","22","TIED13PROT/LLN0$Alarm","1","",""
"1225","25.919007973","ipcas_21:73:27","201","1","22","TIED13MEAS/LLN0$Measurement","64","60","61"
"1276","26.937223705","ipcas_21:73:27","149","1","23","TIED13CTRL/LLN0$Status","1","1","0"
"1277","26.937228529","ipcas_21:73:27","149","1","23","TIED13PROT/LLN0$Alarm","1","",""
"1278","26.937229559","ipcas_21:73:27","201","1","23","TIED13MEAS/LLN0$Measurement","62","62","62"
"1329","27.976088984","ipcas_21:73:27","149","1","24","TIED13CTRL/LLN0$Status","1","1","0"
"1330","27.976090641","ipcas_21:73:27","149","1","24","TIED13PROT/LLN0$Alarm","1","",""
"1331","27.976091917","ipcas_21:73:27","201","1","24","TIED13MEAS/LLN0$Measurement","62","63","62"
"1382","29.022465550","ipcas_21:73:27","149","1","25","TIED13CTRL/LLN0$Status","1","1","0"
"1383","29.022468998","ipcas_21:73:27","149","1","25","TIED13PROT/LLN0$Alarm","1","",""
"1384","29.022618778","ipcas_21:73:27","201","1","25","TIED13MEAS/LLN0$Measurement","65","62","62"
"1435","30.055023496","ipcas_21:73:27","149","1","26","TIED13CTRL/LLN0$Status","1","1","0"
"1436","30.055322789","ipcas_21:73:27","149","1","26","TIED13PROT/LLN0$Alarm","1","",""
"1437","30.055617668","ipcas_21:73:27","201","1","26","TIED13MEAS/LLN0$Measurement","60","62","64"
"1488","31.085814807","ipcas_21:73:27","149","1","27","TIED13CTRL/LLN0$Status","1","1","0"
"1489","31.085820257","ipcas_21:73:27","149","1","27","TIED13PROT/LLN0$Alarm","1","",""
"1490","31.086490659","ipcas_21:73:27","201","1","27","TIED13MEAS/LLN0$Measurement","62","62","60"
"1541","32.162911132","ipcas_21:73:27","149","1","28","TIED13CTRL/LLN0$Status","1","1","0"
"1542","32.162915279","ipcas_21:73:27","149","1","28","TIED13PROT/LLN0$Alarm","1","",""
"1543","32.163520365","ipcas_21:73:27","201","1","28","TIED13MEAS/LLN0$Measurement","62","62","62"
"1594","33.224847368","ipcas_21:73:27","149","1","29","TIED13CTRL/LLN0$Status","1","1","0"
"1595","33.224925764","ipcas_21:73:27","149","1","29","TIED13PROT/LLN0$Alarm","1","",""
"1596","33.225090179","ipcas_21:73:27","201","1","29","TIED13MEAS/LLN0$Measurement","60","65","62"
"1647","34.255579886","ipcas_21:73:27","149","1","30","TIED13CTRL/LLN0$Status","1","1","0"
"1648","34.255583166","ipcas_21:73:27","149","1","30","TIED13PROT/LLN0$Alarm","1","",""
"1649","34.255584258","ipcas_21:73:27","201","1","30","TIED13MEAS/LLN0$Measurement","62","62","62"
"1700","35.307762540","ipcas_21:73:27","149","1","31","TIED13CTRL/LLN0$Status","1","1","0"
"1701","35.308110418","ipcas_21:73:27","149","1","31","TIED13PROT/LLN0$Alarm","1","",""
"1702","35.308114687","ipcas_21:73:27","201","1","31","TIED13MEAS/LLN0$Measurement","61","61","62"
"1753","36.353850067","ipcas_21:73:27","149","1","32","TIED13CTRL/LLN0$Status","1","1","0"
"1754","36.353850566","ipcas_21:73:27","149","1","32","TIED13PROT/LLN0$Alarm","1","",""
"1755","36.353851073","ipcas_21:73:27","201","1","32","TIED13MEAS/LLN0$Measurement","62","62","64"
"1806","37.379821136","ipcas_21:73:27","149","1","33","TIED13CTRL/LLN0$Status","1","1","0"
"1807","37.379826525","ipcas_21:73:27","149","1","33","TIED13PROT/LLN0$Alarm","1","",""
"1808","37.379827517","ipcas_21:73:27","201","1","33","TIED13MEAS/LLN0$Measurement","62","64","62"
"1859","38.421114676","ipcas_21:73:27","149","1","34","TIED13CTRL/LLN0$Status","1","1","0"
"1860","38.421115192","ipcas_21:73:27","149","1","34","TIED13PROT/LLN0$Alarm","1","",""
"1861","38.421115810","ipcas_21:73:27","201","1","34","TIED13MEAS/LLN0$Measurement","63","62","63"
"1912","39.458173241","ipcas_21:73:27","149","1","35","TIED13CTRL/LLN0$Status","1","1","0"
"1913","39.458177520","ipcas_21:73:27","149","1","35","TIED13PROT/LLN0$Alarm","1","",""
"1914","39.458177910","ipcas_21:73:27","201","1","35","TIED13MEAS/LLN0$Measurement","62","62","63"
"1965","40.519164032","ipcas_21:73:27","149","1","36","TIED13CTRL/LLN0$Status","1","1","0"
"1966","40.519167547","ipcas_21:73:27","149","1","36","TIED13PROT/LLN0$Alarm","1","",""
"1967","40.519840343","ipcas_21:73:27","201","1","36","TIED13MEAS/LLN0$Measurement","63","64","62"
"2018","41.549470440","ipcas_21:73:27","149","1","37","TIED13CTRL/LLN0$Status","1","1","0"
"2019","41.549475212","ipcas_21:73:27","149","1","37","TIED13PROT/LLN0$Alarm","1","",""
"2020","41.549475936","ipcas_21:73:27","201","1","37","TIED13MEAS/LLN0$Measurement","64","62","63"
"2071","42.583560266","ipcas_21:73:27","149","1","38","TIED13CTRL/LLN0$Status","1","1","0"
"2072","42.583561167","ipcas_21:73:27","149","1","38","TIED13PROT/LLN0$Alarm","1","",""
"2073","42.583561567","ipcas_21:73:27","201","1","38","TIED13MEAS/LLN0$Measurement","62","62","59"
"2124","43.633513683","ipcas_21:73:27","149","1","39","TIED13CTRL/LLN0$Status","1","1","0"
"2125","43.633514228","ipcas_21:73:27","149","1","39","TIED13PROT/LLN0$Alarm","1","",""
"2126","43.633515023","ipcas_21:73:27","201","1","39","TIED13MEAS/LLN0$Measurement","64","62","62"
"2177","44.662162983","ipcas_21:73:27","149","1","40","TIED13CTRL/LLN0$Status","1","1","0"
"2178","44.662167188","ipcas_21:73:27","149","1","40","TIED13PROT/LLN0$Alarm","1","",""
"2179","44.662167706","ipcas_21:73:27","201","1","40","TIED13MEAS/LLN0$Measurement","61","61","64"
"2230","45.691959851","ipcas_21:73:27","149","1","41","TIED13CTRL/LLN0$Status","1","1","0"
"2231","45.691966804","ipcas_21:73:27","149","1","41","TIED13PROT/LLN0$Alarm","1","",""
"2232","45.692154169","ipcas_21:73:27","201","1","41","TIED13MEAS/LLN0$Measurement","60","62","62"
"2283","46.751757097","ipcas_21:73:27","149","1","42","TIED13CTRL/LLN0$Status","1","1","0"
"2284","46.751757945","ipcas_21:73:27","149","1","42","TIED13PROT/LLN0$Alarm","1","",""
"2285","46.751758459","ipcas_21:73:27","201","1","42","TIED13MEAS/LLN0$Measurement","61","64","61"
"2336","47.783018325","ipcas_21:73:27","149","1","43","TIED13CTRL/LLN0$Status","1","1","0"
"2337","47.783022974","ipcas_21:73:27","149","1","43","TIED13PROT/LLN0$Alarm","1","",""
"2338","47.783023804","ipcas_21:73:27","201","1","43","TIED13MEAS/LLN0$Measurement","64","61","60"
"2389","48.815044763","ipcas_21:73:27","149","1","44","TIED13CTRL/LLN0$Status","1","1","0"
"2390","48.816627412","ipcas_21:73:27","149","1","44","TIED13PROT/LLN0$Alarm","1","",""
"2391","48.816632821","ipcas_21:73:27","201","1","44","TIED13MEAS/LLN0$Measurement","62","62","63"
"2442","49.858266734","ipcas_21:73:27","149","1","45","TIED13CTRL/LLN0$Status","1","1","0"
"2443","49.858269739","ipcas_21:73:27","149","1","45","TIED13PROT/LLN0$Alarm","1","",""
"2444","49.858270461","ipcas_21:73:27","201","1","45","TIED13MEAS/LLN0$Measurement","60","64","62"
"2495","50.888888532","ipcas_21:73:27","149","1","46","TIED13CTRL/LLN0$Status","1","1","0"
"2496","50.888889242","ipcas_21:73:27","149","1","46","TIED13PROT/LLN0$Alarm","1","",""
"2497","50.888889624","ipcas_21:73:27","201","1","46","TIED13MEAS/LLN0$Measurement","62","63","64"
"2548","51.938675739","ipcas_21:73:27","149","1","47","TIED13CTRL/LLN0$Status","1","1","0"
"2549","51.938676929","ipcas_21:73:27","149","1","47","TIED13PROT/LLN0$Alarm","1","",""
"2550","51.938677435","ipcas_21:73:27","201","1","47","TIED13MEAS/LLN0$Measurement","64","62","63"
"2601","52.979272769","ipcas_21:73:27","149","1","48","TIED13CTRL/LLN0$Status","1","1","0"
"2602","52.979281698","ipcas_21:73:27","149","1","48","TIED13PROT/LLN0$Alarm","1","",""
"2603","52.979282344","ipcas_21:73:27","201","1","48","TIED13MEAS/LLN0$Measurement","61","60","64"
"2654","54.021161307","ipcas_21:73:27","149","1","49","TIED13CTRL/LLN0$Status","1","1","0"
"2655","54.021161765","ipcas_21:73:27","149","1","49","TIED13PROT/LLN0$Alarm","1","",""
"2656","54.021162356","ipcas_21:73:27","201","1","49","TIED13MEAS/LLN0$Measurement","61","62","65"
"2707","55.059474594","ipcas_21:73:27","149","1","50","TIED13CTRL/LLN0$Status","1","1","0"
"2708","55.059475038","ipcas_21:73:27","149","1","50","TIED13PROT/LLN0$Alarm","1","",""
"2709","55.059475922","ipcas_21:73:27","201","1","50","TIED13MEAS/LLN0$Measurement","62","62","62"
"2760","56.091225067","ipcas_21:73:27","149","1","51","TIED13CTRL/LLN0$Status","1","1","0"
"2761","56.091229996","ipcas_21:73:27","149","1","51","TIED13PROT/LLN0$Alarm","1","",""
"2762","56.091231113","ipcas_21:73:27","201","1","51","TIED13MEAS/LLN0$Measurement","63","64","59"
"2813","57.145330034","ipcas_21:73:27","149","1","52","TIED13CTRL/LLN0$Status","1","1","0"
"2814","57.145334947","ipcas_21:73:27","149","1","52","TIED13PROT/LLN0$Alarm","1","",""
"2815","57.145335345","ipcas_21:73:27","201","1","52","TIED13MEAS/LLN0$Measurement","64","61","62"
"2866","58.193114594","ipcas_21:73:27","149","1","53","TIED13CTRL/LLN0$Status","1","1","0"
"2867","58.193114927","ipcas_21:73:27","149","1","53","TIED13PROT/LLN0$Alarm","1","",""
"2868","58.193115362","ipcas_21:73:27","201","1","53","TIED13MEAS/LLN0$Measurement","60","63","60"
"2919","59.216935750","ipcas_21:73:27","149","1","54","TIED13CTRL/LLN0$Status","1","1","0"
"2920","59.216940985","ipcas_21:73:27","149","1","54","TIED13PROT/LLN0$Alarm","1","",""
"2921","59.216942031","ipcas_21:73:27","201","1","54","TIED13MEAS/LLN0$Measurement","60","61","62"
"2972","60.257758204","ipcas_21:73:27","149","1","55","TIED13CTRL/LLN0$Status","1","1","0"
"2973","60.257764165","ipcas_21:73:27","149","1","55","TIED13PROT/LLN0$Alarm","1","",""
"2974","60.260028608","ipcas_21:73:27","201","1","55","TIED13MEAS/LLN0$Measurement","61","62","60"
"3025","61.350368329","ipcas_21:73:27","149","1","56","TIED13CTRL/LLN0$Status","1","1","0"
"3026","61.350378572","ipcas_21:73:27","149","1","56","TIED13PROT/LLN0$Alarm","1","",""
"3027","61.350379700","ipcas_21:73:27","201","1","56","TIED13MEAS/LLN0$Measurement","62","65","63"
"3078","62.377813752","ipcas_21:73:27","149","1","57","TIED13CTRL/LLN0$Status","1","1","0"
"3079","62.377819742","ipcas_21:73:27","149","1","57","TIED13PROT/LLN0$Alarm","1","",""
"3080","62.377820664","ipcas_21:73:27","201","1","57","TIED13MEAS/LLN0$Measurement","62","61","63"
"3131","63.405093822","ipcas_21:73:27","149","1","58","TIED13CTRL/LLN0$Status","1","1","0"
"3132","63.405094605","ipcas_21:73:27","149","1","58","TIED13PROT/LLN0$Alarm","1","",""
"3133","63.405095450","ipcas_21:73:27","201","1","58","TIED13MEAS/LLN0$Measurement","65","64","64"
"3184","64.431438599","ipcas_21:73:27","149","1","59","TIED13CTRL/LLN0$Status","1","1","0"
"3185","64.431439321","ipcas_21:73:27","149","1","59","TIED13PROT/LLN0$Alarm","1","",""
"3186","64.431440325","ipcas_21:73:27","201","1","59","TIED13MEAS/LLN0$Measurement","60","59","59"
"3237","65.481484037","ipcas_21:73:27","149","1","60","TIED13CTRL/LLN0$Status","1","1","0"
"3238","65.481490067","ipcas_21:73:27","149","1","60","TIED13PROT/LLN0$Alarm","1","",""
"3239","65.481490819","ipcas_21:73:27","201","1","60","TIED13MEAS/LLN0$Measurement","61","63","62"
"3290","66.525110325","ipcas_21:73:27","149","1","61","TIED13CTRL/LLN0$Status","1","1","0"
"3291","66.525117191","ipcas_21:73:27","149","1","61","TIED13PROT/LLN0$Alarm","1","",""
"3292","66.525118300","ipcas_21:73:27","201","1","61","TIED13MEAS/LLN0$Measurement","64","65","62"
"3343","67.563991231","ipcas_21:73:27","149","1","62","TIED13CTRL/LLN0$Status","1","1","0"
"3344","67.564388731","ipcas_21:73:27","149","1","62","TIED13PROT/LLN0$Alarm","1","",""
"3345","67.564820514","ipcas_21:73:27","201","1","62","TIED13MEAS/LLN0$Measurement","62","61","62"
"3396","68.611332807","ipcas_21:73:27","149","1","63","TIED13CTRL/LLN0$Status","1","1","0"
"3397","68.611333500","ipcas_21:73:27","149","1","63","TIED13PROT/LLN0$Alarm","1","",""
"3398","68.611333986","ipcas_21:73:27","201","1","63","TIED13MEAS/LLN0$Measurement","61","62","64"
"3449","69.652441595","ipcas_21:73:27","149","1","64","TIED13CTRL/LLN0$Status","1","1","0"
"3450","69.652443714","ipcas_21:73:27","149","1","64","TIED13PROT/LLN0$Alarm","1","",""
"3451","69.652444227","ipcas_21:73:27","201","1","64","TIED13MEAS/LLN0$Measurement","61","63","60"
"3502","70.677542959","ipcas_21:73:27","149","1","65","TIED13CTRL/LLN0$Status","1","1","0"
"3503","70.677549113","ipcas_21:73:27","149","1","65","TIED13PROT/LLN0$Alarm","1","",""
"3504","70.678053542","ipcas_21:73:27","201","1","65","TIED13MEAS/LLN0$Measurement","63","62","62"
"3555","71.731033113","ipcas_21:73:27","149","1","66","TIED13CTRL/LLN0$Status","1","1","0"
"3556","71.731038182","ipcas_21:73:27","149","1","66","TIED13PROT/LLN0$Alarm","1","",""
"3557","71.731237127","ipcas_21:73:27","201","1","66","TIED13MEAS/LLN0$Measurement","65","62","59"
"3608","72.770115908","ipcas_21:73:27","149","1","67","TIED13CTRL/LLN0$Status","1","1","0"
"3609","72.770119788","ipcas_21:73:27","149","1","67","TIED13PROT/LLN0$Alarm","1","",""
"3610","72.770120165","ipcas_21:73:27","201","1","67","TIED13MEAS/LLN0$Measurement","60","62","62"
"3661","73.817934117","ipcas_21:73:27","149","1","68","TIED13CTRL/LLN0$Status","1","1","0"
"3662","73.817935811","ipcas_21:73:27","149","1","68","TIED13PROT/LLN0$Alarm","1","",""
"3663","73.817937514","ipcas_21:73:27","201","1","68","TIED13MEAS/LLN0$Measurement","64","62","62"
"3737","74.868111749","ipcas_21:73:27","149","1","69","TIED13CTRL/LLN0$Status","1","1","0"
"3738","74.868112725","ipcas_21:73:27","149","1","69","TIED13PROT/LLN0$Alarm","1","",""
"3739","74.868113587","ipcas_21:73:27","201","1","69","TIED13MEAS/LLN0$Measurement","64","62","63"
"3785","75.925110437","ipcas_21:73:27","149","1","70","TIED13CTRL/LLN0$Status","1","1","0"
"3786","75.925119558","ipcas_21:73:27","149","1","70","TIED13PROT/LLN0$Alarm","1","",""
"3787","75.925120583","ipcas_21:73:27","201","1","70","TIED13MEAS/LLN0$Measurement","61","61","64"
"3843","76.975918319","ipcas_21:73:27","149","1","71","TIED13CTRL/LLN0$Status","1","1","0"
"3844","76.975918773","ipcas_21:73:27","149","1","71","TIED13PROT/LLN0$Alarm","1","",""
"3845","76.975920072","ipcas_21:73:27","201","1","71","TIED13MEAS/LLN0$Measurement","64","61","65"
"3885","78.015807187","ipcas_21:73:27","149","1","72","TIED13CTRL/LLN0$Status","1","1","0"
"3886","78.015807582","ipcas_21:73:27","149","1","72","TIED13PROT/LLN0$Alarm","1","",""
"3887","78.015807963","ipcas_21:73:27","201","1","72","TIED13MEAS/LLN0$Measurement","62","64","64"
"3926","79.025869081","ipcas_21:73:27","149","1","73","TIED13CTRL/LLN0$Status","1","1","0"
"3927","79.025873574","ipcas_21:73:27","149","1","73","TIED13PROT/LLN0$Alarm","1","",""
"3929","79.025874822","ipcas_21:73:27","201","1","73","TIED13MEAS/LLN0$Measurement","63","59","61"
"3991","80.081425750","ipcas_21:73:27","149","1","74","TIED13CTRL/LLN0$Status","1","1","0"
"3992","80.081426153","ipcas_21:73:27","149","1","74","TIED13PROT/LLN0$Alarm","1","",""
"3993","80.081426835","ipcas_21:73:27","201","1","74","TIED13MEAS/LLN0$Measurement","60","60","60"
"4035","81.152723777","ipcas_21:73:27","149","1","75","TIED13CTRL/LLN0$Status","1","1","0"
"4036","81.152732687","ipcas_21:73:27","149","1","75","TIED13PROT/LLN0$Alarm","1","",""
"4037","81.152733825","ipcas_21:73:27","201","1","75","TIED13MEAS/LLN0$Measurement","62","62","62"
"4091","82.184968084","ipcas_21:73:27","149","1","76","TIED13CTRL/LLN0$Status","1","1","0"
"4092","82.184968896","ipcas_21:73:27","149","1","76","TIED13PROT/LLN0$Alarm","1","",""
"4093","82.184970149","ipcas_21:73:27","201","1","76","TIED13MEAS/LLN0$Measurement","62","64","59"
"4141","83.224075411","ipcas_21:73:27","149","1","77","TIED13CTRL/LLN0$Status","1","1","0"
"4142","83.224082100","ipcas_21:73:27","149","1","77","TIED13PROT/LLN0$Alarm","1","",""
"4143","83.224083173","ipcas_21:73:27","201","1","77","TIED13MEAS/LLN0$Measurement","62","62","62"
"4214","84.290790352","ipcas_21:73:27","149","1","78","TIED13CTRL/LLN0$Status","1","1","0"
"4215","84.290796340","ipcas_21:73:27","149","1","78","TIED13PROT/LLN0$Alarm","1","",""
"4216","84.290796904","ipcas_21:73:27","201","1","78","TIED13MEAS/LLN0$Measurement","62","62","63"
"4267","85.338768739","ipcas_21:73:27","149","1","79","TIED13CTRL/LLN0$Status","1","1","0"
"4268","85.338772123","ipcas_21:73:27","149","1","79","TIED13PROT/LLN0$Alarm","1","",""
"4269","85.339024019","ipcas_21:73:27","201","1","79","TIED13MEAS/LLN0$Measurement","61","62","61"
"4320","86.354329454","ipcas_21:73:27","149","1","80","TIED13CTRL/LLN0$Status","1","1","0"
"4321","86.354332454","ipcas_21:73:27","149","1","80","TIED13PROT/LLN0$Alarm","1","",""
"4322","86.354333334","ipcas_21:73:27","201","1","80","TIED13MEAS/LLN0$Measurement","60","61","62"
"4373","87.372298747","ipcas_21:73:27","149","1","81","TIED13CTRL/LLN0$Status","1","1","0"
"4374","87.372302106","ipcas_21:73:27","149","1","81","TIED13PROT/LLN0$Alarm","1","",""
"4375","87.372612056","ipcas_21:73:27","201","1","81","TIED13MEAS/LLN0$Measurement","62","62","65"
"4426","88.424556854","ipcas_21:73:27","149","1","82","TIED13CTRL/LLN0$Status","1","1","0"
"4427","88.424565333","ipcas_21:73:27","149","1","82","TIED13PROT/LLN0$Alarm","1","",""
"4428","88.424566404","ipcas_21:73:27","201","1","82","TIED13MEAS/LLN0$Measurement","62","62","62"
"4479","89.467991561","ipcas_21:73:27","149","1","83","TIED13CTRL/LLN0$Status","1","1","0"
"4480","89.467991962","ipcas_21:73:27","149","1","83","TIED13PROT/LLN0$Alarm","1","",""
"4481","89.467992584","ipcas_21:73:27","201","1","83","TIED13MEAS/LLN0$Measurement","62","62","62"
"4532","90.492465269","ipcas_21:73:27","149","1","84","TIED13CTRL/LLN0$Status","1","1","0"
"4533","90.492468142","ipcas_21:73:27","149","1","84","TIED13PROT/LLN0$Alarm","1","",""
"4534","90.492468676","ipcas_21:73:27","201","1","84","TIED13MEAS/LLN0$Measurement","62","64","62"
"4585","91.520236253","ipcas_21:73:27","149","1","85","TIED13CTRL/LLN0$Status","1","1","0"
"4586","91.520242242","ipcas_21:73:27","149","1","85","TIED13PROT/LLN0$Alarm","1","",""
"4587","91.520242826","ipcas_21:73:27","201","1","85","TIED13MEAS/LLN0$Measurement","61","63","62"
"4638","92.534829346","ipcas_21:73:27","149","1","86","TIED13CTRL/LLN0$Status","1","1","0"
"4639","92.534832477","ipcas_21:73:27","149","1","86","TIED13PROT/LLN0$Alarm","1","",""
"4640","92.534833612","ipcas_21:73:27","201","1","86","TIED13MEAS/LLN0$Measurement","62","64","62"
"4691","93.553707837","ipcas_21:73:27","149","1","87","TIED13CTRL/LLN0$Status","1","1","0"
"4692","93.553712349","ipcas_21:73:27","149","1","87","TIED13PROT/LLN0$Alarm","1","",""
"4693","93.553713164","ipcas_21:73:27","201","1","87","TIED13MEAS/LLN0$Measurement","64","62","60"
"4744","94.568844310","ipcas_21:73:27","149","1","88","TIED13CTRL/LLN0$Status","1","1","0"
"4745","94.568847405","ipcas_21:73:27","149","1","88","TIED13PROT/LLN0$Alarm","1","",""
"4746","94.568847805","ipcas_21:73:27","201","1","88","TIED13MEAS/LLN0$Measurement","59","62","62"
"4797","95.594121595","ipcas_21:73:27","149","1","89","TIED13CTRL/LLN0$Status","1","1","0"
"4798","95.594405566","ipcas_21:73:27","149","1","89","TIED13PROT/LLN0$Alarm","1","",""
"4799","95.594795695","ipcas_21:73:27","201","1","89","TIED13MEAS/LLN0$Measurement","60","61","62"
"4850","96.641971163","ipcas_21:73:27","149","1","90","TIED13CTRL/LLN0$Status","1","1","0"
"4851","96.642160967","ipcas_21:73:27","149","1","90","TIED13PROT/LLN0$Alarm","1","",""
