"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"615","14.499495934","ipcas_21:73:28","146","1","11","LIED22PROT/LLN0$Alarm","1","",""
"616","14.499496597","ipcas_21:73:28","203","1","11","LIED22MEAS/LLN0$Measurement","350","349","350"
"668","15.525882704","ipcas_21:73:28","149","1","12","LIED22CTRL/LLN0$Status","1","1","0"
"669","15.525888246","ipcas_21:73:28","146","1","12","LIED22PROT/LLN0$Alarm","1","",""
"670","15.525889515","ipcas_21:73:28","203","1","12","LIED22MEAS/LLN0$Measurement","350","348","348"
"723","16.563022817","ipcas_21:73:28","149","1","13","LIED22CTRL/LLN0$Status","1","1","0"
"724","16.563027882","ipcas_21:73:28","146","1","13","LIED22PROT/LLN0$Alarm","1","",""
"725","16.563029171","ipcas_21:73:28","203","1","13","LIED22MEAS/LLN0$Measurement","350","347","350"
"776","17.607632804","ipcas_21:73:28","149","1","14","LIED22CTRL/LLN0$Status","1","1","0"
"777","17.607636906","ipcas_21:73:28","146","1","14","LIED22PROT/LLN0$Alarm","1","",""
"778","17.608097509","ipcas_21:73:28","203","1","14","LIED22MEAS/LLN0$Measurement","346","350","352"
"830","18.651537280","ipcas_21:73:28","149","1","15","LIED22CTRL/LLN0$Status","1","1","0"
"831","18.651871214","ipcas_21:73:28","146","1","15","LIED22PROT/LLN0$Alarm","1","",""
"832","18.651875433","ipcas_21:73:28","203","1","15","LIED22MEAS/LLN0$Measurement","204","210","210"
"884","19.683907324","ipcas_21:73:28","149","1","16","LIED22CTRL/LLN0$Status","1","1","0"
"885","19.683909209","ipcas_21:73:28","146","1","16","LIED22PROT/LLN0$Alarm","1","",""
"886","19.683910128","ipcas_21:73:28","203","1","16","LIED22MEAS/LLN0$Measurement","206","205","206"
"949","20.709829792","ipcas_21:73:28","149","1","17","LIED22CTRL/LLN0$Status","1","1","0"
"950","20.709830082","ipcas_21:73:28","146","1","17","LIED22PROT/LLN0$Alarm","1","",""
"951","20.709830344","ipcas_21:73:28","203","1","17","LIED22MEAS/LLN0$Measurement","206","204","206"
"1008","21.743149023","ipcas_21:73:28","149","1","18","LIED22CTRL/LLN0$Status","1","1","0"
"1009","21.743152240","ipcas_21:73:28","146","1","18","LIED22PROT/LLN0$Alarm","1","",""
"1010","21.743152792","ipcas_21:73:28","203","1","18","LIED22MEAS/LLN0$Measurement","204","206","208"
"1061","22.798093063","ipcas_21:73:28","149","1","19","LIED22CTRL/LLN0$Status","1","1","0"
"1062","22.798183758","ipcas_21:73:28","146","1","19","LIED22PROT/LLN0$Alarm","1","",""
"1063","22.798411275","ipcas_21:73:28","203","1","19","LIED22MEAS/LLN0$Measurement","203","206","206"
"1114","23.834726270","ipcas_21:73:28","149","1","20","LIED22CTRL/LLN0$Status","1","1","0"
"1115","23.834731966","ipcas_21:73:28","146","1","20","LIED22PROT/LLN0$Alarm","1","",""
"1116","23.834733456","ipcas_21:73:28","203","1","20","LIED22MEAS/LLN0$Measurement","211","203","206"
"1167","24.877128604","ipcas_21:73:28","149","1","21","LIED22CTRL/LLN0$Status","1","1","0"
"1168","24.877133980","ipcas_21:73:28","146","1","21","LIED22PROT/LLN0$Alarm","1","",""
"1169","24.877135006","ipcas_21:73:28","203","1","21","LIED22MEAS/LLN0$Measurement","206","206","209"
"1220","25.919005910","ipcas_21:73:28","149","1","22","LIED22CTRL/LLN0$Status","1","1","0"
"1221","25.919006293","ipcas_21:73:28","146","1","22","LIED22PROT/LLN0$Alarm","1","",""
"1222","25.919006670","ipcas_21:73:28","203","1","22","LIED22MEAS/LLN0$Measurement","203","204","208"
"1273","26.935431486","ipcas_21:73:28","149","1","23","LIED22CTRL/LLN0$Status","1","1","0"
"1274","26.935435963","ipcas_21:73:28","146","1","23","LIED22PROT/LLN0$Alarm","1","",""
"1275","26.935436815","ipcas_21:73:28","203","1","23","LIED22MEAS/LLN0$Measurement","207","206","202"
"1326","27.976083434","ipcas_21:73:28","149","1","24","LIED22CTRL/LLN0$Status","1","1","0"
"1327","27.976084777","ipcas_21:73:28","146","1","24","LIED22PROT/LLN0$Alarm","1","",""
"1328","27.976086962","ipcas_21:73:28","203","1","24","LIED22MEAS/LLN0$Measurement","208","207","209"
"1379","29.019189049","ipcas_21:73:28","149","1","25","LIED22CTRL/LLN0$Status","1","1","0"
"1380","29.019659955","ipcas_21:73:28","146","1","25","LIED22PROT/LLN0$Alarm","1","",""
"1381","29.020024850","ipcas_21:73:28","203","1","25","LIED22MEAS/LLN0$Measurement","206","210","202"
"1432","30.053043608","ipcas_21:73:28","149","1","26","LIED22CTRL/LLN0$Status","1","1","0"
"1433","30.053047273","ipcas_21:73:28","146","1","26","LIED22PROT/LLN0$Alarm","1","",""
"1434","30.053482201","ipcas_21:73:28","203","1","26","LIED22MEAS/LLN0$Measurement","206","210","202"
"1485","31.083426961","ipcas_21:73:28","149","1","27","LIED22CTRL/LLN0$Status","1","1","0"
"1486","31.083432069","ipcas_21:73:28","146","1","27","LIED22PROT/LLN0$Alarm","1","",""
"1487","31.083433125","ipcas_21:73:28","203","1","27","LIED22MEAS/LLN0$Measurement","201","208","206"
"1538","32.123790499","ipcas_21:73:28","149","1","28","LIED22CTRL/LLN0$Status","1","1","0"
"1539","32.160527268","ipcas_21:73:28","146","1","28","LIED22PROT/LLN0$Alarm","1","",""
"1540","32.160869800","ipcas_21:73:28","203","1","28","LIED22MEAS/LLN0$Measurement","208","206","205"
"1591","33.200153672","ipcas_21:73:28","149","1","29","LIED22CTRL/LLN0$Status","1","1","0"
"1592","33.200529815","ipcas_21:73:28","146","1","29","LIED22PROT/LLN0$Alarm","1","",""
"1593","33.200641792","ipcas_21:73:28","203","1","29","LIED22MEAS/LLN0$Measurement","206","202","210"
"1644","34.253637764","ipcas_21:73:28","149","1","30","LIED22CTRL/LLN0$Status","1","1","0"
"1645","34.254043737","ipcas_21:73:28","146","1","30","LIED22PROT/LLN0$Alarm","1","",""
"1646","34.254158150","ipcas_21:73:28","203","1","30","LIED22MEAS/LLN0$Measurement","206","206","203"
"1697","35.304568739","ipcas_21:73:28","149","1","31","LIED22CTRL/LLN0$Status","1","1","0"
"1698","35.304573172","ipcas_21:73:28","146","1","31","LIED22PROT/LLN0$Alarm","1","",""
"1699","35.304574069","ipcas_21:73:28","203","1","31","LIED22MEAS/LLN0$Measurement","211","202","210"
"1750","36.353848319","ipcas_21:73:28","149","1","32","LIED22CTRL/LLN0$Status","1","1","0"
"1751","36.353848745","ipcas_21:73:28","146","1","32","LIED22PROT/LLN0$Alarm","1","",""
"1752","36.353849344","ipcas_21:73:28","203","1","32","LIED22MEAS/LLN0$Measurement","206","202","206"
"1803","37.374926459","ipcas_21:73:28","149","1","33","LIED22CTRL/LLN0$Status","1","1","0"
"1804","37.375824231","ipcas_21:73:28","146","1","33","LIED22PROT/LLN0$Alarm","1","",""
"1805","37.375827392","ipcas_21:73:28","203","1","33","LIED22MEAS/LLN0$Measurement","207","208","206"
"1856","38.421113043","ipcas_21:73:28","149","1","34","LIED22CTRL/LLN0$Status","1","1","0"
"1857","38.421113635","ipcas_21:73:28","146","1","34","LIED22PROT/LLN0$Alarm","1","",""
"1858","38.421114150","ipcas_21:73:28","203","1","34","LIED22MEAS/LLN0$Measurement","208","206","206"
"1909","39.452467893","ipcas_21:73:28","149","1","35","LIED22CTRL/LLN0$Status","1","1","0"
"1910","39.453144118","ipcas_21:73:28","146","1","35","LIED22PROT/LLN0$Alarm","1","",""
"1911","39.453493615","ipcas_21:73:28","203","1","35","LIED22MEAS/LLN0$Measurement","202","210","202"
"1962","40.517353795","ipcas_21:73:28","149","1","36","LIED22CTRL/LLN0$Status","1","1","0"
"1963","40.517384623","ipcas_21:73:28","146","1","36","LIED22PROT/LLN0$Alarm","1","",""
"1964","40.517385565","ipcas_21:73:28","203","1","36","LIED22MEAS/LLN0$Measurement","206","206","201"
"2015","41.544389525","ipcas_21:73:28","149","1","37","LIED22CTRL/LLN0$Status","1","1","0"
"2016","41.544389858","ipcas_21:73:28","146","1","37","LIED22PROT/LLN0$Alarm","1","",""
"2017","41.544390272","ipcas_21:73:28","203","1","37","LIED22MEAS/LLN0$Measurement","206","206","210"
"2068","42.583556805","ipcas_21:73:28","149","1","38","LIED22CTRL/LLN0$Status","1","1","0"
"2069","42.583558895","ipcas_21:73:28","146","1","38","LIED22PROT/LLN0$Alarm","1","",""
"2070","42.583559336","ipcas_21:73:28","203","1","38","LIED22MEAS/LLN0$Measurement","208","207","206"
"2121","43.633506483","ipcas_21:73:28","149","1","39","LIED22CTRL/LLN0$Status","1","1","0"
"2122","43.633512287","ipcas_21:73:28","146","1","39","LIED22PROT/LLN0$Alarm","1","",""
"2123","43.633512849","ipcas_21:73:28","203","1","39","LIED22MEAS/LLN0$Measurement","204","206","204"
"2174","44.660289013","ipcas_21:73:28","149","1","40","LIED22CTRL/LLN0$Status","1","1","0"
"2175","44.660461377","ipcas_21:73:28","146","1","40","LIED22PROT/LLN0$Alarm","1","",""
"2176","44.660464236","ipcas_21:73:28","203","1","40","LIED22MEAS/LLN0$Measurement","206","211","204"
"2227","45.688754829","ipcas_21:73:28","149","1","41","LIED22CTRL/LLN0$Status","1","1","0"
"2228","45.688760963","ipcas_21:73:28","146","1","41","LIED22PROT/LLN0$Alarm","1","",""
"2229","45.688762712","ipcas_21:73:28","203","1","41","LIED22MEAS/LLN0$Measurement","209","204","210"
"2280","46.751732368","ipcas_21:73:28","149","1","42","LIED22CTRL/LLN0$Status","1","1","0"
"2281","46.751740379","ipcas_21:73:28","146","1","42","LIED22PROT/LLN0$Alarm","1","",""
"2282","46.751740966","ipcas_21:73:28","203","1","42","LIED22MEAS/LLN0$Measurement","206","206","207"
"2333","47.779785362","ipcas_21:73:28","149","1","43","LIED22CTRL/LLN0$Status","1","1","0"
"2334","47.779785698","ipcas_21:73:28","146","1","43","LIED22PROT/LLN0$Alarm","1","",""
"2335","47.779786047","ipcas_21:73:28","203","1","43","LIED22MEAS/LLN0$Measurement","207","207","209"
"2386","48.811611958","ipcas_21:73:28","149","1","44","LIED22CTRL/LLN0$Status","1","1","0"
"2387","48.811617842","ipcas_21:73:28","146","1","44","LIED22PROT/LLN0$Alarm","1","",""
"2388","48.811619194","ipcas_21:73:28","203","1","44","LIED22MEAS/LLN0$Measurement","206","208","206"
"2439","49.856416053","ipcas_21:73:28","149","1","45","LIED22CTRL/LLN0$Status","1","1","0"
"2440","49.856419247","ipcas_21:73:28","146","1","45","LIED22PROT/LLN0$Alarm","1","",""
"2441","49.856690192","ipcas_21:73:28","203","1","45","LIED22MEAS/LLN0$Measurement","205","206","207"
"2492","50.888887132","ipcas_21:73:28","149","1","46","LIED22CTRL/LLN0$Status","1","1","0"
"2493","50.888887721","ipcas_21:73:28","146","1","46","LIED22PROT/LLN0$Alarm","1","",""
"2494","50.888888113","ipcas_21:73:28","203","1","46","LIED22MEAS/LLN0$Measurement","206","204","205"
"2545","51.938674531","ipcas_21:73:28","149","1","47","LIED22CTRL/LLN0$Status","1","1","0"
"2546","51.938674871","ipcas_21:73:28","146","1","47","LIED22PROT/LLN0$Alarm","1","",""
"2547","51.938675315","ipcas_21:73:28","203","1","47","LIED22MEAS/LLN0$Measurement","206","206","202"
"2598","52.976721783","ipcas_21:73:28","149","1","48","LIED22CTRL/LLN0$Status","1","1","0"
"2599","52.976731303","ipcas_21:73:28","146","1","48","LIED22PROT/LLN0$Alarm","1","",""
"2600","52.976731977","ipcas_21:73:28","203","1","48","LIED22MEAS/LLN0$Measurement","206","205","210"
"2651","54.021153200","ipcas_21:73:28","149","1","49","LIED22CTRL/LLN0$Status","1","1","0"
"2652","54.021159465","ipcas_21:73:28","146","1","49","LIED22PROT/LLN0$Alarm","1","",""
"2653","54.021160682","ipcas_21:73:28","203","1","49","LIED22MEAS/LLN0$Measurement","208","202","202"
"2704","55.059473415","ipcas_21:73:28","149","1","50","LIED22CTRL/LLN0$Status","1","1","0"
"2705","55.059473809","ipcas_21:73:28","146","1","50","LIED22PROT/LLN0$Alarm","1","",""
"2706","55.059474127","ipcas_21:73:28","203","1","50","LIED22MEAS/LLN0$Measurement","206","206","209"
"2757","56.087712070","ipcas_21:73:28","149","1","51","LIED22CTRL/LLN0$Status","1","1","0"
"2758","56.088146581","ipcas_21:73:28","146","1","51","LIED22PROT/LLN0$Alarm","1","",""
"2759","56.088630427","ipcas_21:73:28","203","1","51","LIED22MEAS/LLN0$Measurement","210","206","206"
"2810","57.141940023","ipcas_21:73:28","149","1","52","LIED22CTRL/LLN0$Status","1","1","0"
"2811","57.142384634","ipcas_21:73:28","146","1","52","LIED22PROT/LLN0$Alarm","1","",""
"2812","57.142709743","ipcas_21:73:28","203","1","52","LIED22MEAS/LLN0$Measurement","209","206","211"
"2863","58.193104133","ipcas_21:73:28","149","1","53","LIED22CTRL/LLN0$Status","1","1","0"
"2864","58.193112703","ipcas_21:73:28","146","1","53","LIED22PROT/LLN0$Alarm","1","",""
"2865","58.193113928","ipcas_21:73:28","203","1","53","LIED22MEAS/LLN0$Measurement","206","204","206"
"2916","59.214701967","ipcas_21:73:28","149","1","54","LIED22CTRL/LLN0$Status","1","1","0"
"2917","59.214707356","ipcas_21:73:28","146","1","54","LIED22PROT/LLN0$Alarm","1","",""
"2918","59.214995848","ipcas_21:73:28","203","1","54","LIED22MEAS/LLN0$Measurement","206","203","206"
"2969","60.252186742","ipcas_21:73:28","149","1","55","LIED22CTRL/LLN0$Status","1","1","0"
"2970","60.252657700","ipcas_21:73:28","146","1","55","LIED22PROT/LLN0$Alarm","1","",""
"2971","60.253037917","ipcas_21:73:28","203","1","55","LIED22MEAS/LLN0$Measurement","210","204","205"
"3022","61.317397465","ipcas_21:73:28","149","1","56","LIED22CTRL/LLN0$Status","1","1","0"
"3023","61.317453277","ipcas_21:73:28","146","1","56","LIED22PROT/LLN0$Alarm","1","",""
"3024","61.318505343","ipcas_21:73:28","203","1","56","LIED22MEAS/LLN0$Measurement","207","201","206"
"3075","62.374478470","ipcas_21:73:28","149","1","57","LIED22CTRL/LLN0$Status","1","1","0"
"3076","62.374483521","ipcas_21:73:28","146","1","57","LIED22PROT/LLN0$Alarm","1","",""
"3077","62.374485249","ipcas_21:73:28","203","1","57","LIED22MEAS/LLN0$Measurement","206","211","206"
"3128","63.405091277","ipcas_21:73:28","149","1","58","LIED22CTRL/LLN0$Status","1","1","0"
"3129","63.405092284","ipcas_21:73:28","146","1","58","LIED22PROT/LLN0$Alarm","1","",""
"3130","63.405092880","ipcas_21:73:28","203","1","58","LIED22MEAS/LLN0$Measurement","202","206","209"
"3181","64.431428290","ipcas_21:73:28","149","1","59","LIED22CTRL/LLN0$Status","1","1","0"
"3182","64.431436619","ipcas_21:73:28","146","1","59","LIED22PROT/LLN0$Alarm","1","",""
"3183","64.431437871","ipcas_21:73:28","203","1","59","LIED22MEAS/LLN0$Measurement","208","209","204"
"3234","65.474116303","ipcas_21:73:28","149","1","60","LIED22CTRL/LLN0$Status","1","1","0"
"3235","65.474123853","ipcas_21:73:28","146","1","60","LIED22PROT/LLN0$Alarm","1","",""
"3236","65.474125103","ipcas_21:73:28","203","1","60","LIED22MEAS/LLN0$Measurement","206","206","206"
"3287","66.520110408","ipcas_21:73:28","149","1","61","LIED22CTRL/LLN0$Status","1","1","0"
"3288","66.520116245","ipcas_21:73:28","146","1","61","LIED22PROT/LLN0$Alarm","1","",""
"3289","66.520117364","ipcas_21:73:28","203","1","61","LIED22MEAS/LLN0$Measurement","206","205","205"
"3340","67.559709056","ipcas_21:73:28","149","1","62","LIED22CTRL/LLN0$Status","1","1","0"
"3341","67.560064556","ipcas_21:73:28","146","1","62","LIED22PROT/LLN0$Alarm","1","",""
"3342","67.560439471","ipcas_21:73:28","203","1","62","LIED22MEAS/LLN0$Measurement","208","203","209"
"3393","68.611331320","ipcas_21:73:28","149","1","63","LIED22CTRL/LLN0$Status","1","1","0"
"3394","68.611331740","ipcas_21:73:28","146","1","63","LIED22PROT/LLN0$Alarm","1","",""
"3395","68.611332354","ipcas_21:73:28","203","1","63","LIED22MEAS/LLN0$Measurement","206","206","206"
"3446","69.652439973","ipcas_21:73:28","149","1","64","LIED22CTRL/LLN0$Status","1","1","0"
"3447","69.652440394","ipcas_21:73:28","146","1","64","LIED22PROT/LLN0$Alarm","1","",""
"3448","69.652440748","ipcas_21:73:28","203","1","64","LIED22MEAS/LLN0$Measurement","202","206","209"
"3499","70.675565280","ipcas_21:73:28","149","1","65","LIED22CTRL/LLN0$Status","1","1","0"
"3500","70.675569797","ipcas_21:73:28","146","1","65","LIED22PROT/LLN0$Alarm","1","",""
"3501","70.675570243","ipcas_21:73:28","203","1","65","LIED22MEAS/LLN0$Measurement","203","202","206"
"3552","71.728763403","ipcas_21:73:28","149","1","66","LIED22CTRL/LLN0$Status","1","1","0"
"3553","71.729107293","ipcas_21:73:28","146","1","66","LIED22PROT/LLN0$Alarm","1","",""
"3554","71.729478216","ipcas_21:73:28","203","1","66","LIED22MEAS/LLN0$Measurement","209","207","206"
"3605","72.763708035","ipcas_21:73:28","149","1","67","LIED22CTRL/LLN0$Status","1","1","0"
"3606","72.765292520","ipcas_21:73:28","146","1","67","LIED22PROT/LLN0$Alarm","1","",""
"3607","72.765298066","ipcas_21:73:28","203","1","67","LIED22MEAS/LLN0$Measurement","206","205","206"
"3658","73.809698775","ipcas_21:73:28","149","1","68","LIED22CTRL/LLN0$Status","1","1","0"
"3659","73.810341358","ipcas_21:73:28","146","1","68","LIED22PROT/LLN0$Alarm","1","",""
"3660","73.817925791","ipcas_21:73:28","203","1","68","LIED22MEAS/LLN0$Measurement","210","207","206"
"3729","74.868101836","ipcas_21:73:28","149","1","69","LIED22CTRL/LLN0$Status","1","1","0"
"3730","74.868102698","ipcas_21:73:28","146","1","69","LIED22PROT/LLN0$Alarm","1","",""
"3732","74.868104770","ipcas_21:73:28","203","1","69","LIED22MEAS/LLN0$Measurement","210","208","210"
"3782","75.904434797","ipcas_21:73:28","149","1","70","LIED22CTRL/LLN0$Status","1","1","0"
"3783","75.904435452","ipcas_21:73:28","146","1","70","LIED22PROT/LLN0$Alarm","1","",""
"3784","75.904436043","ipcas_21:73:28","203","1","70","LIED22MEAS/LLN0$Measurement","206","206","203"
"3835","76.975902364","ipcas_21:73:28","149","1","71","LIED22CTRL/LLN0$Status","1","1","0"
"3838","76.975914376","ipcas_21:73:28","146","1","71","LIED22PROT/LLN0$Alarm","1","",""
"3840","76.975915380","ipcas_21:73:28","203","1","71","LIED22MEAS/LLN0$Measurement","204","209","209"
"3882","78.015805804","ipcas_21:73:28","149","1","72","LIED22CTRL/LLN0$Status","1","1","0"
"3883","78.015806223","ipcas_21:73:28","146","1","72","LIED22PROT/LLN0$Alarm","1","",""
"3884","78.015806829","ipcas_21:73:28","203","1","72","LIED22MEAS/LLN0$Measurement","207","206","209"
"3923","79.024854368","ipcas_21:73:28","149","1","73","LIED22CTRL/LLN0$Status","1","1","0"
"3924","79.024862686","ipcas_21:73:28","146","1","73","LIED22PROT/LLN0$Alarm","1","",""
"3925","79.024863600","ipcas_21:73:28","203","1","73","LIED22MEAS/LLN0$Measurement","206","206","204"
"3988","80.081423386","ipcas_21:73:28","149","1","74","LIED22CTRL/LLN0$Status","1","1","0"
"3989","80.081424376","ipcas_21:73:28","146","1","74","LIED22PROT/LLN0$Alarm","1","",""
"3990","80.081424756","ipcas_21:73:28","203","1","74","LIED22MEAS/LLN0$Measurement","206","202","206"
"4031","81.105277992","ipcas_21:73:28","149","1","75","LIED22CTRL/LLN0$Status","1","1","0"
"4033","81.105280878","ipcas_21:73:28","146","1","75","LIED22PROT/LLN0$Alarm","1","",""
"4034","81.105281831","ipcas_21:73:28","203","1","75","LIED22MEAS/LLN0$Measurement","206","209","209"
"4088","82.184960577","ipcas_21:73:28","149","1","76","LIED22CTRL/LLN0$Status","1","1","0"
"4089","82.184966180","ipcas_21:73:28","146","1","76","LIED22PROT/LLN0$Alarm","1","",""
"4090","82.184967225","ipcas_21:73:28","203","1","76","LIED22MEAS/LLN0$Measurement","208","206","205"
"4135","83.219146002","ipcas_21:73:28","149","1","77","LIED22CTRL/LLN0$Status","1","1","0"
"4136","83.219807568","ipcas_21:73:28","146","1","77","LIED22PROT/LLN0$Alarm","1","",""
"4140","83.219816589","ipcas_21:73:28","203","1","77","LIED22MEAS/LLN0$Measurement","206","202","206"
"4211","84.289921695","ipcas_21:73:28","149","1","78","LIED22CTRL/LLN0$Status","1","1","0"
"4212","84.289922262","ipcas_21:73:28","146","1","78","LIED22PROT/LLN0$Alarm","1","",""
"4213","84.289925924","ipcas_21:73:28","203","1","78","LIED22MEAS/LLN0$Measurement","206","207","206"
"4264","85.336906400","ipcas_21:73:28","149","1","79","LIED22CTRL/LLN0$Status","1","1","0"
"4265","85.337274628","ipcas_21:73:28","146","1","79","LIED22PROT/LLN0$Alarm","1","",""
"4266","85.337277661","ipcas_21:73:28","203","1","79","LIED22MEAS/LLN0$Measurement","207","206","206"
"4317","86.353104387","ipcas_21:73:28","149","1","80","LIED22CTRL/LLN0$Status","1","1","0"
"4318","86.353107748","ipcas_21:73:28","146","1","80","LIED22PROT/LLN0$Alarm","1","",""
"4319","86.353108252","ipcas_21:73:28","203","1","80","LIED22MEAS/LLN0$Measurement","203","205","207"
"4370","87.370582883","ipcas_21:73:28","149","1","81","LIED22CTRL/LLN0$Status","1","1","0"
"4371","87.370766108","ipcas_21:73:28","146","1","81","LIED22PROT/LLN0$Alarm","1","",""
"4372","87.370769370","ipcas_21:73:28","203","1","81","LIED22MEAS/LLN0$Measurement","208","203","201"
"4423","88.421061221","ipcas_21:73:28","149","1","82","LIED22CTRL/LLN0$Status","1","1","0"
"4424","88.421070730","ipcas_21:73:28","146","1","82","LIED22PROT/LLN0$Alarm","1","",""
"4425","88.421072056","ipcas_21:73:28","203","1","82","LIED22MEAS/LLN0$Measurement","204","206","205"
"4476","89.467984864","ipcas_21:73:28","149","1","83","LIED22CTRL/LLN0$Status","1","1","0"
"4477","89.467990749","ipcas_21:73:28","146","1","83","LIED22PROT/LLN0$Alarm","1","",""
"4478","89.467991143","ipcas_21:73:28","203","1","83","LIED22MEAS/LLN0$Measurement","206","205","206"
"4529","90.490841460","ipcas_21:73:28","149","1","84","LIED22CTRL/LLN0$Status","1","1","0"
"4530","90.490845754","ipcas_21:73:28","146","1","84","LIED22PROT/LLN0$Alarm","1","",""
"4531","90.490846372","ipcas_21:73:28","203","1","84","LIED22MEAS/LLN0$Measurement","208","210","209"
"4582","91.517799349","ipcas_21:73:28","149","1","85","LIED22CTRL/LLN0$Status","1","1","0"
"4583","91.517803815","ipcas_21:73:28","146","1","85","LIED22PROT/LLN0$Alarm","1","",""
"4584","91.517804691","ipcas_21:73:28","203","1","85","LIED22MEAS/LLN0$Measurement","206","206","205"
"4635","92.533242171","ipcas_21:73:28","149","1","86","LIED22CTRL/LLN0$Status","1","1","0"
"4636","92.533245949","ipcas_21:73:28","146","1","86","LIED22PROT/LLN0$Alarm","1","",""
"4637","92.533246767","ipcas_21:73:28","203","1","86","LIED22MEAS/LLN0$Measurement","206","207","201"
"4688","93.550822233","ipcas_21:73:28","149","1","87","LIED22CTRL/LLN0$Status","1","1","0"
"4689","93.550826446","ipcas_21:73:28","146","1","87","LIED22PROT/LLN0$Alarm","1","",""
"4690","93.550827256","ipcas_21:73:28","203","1","87","LIED22MEAS/LLN0$Measurement","210","211","206"
"4741","94.566863399","ipcas_21:73:28","149","1","88","LIED22CTRL/LLN0$Status","1","1","0"
"4742","94.567013279","ipcas_21:73:28","146","1","88","LIED22PROT/LLN0$Alarm","1","",""
"4743","94.567150965","ipcas_21:73:28","203","1","88","LIED22MEAS/LLN0$Measurement","202","210","210"
"4794","95.591806763","ipcas_21:73:28","149","1","89","LIED22CTRL/LLN0$Status","1","1","0"
"4795","95.591810064","ipcas_21:73:28","146","1","89","LIED22PROT/LLN0$Alarm","1","",""
"4796","95.592871306","ipcas_21:73:28","203","1","89","LIED22MEAS/LLN0$Measurement","205","206","206"
"4847","96.640182690","ipcas_21:73:28","149","1","90","LIED22CTRL/LLN0$Status","1","1","0"
"4848","96.640530728","ipcas_21:73:28","146","1","90","LIED22PROT/LLN0$Alarm","1","",""
