Source,Length,stNum,sqNum,Data,goID,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
ipcas_21:73:33,146,3,10,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.1664253369999997,0.0,1.0,0,0.0,0.0,0.0,311.3333333333333,Fault
ipcas_21:73:33,188,3,10,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.1664260859999978,0.0,1.0,0,0.0,0.0,0.0,311.3333333333333,Fault
ipcas_21:73:33,149,3,11,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0289393320000002,0.0,1.0,0,0.0,0.0,0.0,312.0,Fault
ipcas_21:73:33,146,3,11,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.028939556000001,0.0,1.0,0,0.0,0.0,0.0,312.0,Fault
ipcas_21:73:33,188,3,11,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0296399049999998,0.0,1.0,0,0.0,0.0,0.0,312.0,Fault
ipcas_21:73:33,149,3,12,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0406032740000022,0.0,1.0,0,0.0,0.0,0.0,311.0,Fault
ipcas_21:73:33,146,3,12,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.040603566999998,0.0,1.0,0,0.0,0.0,0.0,311.0,Fault
ipcas_21:73:33,188,3,12,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0399025700000024,0.0,1.0,0,0.0,0.0,0.0,311.0,Fault
ipcas_21:73:33,149,3,13,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0210508029999978,0.0,1.0,0,0.0,0.0,0.0,312.6666666666667,Fault
ipcas_21:73:33,146,3,13,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0210514560000021,0.0,1.0,0,0.0,0.0,0.0,312.6666666666667,Fault
ipcas_21:73:33,188,3,13,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0210515529999995,0.0,1.0,0,0.0,0.0,0.0,312.6666666666667,Fault
ipcas_21:73:33,149,3,14,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.042853270000002,0.0,1.0,0,0.0,0.0,0.0,312.3333333333333,Fault
ipcas_21:73:33,146,3,14,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.042852718999999,0.0,1.0,0,0.0,0.0,0.0,312.3333333333333,Fault
ipcas_21:73:33,188,3,14,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0428525610000001,0.0,1.0,0,0.0,0.0,0.0,312.3333333333333,Fault
ipcas_21:73:33,149,3,15,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.045408069999997,0.0,1.0,0,0.0,0.0,0.0,312.0,Fault
ipcas_21:73:33,146,3,15,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.045407217000001,0.0,1.0,0,0.0,0.0,0.0,312.0,Fault
ipcas_21:73:33,188,3,15,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.045407719,0.0,1.0,0,0.0,0.0,0.0,312.0,Fault
ipcas_21:73:33,149,3,16,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0255534350000026,0.0,1.0,0,0.0,0.0,0.0,316.0,Fault
ipcas_21:73:33,146,3,16,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0255515419999988,0.0,1.0,0,0.0,0.0,0.0,316.0,Fault
ipcas_21:73:33,188,3,16,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0255506140000001,0.0,1.0,0,0.0,0.0,0.0,316.0,Fault
ipcas_21:73:33,149,3,17,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0197449909999996,0.0,1.0,0,0.0,0.0,0.0,313.3333333333333,Fault
ipcas_21:73:33,146,3,17,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0197464399999987,0.0,1.0,0,0.0,0.0,0.0,313.3333333333333,Fault
ipcas_21:73:33,188,3,17,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0197468769999993,0.0,1.0,0,0.0,0.0,0.0,313.3333333333333,Fault
ipcas_21:73:33,149,3,18,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0479252700000004,0.0,1.0,0,0.0,0.0,0.0,312.3333333333333,Fault
ipcas_21:73:33,146,3,18,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0479267030000017,0.0,1.0,0,0.0,0.0,0.0,312.3333333333333,Fault
ipcas_21:73:33,188,3,18,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.047927328,0.0,1.0,0,0.0,0.0,0.0,312.3333333333333,Fault
ipcas_21:73:33,149,3,19,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.023971066999998,0.0,1.0,0,0.0,0.0,0.0,314.6666666666667,Fault
ipcas_21:73:33,146,3,19,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0239706730000009,0.0,1.0,0,0.0,0.0,0.0,314.6666666666667,Fault
ipcas_21:73:33,188,3,19,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0248553309999977,0.0,1.0,0,0.0,0.0,0.0,314.6666666666667,Fault
ipcas_21:73:33,149,3,20,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0495103639999996,0.0,1.0,0,0.0,0.0,0.0,312.6666666666667,Fault
ipcas_21:73:33,146,3,20,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0495105139999978,0.0,1.0,0,0.0,0.0,0.0,312.6666666666667,Fault
ipcas_21:73:33,188,3,20,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0492212890000019,0.0,1.0,0,0.0,0.0,0.0,312.6666666666667,Fault
ipcas_21:73:33,149,3,21,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0430880350000038,0.0,1.0,0,0.0,0.0,0.0,313.3333333333333,Fault
ipcas_21:73:33,146,3,21,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0431106340000014,0.0,1.0,0,0.0,0.0,0.0,313.3333333333333,Fault
ipcas_21:73:33,188,3,21,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0425154879999994,0.0,1.0,0,0.0,0.0,0.0,313.3333333333333,Fault
ipcas_21:73:33,149,3,22,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0281067809999982,0.0,1.0,0,0.0,0.0,0.0,315.3333333333333,Fault
ipcas_21:73:33,146,3,22,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0280826150000024,0.0,1.0,0,0.0,0.0,0.0,315.3333333333333,Fault
ipcas_21:73:33,188,3,22,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0306230050000025,0.0,1.0,0,0.0,0.0,0.0,315.3333333333333,Fault
ipcas_21:73:33,149,3,23,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0526260330000028,0.0,1.0,0,0.0,0.0,0.0,316.3333333333333,Fault
ipcas_21:73:33,146,3,23,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0526283889999988,0.0,1.0,0,0.0,0.0,0.0,316.3333333333333,Fault
ipcas_21:73:33,188,3,23,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0500874549999963,0.0,1.0,0,0.0,0.0,0.0,316.3333333333333,Fault
ipcas_21:73:33,149,3,24,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0437111709999982,0.0,1.0,0,0.0,0.0,0.0,315.0,Fault
ipcas_21:73:33,146,3,24,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0437115049999974,0.0,1.0,0,0.0,0.0,0.0,315.0,Fault
ipcas_21:73:33,188,3,24,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0437113400000015,0.0,1.0,0,0.0,0.0,0.0,315.0,Fault
ipcas_21:73:33,149,3,25,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0390061219999964,0.0,1.0,0,0.0,0.0,0.0,315.3333333333333,Fault
ipcas_21:73:33,146,3,25,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.039642857000004,0.0,1.0,0,0.0,0.0,0.0,315.3333333333333,Fault
ipcas_21:73:33,188,3,25,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0401594009999968,0.0,1.0,0,0.0,0.0,0.0,315.3333333333333,Fault
ipcas_21:73:33,149,3,26,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0312915069999988,0.0,1.0,0,0.0,0.0,0.0,316.3333333333333,Fault
ipcas_21:73:33,146,3,26,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0306546650000001,0.0,1.0,0,0.0,0.0,0.0,316.3333333333333,Fault
ipcas_21:73:33,188,3,26,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0301380820000006,0.0,1.0,0,0.0,0.0,0.0,316.3333333333333,Fault
ipcas_21:73:33,149,3,27,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0427256060000047,0.0,1.0,0,0.0,0.0,0.0,319.0,Fault
ipcas_21:73:33,146,3,27,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0427257969999957,0.0,1.0,0,0.0,0.0,0.0,319.0,Fault
ipcas_21:73:33,188,3,27,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.043081831000002,0.0,1.0,0,0.0,0.0,0.0,319.0,Fault
ipcas_21:73:33,149,3,28,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0298054479999976,0.0,1.0,0,0.0,0.0,0.0,317.3333333333333,Fault
ipcas_21:73:33,146,3,28,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0298060360000036,0.0,1.0,0,0.0,0.0,0.0,317.3333333333333,Fault
ipcas_21:73:33,188,3,28,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0294508799999988,0.0,1.0,0,0.0,0.0,0.0,317.3333333333333,Fault
ipcas_21:73:33,149,3,29,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.021173435999998,0.0,1.0,0,0.0,0.0,0.0,319.3333333333333,Fault
ipcas_21:73:33,146,3,29,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0211733749999965,0.0,1.0,0,0.0,0.0,0.0,319.3333333333333,Fault
ipcas_21:73:33,188,3,29,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0211724870000012,0.0,1.0,0,0.0,0.0,0.0,319.3333333333333,Fault
ipcas_21:73:33,149,3,30,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0225448250000042,0.0,1.0,0,0.0,0.0,0.0,315.6666666666667,Fault
ipcas_21:73:33,146,3,30,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0236487069999995,0.0,1.0,0,0.0,0.0,0.0,315.6666666666667,Fault
ipcas_21:73:33,188,3,30,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0236554519999999,0.0,1.0,0,0.0,0.0,0.0,315.6666666666667,Fault
ipcas_21:73:33,149,3,31,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.034994239999996,0.0,1.0,0,0.0,0.0,0.0,317.0,Fault
ipcas_21:73:33,146,3,31,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.033888718,0.0,1.0,0,0.0,0.0,0.0,317.0,Fault
ipcas_21:73:33,188,3,31,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0342586639999993,0.0,1.0,0,0.0,0.0,0.0,317.0,Fault
ipcas_21:73:33,149,3,32,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0275054960000034,0.0,1.0,0,0.0,0.0,0.0,319.3333333333333,Fault
ipcas_21:73:33,146,3,32,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0285382110000043,0.0,1.0,0,0.0,0.0,0.0,319.3333333333333,Fault
ipcas_21:73:33,188,3,32,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.028166333999998,0.0,1.0,0,0.0,0.0,0.0,319.3333333333333,Fault
ipcas_21:73:33,149,3,33,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.026371024999996,0.0,1.0,0,0.0,0.0,0.0,320.3333333333333,Fault
ipcas_21:73:33,146,3,33,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0269981959999939,0.0,1.0,0,0.0,0.0,0.0,320.3333333333333,Fault
ipcas_21:73:33,188,3,33,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0269988480000052,0.0,1.0,0,0.0,0.0,0.0,320.3333333333333,Fault
ipcas_21:73:33,149,3,34,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.034083324000001,0.0,1.0,0,0.0,0.0,0.0,319.0,Fault
ipcas_21:73:33,146,3,34,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0324246280000011,0.0,1.0,0,0.0,0.0,0.0,319.0,Fault
ipcas_21:73:33,188,3,34,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0324192449999998,0.0,1.0,0,0.0,0.0,0.0,319.0,Fault
ipcas_21:73:33,149,3,35,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.026006952000003,0.0,1.0,0,0.0,0.0,0.0,319.0,Fault
ipcas_21:73:33,146,3,35,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0260069409999986,0.0,1.0,0,0.0,0.0,0.0,319.0,Fault
ipcas_21:73:33,188,3,35,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.026175133999999,0.0,1.0,0,0.0,0.0,0.0,319.0,Fault
ipcas_21:73:33,149,3,36,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0565300390000019,0.0,1.0,0,0.0,0.0,0.0,317.6666666666667,Fault
ipcas_21:73:33,146,3,36,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0565298320000025,0.0,1.0,0,0.0,0.0,0.0,317.6666666666667,Fault
ipcas_21:73:33,188,3,36,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0563614920000006,0.0,1.0,0,0.0,0.0,0.0,317.6666666666667,Fault
ipcas_21:73:33,149,3,37,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0319700559999987,0.0,1.0,0,0.0,0.0,0.0,321.0,Fault
ipcas_21:73:33,146,3,37,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0319704600000037,0.0,1.0,0,0.0,0.0,0.0,321.0,Fault
ipcas_21:73:33,188,3,37,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0319710180000001,0.0,1.0,0,0.0,0.0,0.0,321.0,Fault
ipcas_21:73:33,149,3,38,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0512305399999988,0.0,1.0,0,0.0,0.0,0.0,320.0,Fault
ipcas_21:73:33,146,3,38,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0512302429999991,0.0,1.0,0,0.0,0.0,0.0,320.0,Fault
ipcas_21:73:33,188,3,38,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0512297349999997,0.0,1.0,0,0.0,0.0,0.0,320.0,Fault
ipcas_21:73:33,149,3,39,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0344586339999964,0.0,1.0,0,0.0,0.0,0.0,321.6666666666667,Fault
ipcas_21:73:33,146,3,39,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0344588279999982,0.0,1.0,0,0.0,0.0,0.0,321.6666666666667,Fault
ipcas_21:73:33,188,3,39,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.034458837999999,0.0,1.0,0,0.0,0.0,0.0,321.6666666666667,Fault
ipcas_21:73:33,149,3,40,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0374016980000036,0.0,1.0,0,0.0,0.0,0.0,321.3333333333333,Fault
ipcas_21:73:33,146,3,40,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0373990340000034,0.0,1.0,0,0.0,0.0,0.0,321.3333333333333,Fault
ipcas_21:73:33,188,3,40,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0373984679999992,0.0,1.0,0,0.0,0.0,0.0,321.3333333333333,Fault
ipcas_21:73:33,149,3,41,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0116924490000017,0.0,1.0,0,0.0,0.0,0.0,321.0,Fault
ipcas_21:73:33,146,3,41,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0116943249999935,0.0,1.0,0,0.0,0.0,0.0,321.0,Fault
ipcas_21:73:33,188,3,41,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0116947670000016,0.0,1.0,0,0.0,0.0,0.0,321.0,Fault
ipcas_21:73:33,149,3,42,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.029803998999995,0.0,1.0,0,0.0,0.0,0.0,322.0,Fault
ipcas_21:73:33,146,3,42,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0298055180000034,0.0,1.0,0,0.0,0.0,0.0,322.0,Fault
ipcas_21:73:33,188,3,42,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0298063870000007,0.0,1.0,0,0.0,0.0,0.0,322.0,Fault
ipcas_21:73:33,149,3,43,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.048960129000001,0.0,1.0,0,0.0,0.0,0.0,322.0,Fault
ipcas_21:73:33,146,3,43,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.048981652000002,0.0,1.0,0,0.0,0.0,0.0,322.0,Fault
ipcas_21:73:33,188,3,43,"integer,integer,integer,integer,integer,integer,integer,integer,floating-point,floating-point",LIED10MEAS/LLN0$Measurement,1.0489809839999964,0.0,1.0,0,0.0,0.0,0.0,322.0,Fault
ipcas_21:73:33,149,3,44,"integer,integer,integer,integer,boolean",LIED10CTRL/LLN0$Status,1.0456246930000006,0.0,1.0,0,0.0,0.0,0.0,320.6666666666667,Fault
ipcas_21:73:33,146,3,44,"boolean,integer,boolean,boolean,boolean",LIED10PROT/LLN0$Alarm,1.0456018779999994,0.0,1.0,0,0.0,0.0,0.0,320.6666666666667,Fault
