"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"536","13.190523330","ipcas_21:73:19","146","1","9","LIED41PROT/LLN0$Alarm","1","",""
"537","13.190766940","ipcas_21:73:19","198","1","9","LIED41MEAS/LLN0$Measurement","375","365","367"
"588","14.212843085","ipcas_21:73:19","149","1","10","LIED41CTRL/LLN0$Status","1","1","0"
"589","14.212847257","ipcas_21:73:19","146","1","10","LIED41PROT/LLN0$Alarm","1","",""
"590","14.212848103","ipcas_21:73:19","198","1","10","LIED41MEAS/LLN0$Measurement","386","394","390"
"641","15.234600546","ipcas_21:73:19","149","1","11","LIED41CTRL/LLN0$Status","1","1","0"
"642","15.234854756","ipcas_21:73:19","146","1","11","LIED41PROT/LLN0$Alarm","1","",""
"643","15.234957373","ipcas_21:73:19","198","1","11","LIED41MEAS/LLN0$Measurement","391","388","387"
"696","16.266193387","ipcas_21:73:19","149","1","12","LIED41CTRL/LLN0$Status","1","1","0"
"697","16.266194342","ipcas_21:73:19","146","1","12","LIED41PROT/LLN0$Alarm","1","",""
"698","16.266195268","ipcas_21:73:19","198","1","12","LIED41MEAS/LLN0$Measurement","386","389","391"
"750","17.287354664","ipcas_21:73:19","149","1","13","LIED41CTRL/LLN0$Status","1","1","0"
"751","17.287476838","ipcas_21:73:19","146","1","13","LIED41PROT/LLN0$Alarm","1","",""
"752","17.287479330","ipcas_21:73:19","198","1","13","LIED41MEAS/LLN0$Measurement","390","390","389"
"804","18.355311840","ipcas_21:73:19","149","1","14","LIED41CTRL/LLN0$Status","1","1","0"
"805","18.355321455","ipcas_21:73:19","146","1","14","LIED41PROT/LLN0$Alarm","1","",""
"806","18.355322068","ipcas_21:73:19","198","1","14","LIED41MEAS/LLN0$Measurement","390","389","390"
"857","19.402161878","ipcas_21:73:19","149","1","15","LIED41CTRL/LLN0$Status","1","1","0"
"858","19.402167841","ipcas_21:73:19","146","1","15","LIED41PROT/LLN0$Alarm","1","",""
"859","19.402168924","ipcas_21:73:19","198","1","15","LIED41MEAS/LLN0$Measurement","370","371","375"
"911","20.444166394","ipcas_21:73:19","149","1","16","LIED41CTRL/LLN0$Status","1","1","0"
"912","20.444169620","ipcas_21:73:19","146","1","16","LIED41PROT/LLN0$Alarm","1","",""
"913","20.444170157","ipcas_21:73:19","198","1","16","LIED41MEAS/LLN0$Measurement","371","373","370"
"981","21.472987001","ipcas_21:73:19","149","1","17","LIED41CTRL/LLN0$Status","1","1","0"
"982","21.472993474","ipcas_21:73:19","146","1","17","LIED41PROT/LLN0$Alarm","1","",""
"983","21.472994005","ipcas_21:73:19","198","1","17","LIED41MEAS/LLN0$Measurement","370","371","371"
"1035","22.489451601","ipcas_21:73:19","149","1","18","LIED41CTRL/LLN0$Status","1","1","0"
"1036","22.489457685","ipcas_21:73:19","146","1","18","LIED41PROT/LLN0$Alarm","1","",""
"1037","22.493208508","ipcas_21:73:19","198","1","18","LIED41MEAS/LLN0$Measurement","365","365","372"
"1088","23.514817172","ipcas_21:73:19","149","1","19","LIED41CTRL/LLN0$Status","1","1","0"
"1089","23.514825312","ipcas_21:73:19","146","1","19","LIED41PROT/LLN0$Alarm","1","",""
"1090","23.514825712","ipcas_21:73:19","198","1","19","LIED41MEAS/LLN0$Measurement","365","367","367"
"1141","24.530520288","ipcas_21:73:19","149","1","20","LIED41CTRL/LLN0$Status","1","1","0"
"1142","24.530525647","ipcas_21:73:19","146","1","20","LIED41PROT/LLN0$Alarm","1","",""
"1143","24.530953165","ipcas_21:73:19","198","1","20","LIED41MEAS/LLN0$Measurement","368","369","374"
"1194","25.555511200","ipcas_21:73:19","149","1","21","LIED41CTRL/LLN0$Status","1","1","0"
"1195","25.555825024","ipcas_21:73:19","146","1","21","LIED41PROT/LLN0$Alarm","1","",""
"1196","25.556161209","ipcas_21:73:19","198","1","21","LIED41MEAS/LLN0$Measurement","367","371","374"
"1247","26.586128325","ipcas_21:73:19","149","1","22","LIED41CTRL/LLN0$Status","1","1","0"
"1248","26.586593630","ipcas_21:73:19","146","1","22","LIED41PROT/LLN0$Alarm","1","",""
"1249","26.586597887","ipcas_21:73:19","198","1","22","LIED41MEAS/LLN0$Measurement","373","367","374"
"1300","27.613301645","ipcas_21:73:19","149","1","23","LIED41CTRL/LLN0$Status","1","1","0"
"1301","27.614170474","ipcas_21:73:19","146","1","23","LIED41PROT/LLN0$Alarm","1","",""
"1302","27.614222239","ipcas_21:73:19","198","1","23","LIED41MEAS/LLN0$Measurement","371","368","371"
"1353","28.638104783","ipcas_21:73:19","149","1","24","LIED41CTRL/LLN0$Status","1","1","0"
"1354","28.638111525","ipcas_21:73:19","146","1","24","LIED41PROT/LLN0$Alarm","1","",""
"1355","28.638112634","ipcas_21:73:19","198","1","24","LIED41MEAS/LLN0$Measurement","374","367","371"
"1406","29.660558316","ipcas_21:73:19","149","1","25","LIED41CTRL/LLN0$Status","1","1","0"
"1407","29.660561918","ipcas_21:73:19","146","1","25","LIED41PROT/LLN0$Alarm","1","",""
"1408","29.660572219","ipcas_21:73:19","198","1","25","LIED41MEAS/LLN0$Measurement","372","368","369"
"1459","30.687506368","ipcas_21:73:19","149","1","26","LIED41CTRL/LLN0$Status","1","1","0"
"1460","30.687511757","ipcas_21:73:19","146","1","26","LIED41PROT/LLN0$Alarm","1","",""
"1461","30.687512713","ipcas_21:73:19","198","1","26","LIED41MEAS/LLN0$Measurement","375","369","369"
"1512","31.710493591","ipcas_21:73:19","149","1","27","LIED41CTRL/LLN0$Status","1","1","0"
"1513","31.710499450","ipcas_21:73:19","146","1","27","LIED41PROT/LLN0$Alarm","1","",""
"1514","31.710500055","ipcas_21:73:19","198","1","27","LIED41MEAS/LLN0$Measurement","374","366","372"
"1565","32.735301297","ipcas_21:73:19","149","1","28","LIED41CTRL/LLN0$Status","1","1","0"
"1566","32.735307735","ipcas_21:73:19","146","1","28","LIED41PROT/LLN0$Alarm","1","",""
"1567","32.735309259","ipcas_21:73:19","198","1","28","LIED41MEAS/LLN0$Measurement","371","366","373"
"1618","33.760686554","ipcas_21:73:19","149","1","29","LIED41CTRL/LLN0$Status","1","1","0"
"1619","33.760693290","ipcas_21:73:19","146","1","29","LIED41PROT/LLN0$Alarm","1","",""
"1620","33.760694887","ipcas_21:73:19","198","1","29","LIED41MEAS/LLN0$Measurement","371","374","367"
"1671","34.787725540","ipcas_21:73:19","149","1","30","LIED41CTRL/LLN0$Status","1","1","0"
"1672","34.788334969","ipcas_21:73:19","146","1","30","LIED41PROT/LLN0$Alarm","1","",""
"1673","34.788340081","ipcas_21:73:19","198","1","30","LIED41MEAS/LLN0$Measurement","372","371","367"
"1724","35.812909460","ipcas_21:73:19","149","1","31","LIED41CTRL/LLN0$Status","1","1","0"
"1725","35.812913843","ipcas_21:73:19","146","1","31","LIED41PROT/LLN0$Alarm","1","",""
"1726","35.812914399","ipcas_21:73:19","198","1","31","LIED41MEAS/LLN0$Measurement","368","374","374"
"1777","36.839222316","ipcas_21:73:19","149","1","32","LIED41CTRL/LLN0$Status","1","1","0"
"1778","36.839229121","ipcas_21:73:19","146","1","32","LIED41PROT/LLN0$Alarm","1","",""
"1779","36.839230234","ipcas_21:73:19","198","1","32","LIED41MEAS/LLN0$Measurement","371","368","369"
"1830","37.864069695","ipcas_21:73:19","149","1","33","LIED41CTRL/LLN0$Status","1","1","0"
"1831","37.864075836","ipcas_21:73:19","146","1","33","LIED41PROT/LLN0$Alarm","1","",""
"1832","37.864076808","ipcas_21:73:19","198","1","33","LIED41MEAS/LLN0$Measurement","366","375","365"
"1883","38.886761940","ipcas_21:73:19","149","1","34","LIED41CTRL/LLN0$Status","1","1","0"
"1884","38.886766574","ipcas_21:73:19","146","1","34","LIED41PROT/LLN0$Alarm","1","",""
"1885","38.886768151","ipcas_21:73:19","198","1","34","LIED41MEAS/LLN0$Measurement","372","369","375"
"1936","39.934859491","ipcas_21:73:19","149","1","35","LIED41CTRL/LLN0$Status","1","1","0"
"1937","39.934860029","ipcas_21:73:19","146","1","35","LIED41PROT/LLN0$Alarm","1","",""
"1938","39.934860554","ipcas_21:73:19","198","1","35","LIED41MEAS/LLN0$Measurement","369","368","374"
"1989","40.950172503","ipcas_21:73:19","149","1","36","LIED41CTRL/LLN0$Status","1","1","0"
"1990","40.950177775","ipcas_21:73:19","146","1","36","LIED41PROT/LLN0$Alarm","1","",""
"1991","40.950782950","ipcas_21:73:19","198","1","36","LIED41MEAS/LLN0$Measurement","366","365","366"
"2042","41.998164169","ipcas_21:73:19","149","1","37","LIED41CTRL/LLN0$Status","1","1","0"
"2043","41.998170096","ipcas_21:73:19","146","1","37","LIED41PROT/LLN0$Alarm","1","",""
"2044","41.998892260","ipcas_21:73:19","198","1","37","LIED41MEAS/LLN0$Measurement","372","368","371"
"2095","43.033211708","ipcas_21:73:19","149","1","38","LIED41CTRL/LLN0$Status","1","1","0"
"2096","43.033794609","ipcas_21:73:19","146","1","38","LIED41PROT/LLN0$Alarm","1","",""
"2097","43.034412695","ipcas_21:73:19","198","1","38","LIED41MEAS/LLN0$Measurement","371","369","371"
"2148","44.065094263","ipcas_21:73:19","149","1","39","LIED41CTRL/LLN0$Status","1","1","0"
"2149","44.065095173","ipcas_21:73:19","146","1","39","LIED41PROT/LLN0$Alarm","1","",""
"2150","44.065096135","ipcas_21:73:19","198","1","39","LIED41MEAS/LLN0$Measurement","371","365","372"
"2201","45.089601422","ipcas_21:73:19","149","1","40","LIED41CTRL/LLN0$Status","1","1","0"
"2202","45.089609378","ipcas_21:73:19","146","1","40","LIED41PROT/LLN0$Alarm","1","",""
"2203","45.089610231","ipcas_21:73:19","198","1","40","LIED41MEAS/LLN0$Measurement","373","366","366"
"2254","46.115759529","ipcas_21:73:19","149","1","41","LIED41CTRL/LLN0$Status","1","1","0"
"2255","46.115768162","ipcas_21:73:19","146","1","41","LIED41PROT/LLN0$Alarm","1","",""
"2256","46.115769321","ipcas_21:73:19","198","1","41","LIED41MEAS/LLN0$Measurement","368","367","365"
"2307","47.138766341","ipcas_21:73:19","149","1","42","LIED41CTRL/LLN0$Status","1","1","0"
"2308","47.138772258","ipcas_21:73:19","146","1","42","LIED41PROT/LLN0$Alarm","1","",""
"2309","47.138773969","ipcas_21:73:19","198","1","42","LIED41MEAS/LLN0$Measurement","367","369","370"
"2360","48.160171133","ipcas_21:73:19","149","1","43","LIED41CTRL/LLN0$Status","1","1","0"
"2361","48.160742597","ipcas_21:73:19","146","1","43","LIED41PROT/LLN0$Alarm","1","",""
"2362","48.162028674","ipcas_21:73:19","198","1","43","LIED41MEAS/LLN0$Measurement","375","370","374"
"2413","49.182287363","ipcas_21:73:19","149","1","44","LIED41CTRL/LLN0$Status","1","1","0"
"2414","49.182293664","ipcas_21:73:19","146","1","44","LIED41PROT/LLN0$Alarm","1","",""
"2415","49.182295207","ipcas_21:73:19","198","1","44","LIED41MEAS/LLN0$Measurement","365","370","374"
"2466","50.207108792","ipcas_21:73:19","149","1","45","LIED41CTRL/LLN0$Status","1","1","0"
"2467","50.207110226","ipcas_21:73:19","146","1","45","LIED41PROT/LLN0$Alarm","1","",""
"2468","50.207111094","ipcas_21:73:19","198","1","45","LIED41MEAS/LLN0$Measurement","370","371","371"
"2519","51.257259232","ipcas_21:73:19","149","1","46","LIED41CTRL/LLN0$Status","1","1","0"
"2520","51.257259791","ipcas_21:73:19","146","1","46","LIED41PROT/LLN0$Alarm","1","",""
"2521","51.257260531","ipcas_21:73:19","198","1","46","LIED41MEAS/LLN0$Measurement","371","371","367"
"2572","52.294758070","ipcas_21:73:19","149","1","47","LIED41CTRL/LLN0$Status","1","1","0"
"2573","52.294760914","ipcas_21:73:19","146","1","47","LIED41PROT/LLN0$Alarm","1","",""
"2574","52.294761434","ipcas_21:73:19","198","1","47","LIED41MEAS/LLN0$Measurement","373","365","369"
"2625","53.336374114","ipcas_21:73:19","149","1","48","LIED41CTRL/LLN0$Status","1","1","0"
"2626","53.336374563","ipcas_21:73:19","146","1","48","LIED41PROT/LLN0$Alarm","1","",""
"2627","53.336374863","ipcas_21:73:19","198","1","48","LIED41MEAS/LLN0$Measurement","373","367","366"
"2678","54.361026028","ipcas_21:73:19","149","1","49","LIED41CTRL/LLN0$Status","1","1","0"
"2679","54.361031888","ipcas_21:73:19","146","1","49","LIED41PROT/LLN0$Alarm","1","",""
"2680","54.361032971","ipcas_21:73:19","198","1","49","LIED41MEAS/LLN0$Measurement","368","371","372"
"2731","55.386162592","ipcas_21:73:19","149","1","50","LIED41CTRL/LLN0$Status","1","1","0"
"2732","55.386168268","ipcas_21:73:19","146","1","50","LIED41PROT/LLN0$Alarm","1","",""
"2733","55.386169331","ipcas_21:73:19","198","1","50","LIED41MEAS/LLN0$Measurement","374","368","367"
"2784","56.419926112","ipcas_21:73:19","149","1","51","LIED41CTRL/LLN0$Status","1","1","0"
"2785","56.419931739","ipcas_21:73:19","146","1","51","LIED41PROT/LLN0$Alarm","1","",""
"2786","56.419932593","ipcas_21:73:19","198","1","51","LIED41MEAS/LLN0$Measurement","372","374","367"
"2837","57.437429975","ipcas_21:73:19","149","1","52","LIED41CTRL/LLN0$Status","1","1","0"
"2838","57.437440773","ipcas_21:73:19","146","1","52","LIED41PROT/LLN0$Alarm","1","",""
"2839","57.437443185","ipcas_21:73:19","198","1","52","LIED41MEAS/LLN0$Measurement","366","366","373"
"2890","58.461237800","ipcas_21:73:19","149","1","53","LIED41CTRL/LLN0$Status","1","1","0"
"2891","58.461690815","ipcas_21:73:19","146","1","53","LIED41PROT/LLN0$Alarm","1","",""
"2892","58.461695031","ipcas_21:73:19","198","1","53","LIED41MEAS/LLN0$Measurement","372","371","368"
"2943","59.511169927","ipcas_21:73:19","149","1","54","LIED41CTRL/LLN0$Status","1","1","0"
"2944","59.511457166","ipcas_21:73:19","146","1","54","LIED41PROT/LLN0$Alarm","1","",""
"2945","59.511461157","ipcas_21:73:19","198","1","54","LIED41MEAS/LLN0$Measurement","372","374","368"
"2996","60.535447105","ipcas_21:73:19","149","1","55","LIED41CTRL/LLN0$Status","1","1","0"
"2997","60.535694313","ipcas_21:73:19","146","1","55","LIED41PROT/LLN0$Alarm","1","",""
"2998","60.535700581","ipcas_21:73:19","198","1","55","LIED41MEAS/LLN0$Measurement","366","373","370"
"3049","61.562013354","ipcas_21:73:19","149","1","56","LIED41CTRL/LLN0$Status","1","1","0"
"3050","61.562013938","ipcas_21:73:19","146","1","56","LIED41PROT/LLN0$Alarm","1","",""
"3051","61.562014440","ipcas_21:73:19","198","1","56","LIED41MEAS/LLN0$Measurement","369","368","366"
"3102","62.583409469","ipcas_21:73:19","149","1","57","LIED41CTRL/LLN0$Status","1","1","0"
"3103","62.584588096","ipcas_21:73:19","146","1","57","LIED41PROT/LLN0$Alarm","1","",""
"3104","62.584595212","ipcas_21:73:19","198","1","57","LIED41MEAS/LLN0$Measurement","368","368","370"
"3155","63.610445327","ipcas_21:73:19","149","1","58","LIED41CTRL/LLN0$Status","1","1","0"
"3156","63.610446733","ipcas_21:73:19","146","1","58","LIED41PROT/LLN0$Alarm","1","",""
"3157","63.610447755","ipcas_21:73:19","198","1","58","LIED41MEAS/LLN0$Measurement","371","368","372"
"3208","64.636084709","ipcas_21:73:19","149","1","59","LIED41CTRL/LLN0$Status","1","1","0"
"3209","64.636093362","ipcas_21:73:19","146","1","59","LIED41PROT/LLN0$Alarm","1","",""
"3210","64.636094525","ipcas_21:73:19","198","1","59","LIED41MEAS/LLN0$Measurement","372","367","374"
"3261","65.660497937","ipcas_21:73:19","149","1","60","LIED41CTRL/LLN0$Status","1","1","0"
"3262","65.660503340","ipcas_21:73:19","146","1","60","LIED41PROT/LLN0$Alarm","1","",""
"3263","65.660504199","ipcas_21:73:19","198","1","60","LIED41MEAS/LLN0$Measurement","365","371","374"
"3314","66.706242896","ipcas_21:73:19","149","1","61","LIED41CTRL/LLN0$Status","1","1","0"
"3315","66.706243728","ipcas_21:73:19","146","1","61","LIED41PROT/LLN0$Alarm","1","",""
"3316","66.706244657","ipcas_21:73:19","198","1","61","LIED41MEAS/LLN0$Measurement","374","365","373"
"3367","67.735070240","ipcas_21:73:19","149","1","62","LIED41CTRL/LLN0$Status","1","1","0"
"3368","67.735070672","ipcas_21:73:19","146","1","62","LIED41PROT/LLN0$Alarm","1","",""
"3369","67.735071313","ipcas_21:73:19","198","1","62","LIED41MEAS/LLN0$Measurement","369","374","372"
"3420","68.750226633","ipcas_21:73:19","149","1","63","LIED41CTRL/LLN0$Status","1","1","0"
"3421","68.750230227","ipcas_21:73:19","146","1","63","LIED41PROT/LLN0$Alarm","1","",""
"3422","68.750230683","ipcas_21:73:19","198","1","63","LIED41MEAS/LLN0$Measurement","371","365","373"
"3473","69.765217589","ipcas_21:73:19","149","1","64","LIED41CTRL/LLN0$Status","1","1","0"
"3474","69.765221015","ipcas_21:73:19","146","1","64","LIED41PROT/LLN0$Alarm","1","",""
"3475","69.765221649","ipcas_21:73:19","198","1","64","LIED41MEAS/LLN0$Measurement","372","366","369"
"3526","70.787553519","ipcas_21:73:19","149","1","65","LIED41CTRL/LLN0$Status","1","1","0"
"3527","70.787561133","ipcas_21:73:19","146","1","65","LIED41PROT/LLN0$Alarm","1","",""
"3528","70.787562853","ipcas_21:73:19","198","1","65","LIED41MEAS/LLN0$Measurement","370","373","368"
"3579","71.805747270","ipcas_21:73:19","149","1","66","LIED41CTRL/LLN0$Status","1","1","0"
"3580","71.805754734","ipcas_21:73:19","146","1","66","LIED41PROT/LLN0$Alarm","1","",""
"3581","71.805756104","ipcas_21:73:19","198","1","66","LIED41MEAS/LLN0$Measurement","373","368","374"
"3632","72.818140611","ipcas_21:73:19","149","1","67","LIED41CTRL/LLN0$Status","1","1","0"
"3633","72.818565507","ipcas_21:73:19","146","1","67","LIED41PROT/LLN0$Alarm","1","",""
"3634","72.818568203","ipcas_21:73:19","198","1","67","LIED41MEAS/LLN0$Measurement","366","370","368"
"3685","73.831668143","ipcas_21:73:19","149","1","68","LIED41CTRL/LLN0$Status","1","1","0"
"3686","73.831674043","ipcas_21:73:19","146","1","68","LIED41PROT/LLN0$Alarm","1","",""
"3687","73.831674755","ipcas_21:73:19","198","1","68","LIED41MEAS/LLN0$Measurement","374","370","368"
"3723","74.868095064","ipcas_21:73:19","149","1","69","LIED41CTRL/LLN0$Status","1","1","0"
"3724","74.868096367","ipcas_21:73:19","146","1","69","LIED41PROT/LLN0$Alarm","1","",""
"3725","74.868097359","ipcas_21:73:19","198","1","69","LIED41MEAS/LLN0$Measurement","374","370","366"
"3761","75.890073918","ipcas_21:73:19","149","1","70","LIED41CTRL/LLN0$Status","1","1","0"
"3762","75.890078129","ipcas_21:73:19","146","1","70","LIED41PROT/LLN0$Alarm","1","",""
"3763","75.890078721","ipcas_21:73:19","198","1","70","LIED41MEAS/LLN0$Measurement","370","371","371"
"3826","76.967722079","ipcas_21:73:19","149","1","71","LIED41CTRL/LLN0$Status","1","1","0"
"3827","76.967723158","ipcas_21:73:19","146","1","71","LIED41PROT/LLN0$Alarm","1","",""
"3828","76.967724234","ipcas_21:73:19","198","1","71","LIED41MEAS/LLN0$Measurement","366","366","371"
"3897","78.015814214","ipcas_21:73:19","149","1","72","LIED41CTRL/LLN0$Status","1","1","0"
"3898","78.015814782","ipcas_21:73:19","146","1","72","LIED41PROT/LLN0$Alarm","1","",""
"3899","78.015815581","ipcas_21:73:19","198","1","72","LIED41MEAS/LLN0$Measurement","366","375","368"
"3947","79.025887936","ipcas_21:73:19","149","1","73","LIED41CTRL/LLN0$Status","1","1","0"
"3948","79.025888289","ipcas_21:73:19","146","1","73","LIED41PROT/LLN0$Alarm","1","",""
"3949","79.025894777","ipcas_21:73:19","198","1","73","LIED41MEAS/LLN0$Measurement","373","368","374"
"4003","80.091234748","ipcas_21:73:19","149","1","74","LIED41CTRL/LLN0$Status","1","1","0"
"4004","80.091245634","ipcas_21:73:19","146","1","74","LIED41PROT/LLN0$Alarm","1","",""
"4005","80.091246888","ipcas_21:73:19","198","1","74","LIED41MEAS/LLN0$Measurement","366","372","368"
"4050","81.152741062","ipcas_21:73:19","149","1","75","LIED41CTRL/LLN0$Status","1","1","0"
"4051","81.152743219","ipcas_21:73:19","146","1","75","LIED41PROT/LLN0$Alarm","1","",""
"4052","81.152743620","ipcas_21:73:19","198","1","75","LIED41MEAS/LLN0$Measurement","374","366","375"
"4109","82.204192157","ipcas_21:73:19","149","1","76","LIED41CTRL/LLN0$Status","1","1","0"
"4110","82.204464386","ipcas_21:73:19","146","1","76","LIED41PROT/LLN0$Alarm","1","",""
"4111","82.204605781","ipcas_21:73:19","198","1","76","LIED41MEAS/LLN0$Measurement","371","375","373"
"4155","83.242395459","ipcas_21:73:19","149","1","77","LIED41CTRL/LLN0$Status","1","1","0"
"4157","83.242402659","ipcas_21:73:19","146","1","77","LIED41PROT/LLN0$Alarm","1","",""
"4158","83.242639437","ipcas_21:73:19","198","1","77","LIED41MEAS/LLN0$Measurement","374","372","373"
"4191","84.264614173","ipcas_21:73:19","149","1","78","LIED41CTRL/LLN0$Status","1","1","0"
"4192","84.264617995","ipcas_21:73:19","146","1","78","LIED41PROT/LLN0$Alarm","1","",""
"4193","84.264619261","ipcas_21:73:19","198","1","78","LIED41MEAS/LLN0$Measurement","365","365","367"
"4238","85.289377482","ipcas_21:73:19","149","1","79","LIED41CTRL/LLN0$Status","1","1","0"
"4239","85.289383777","ipcas_21:73:19","146","1","79","LIED41PROT/LLN0$Alarm","1","",""
"4240","85.289385087","ipcas_21:73:19","198","1","79","LIED41MEAS/LLN0$Measurement","375","374","375"
"4291","86.312311946","ipcas_21:73:19","149","1","80","LIED41CTRL/LLN0$Status","1","1","0"
"4292","86.312312891","ipcas_21:73:19","146","1","80","LIED41PROT/LLN0$Alarm","1","",""
"4293","86.312313834","ipcas_21:73:19","198","1","80","LIED41MEAS/LLN0$Measurement","365","371","375"
"4344","87.350350924","ipcas_21:73:19","149","1","81","LIED41CTRL/LLN0$Status","1","1","0"
"4345","87.350355855","ipcas_21:73:19","146","1","81","LIED41PROT/LLN0$Alarm","1","",""
"4346","87.350356509","ipcas_21:73:19","198","1","81","LIED41MEAS/LLN0$Measurement","365","369","366"
"4397","88.375128930","ipcas_21:73:19","149","1","82","LIED41CTRL/LLN0$Status","1","1","0"
"4398","88.375536820","ipcas_21:73:19","146","1","82","LIED41PROT/LLN0$Alarm","1","",""
"4399","88.376111574","ipcas_21:73:19","198","1","82","LIED41MEAS/LLN0$Measurement","366","365","373"
"4450","89.395959021","ipcas_21:73:19","149","1","83","LIED41CTRL/LLN0$Status","1","1","0"
"4451","89.395965109","ipcas_21:73:19","146","1","83","LIED41PROT/LLN0$Alarm","1","",""
"4452","89.396222403","ipcas_21:73:19","198","1","83","LIED41MEAS/LLN0$Measurement","374","367","367"
"4503","90.435049313","ipcas_21:73:19","149","1","84","LIED41CTRL/LLN0$Status","1","1","0"
"4504","90.435055096","ipcas_21:73:19","146","1","84","LIED41PROT/LLN0$Alarm","1","",""
"4505","90.435056644","ipcas_21:73:19","198","1","84","LIED41MEAS/LLN0$Measurement","374","366","371"
"4556","91.463429181","ipcas_21:73:19","149","1","85","LIED41CTRL/LLN0$Status","1","1","0"
"4557","91.463429797","ipcas_21:73:19","146","1","85","LIED41PROT/LLN0$Alarm","1","",""
"4558","91.463430253","ipcas_21:73:19","198","1","85","LIED41MEAS/LLN0$Measurement","370","373","372"
"4609","92.487486479","ipcas_21:73:19","149","1","86","LIED41CTRL/LLN0$Status","1","1","0"
"4610","92.487495437","ipcas_21:73:19","146","1","86","LIED41PROT/LLN0$Alarm","1","",""
"4611","92.487497092","ipcas_21:73:19","198","1","86","LIED41MEAS/LLN0$Measurement","372","373","367"
"4662","93.510695318","ipcas_21:73:19","149","1","87","LIED41CTRL/LLN0$Status","1","1","0"
"4663","93.510702331","ipcas_21:73:19","146","1","87","LIED41PROT/LLN0$Alarm","1","",""
"4664","93.510703968","ipcas_21:73:19","198","1","87","LIED41MEAS/LLN0$Measurement","371","370","374"
"4715","94.536407040","ipcas_21:73:19","149","1","88","LIED41CTRL/LLN0$Status","1","1","0"
"4716","94.536412666","ipcas_21:73:19","146","1","88","LIED41PROT/LLN0$Alarm","1","",""
"4717","94.536414039","ipcas_21:73:19","198","1","88","LIED41MEAS/LLN0$Measurement","374","366","368"
"4768","95.569197035","ipcas_21:73:19","149","1","89","LIED41CTRL/LLN0$Status","1","1","0"
"4769","95.569202187","ipcas_21:73:19","146","1","89","LIED41PROT/LLN0$Alarm","1","",""
"4770","95.569203367","ipcas_21:73:19","198","1","89","LIED41MEAS/LLN0$Measurement","370","367","373"
"4821","96.589985665","ipcas_21:73:19","149","1","90","LIED41CTRL/LLN0$Status","1","1","0"
"4822","96.589989620","ipcas_21:73:19","146","1","90","LIED41PROT/LLN0$Alarm","1","",""
